,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.2,,,,,22,22,16
1,4,0.62,0.2,0.2,0.2,0.2,22,22,16
2,5,0.47,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,22,22,16
3,6,0.32,0.43,0.43,0.43,0.43,22,22,16
4,7,0.56,0.4025,0.4025,0.4025,0.4025,22,22,16
5,8,0.73,0.434,0.434,0.434,0.434,22,22,16
6,9,0.9,0.54,0.48333333333333334,0.48333333333333334,0.48333333333333334,22,22,16
7,10,0.77,0.596,0.5428571428571428,0.5428571428571428,0.5428571428571428,22,22,16
8,11,0.78,0.656,0.57125,0.57125,0.57125,22,22,16
9,12,0.4,0.748,0.5944444444444446,0.5944444444444446,0.5944444444444446,22,22,16
10,13,0.35,0.716,0.5750000000000001,0.5750000000000001,0.5750000000000001,22,10,16
11,14,0.84,0.64,0.59,0.5545454545454546,0.5545454545454546,22,22,16
12,15,0.75,0.628,0.6119999999999999,0.5783333333333334,0.5783333333333334,22,22,16
13,16,0.83,0.624,0.6399999999999999,0.5915384615384616,0.5915384615384616,22,22,16
14,17,0.27,0.634,0.6910000000000001,0.6085714285714285,0.6085714285714285,22,22,16
15,18,0.48,0.608,0.6619999999999999,0.586,0.586,22,22,16
16,19,0.73,0.634,0.6370000000000001,0.579375,0.579375,22,22,16
17,20,0.87,0.612,0.6200000000000001,0.5882352941176471,0.5882352941176471,22,22,16
18,21,0.83,0.636,0.63,0.6038888888888888,0.6038888888888888,22,22,16
19,22,0.69,0.636,0.635,0.6157894736842104,0.6157894736842104,22,22,16
20,23,0.65,0.72,0.664,0.6194999999999999,0.6194999999999999,22,22,16
21,24,0.82,0.754,0.694,0.642,0.6209523809523809,22,22,16
22,25,0.94,0.7719999999999999,0.6920000000000001,0.652,0.63,22,22,16
23,26,0.64,0.7859999999999999,0.711,0.6755,0.6434782608695652,22,22,16
24,27,0.93,0.748,0.692,0.6915000000000001,0.6433333333333333,22,22,16
25,28,0.42,0.796,0.7579999999999999,0.7100000000000001,0.6548,22,22,16
26,29,0.19,0.75,0.752,0.6945,0.6457692307692309,22,18,16
27,30,0.32,0.624,0.6980000000000001,0.659,0.628888888888889,22,22,16
28,31,0.26,0.5,0.643,0.6365000000000001,0.617857142857143,22,17,16
29,32,0.61,0.42400000000000004,0.586,0.6104999999999999,0.6055172413793105,22,22,16
30,33,0.22,0.36,0.5780000000000001,0.6209999999999999,0.6056666666666668,22,22,16
31,34,0.48,0.31999999999999995,0.5349999999999999,0.6144999999999999,0.593225806451613,22,22,16
32,35,0.47,0.378,0.501,0.5965,0.5896875,22,22,16
33,36,0.72,0.40800000000000003,0.454,0.5825000000000001,0.5860606060606061,22,22,16
