,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.97,,,,,14,14,16
1,4,0.78,0.97,0.97,0.97,0.97,14,14,16
2,5,0.95,0.875,0.875,0.875,0.875,14,14,16
3,6,0.92,0.9,0.9,0.9,0.9,14,14,16
4,7,0.89,0.905,0.905,0.905,0.905,14,14,16
5,8,0.45,0.9019999999999999,0.9019999999999999,0.9019999999999999,0.9019999999999999,14,14,16
6,9,0.9,0.798,0.8266666666666667,0.8266666666666667,0.8266666666666667,14,14,16
7,10,0.38,0.8220000000000001,0.8371428571428572,0.8371428571428572,0.8371428571428572,14,21,16
8,11,0.52,0.708,0.78,0.78,0.78,14,14,16
9,12,0.85,0.628,0.7511111111111111,0.7511111111111111,0.7511111111111111,14,14,16
10,13,0.78,0.62,0.7609999999999999,0.7609999999999999,0.7609999999999999,14,14,16
11,14,0.84,0.6859999999999999,0.742,0.7627272727272726,0.7627272727272726,14,14,16
12,15,0.82,0.674,0.748,0.7691666666666666,0.7691666666666666,14,14,16
13,16,0.92,0.762,0.735,0.773076923076923,0.773076923076923,14,14,16
14,17,0.93,0.842,0.7350000000000001,0.7835714285714285,0.7835714285714285,14,14,16
15,18,0.83,0.858,0.739,0.7933333333333332,0.7933333333333332,14,14,16
16,19,0.78,0.868,0.777,0.795625,0.795625,14,14,16
17,20,0.96,0.8560000000000001,0.7649999999999999,0.7947058823529412,0.7947058823529412,14,14,16
18,21,0.77,0.884,0.8230000000000001,0.8038888888888889,0.8038888888888889,14,14,16
19,22,0.6,0.8539999999999999,0.8480000000000001,0.8021052631578947,0.8021052631578947,14,14,16
20,23,0.86,0.788,0.8230000000000001,0.7919999999999999,0.7919999999999999,14,14,16
21,24,0.75,0.7939999999999999,0.8309999999999998,0.7865,0.7952380952380952,14,14,16
22,25,0.88,0.788,0.8220000000000001,0.7849999999999999,0.7931818181818181,14,14,16
23,26,0.84,0.772,0.8280000000000001,0.7815,0.7969565217391303,14,14,16
24,27,0.73,0.7859999999999999,0.8200000000000001,0.7775000000000001,0.79875,14,14,16
25,28,0.9,0.8119999999999999,0.8,0.7695000000000001,0.7959999999999999,14,14,16
26,29,0.87,0.82,0.807,0.792,0.7999999999999999,14,14,16
27,30,0.67,0.844,0.8160000000000001,0.7905,0.8025925925925925,14,14,16
28,31,0.86,0.8019999999999999,0.787,0.805,0.7978571428571428,14,14,16
29,32,0.84,0.806,0.796,0.8220000000000001,0.7999999999999999,14,14,16
30,33,0.86,0.828,0.8200000000000001,0.8215,0.8013333333333333,14,14,16
31,34,0.9,0.82,0.82,0.8254999999999999,0.8032258064516129,14,14,16
32,35,0.85,0.826,0.835,0.8284999999999998,0.80625,14,14,16
33,36,0.93,0.8619999999999999,0.8320000000000001,0.8300000000000001,0.8075757575757576,14,14,16
34,37,0.89,0.876,0.841,0.8305,0.8111764705882354,14,14,16
35,38,0.75,0.8859999999999999,0.857,0.8285,0.8134285714285715,14,14,16
36,39,0.6,0.8640000000000001,0.842,0.8245000000000001,0.8116666666666668,14,14,16
37,40,0.46,0.8039999999999999,0.8150000000000001,0.8155000000000001,0.805945945945946,14,14,16
38,41,0.95,0.7260000000000001,0.7939999999999999,0.7905,0.796842105263158,14,14,16
39,42,0.36,0.7300000000000001,0.8029999999999999,0.7995,0.8007692307692309,14,14,16
40,43,0.72,0.6239999999999999,0.7550000000000001,0.7874999999999999,0.78975,14,14,16
41,44,0.68,0.618,0.741,0.7805000000000001,0.7834999999999999,14,14,16
42,45,0.45,0.6340000000000001,0.719,0.7769999999999999,0.7809999999999999,14,14,16
43,46,0.7,0.6320000000000001,0.679,0.7555,0.7685,14,14,16
44,47,0.48,0.5820000000000001,0.656,0.7484999999999999,0.763,14,14,16
45,48,0.44,0.606,0.615,0.736,0.75275,14,14,16
46,49,0.82,0.55,0.5840000000000001,0.7129999999999999,0.7525000000000001,14,14,16
47,50,0.74,0.578,0.6060000000000001,0.7104999999999999,0.7505,14,14,16
48,51,0.45,0.6359999999999999,0.634,0.7140000000000001,0.7595000000000001,14,14,16
49,52,0.36,0.586,0.5840000000000001,0.6935,0.75775,14,18,16
50,53,0.38,0.562,0.584,0.6695,0.7455,14,14,16
51,54,0.6,0.55,0.55,0.6455,0.7355,14,14,16
52,55,0.7,0.506,0.5419999999999999,0.6305,0.7295,14,14,16
53,56,0.79,0.49800000000000005,0.567,0.623,0.7265,14,14,16
54,57,0.73,0.5660000000000001,0.576,0.616,0.72325,14,14,16
55,58,0.62,0.6399999999999999,0.601,0.608,0.71825,14,14,16
56,59,0.54,0.688,0.619,0.6014999999999999,0.713,14,14,16
57,60,0.77,0.6759999999999999,0.591,0.5984999999999999,0.7070000000000001,14,14,16
58,61,0.69,0.6900000000000001,0.594,0.6140000000000001,0.7022499999999999,14,14,16
59,62,0.36,0.67,0.618,0.6009999999999999,0.7002499999999999,14,14,16
60,63,0.37,0.596,0.6180000000000001,0.6009999999999999,0.69425,14,14,16
61,64,0.48,0.546,0.617,0.5834999999999998,0.682,14,14,16
62,65,0.89,0.534,0.6049999999999999,0.5734999999999999,0.6752499999999999,14,14,16
63,66,0.86,0.558,0.6239999999999999,0.5954999999999999,0.6755,14,14,16
64,67,0.46,0.592,0.631,0.6035,0.6759999999999999,14,14,16
65,68,0.88,0.612,0.6040000000000001,0.6025,0.66925,14,14,16
66,69,0.3,0.714,0.63,0.6245,0.66875,14,14,16
67,70,0.7,0.6779999999999999,0.6060000000000001,0.5985,0.6545,14,14,16
68,71,0.62,0.64,0.599,0.5965,0.65525,14,14,16
69,72,0.73,0.592,0.592,0.605,0.64925,14,14,16
70,73,0.79,0.646,0.6289999999999999,0.6234999999999999,0.6465,14,14,16
71,74,0.91,0.628,0.671,0.6439999999999999,0.6447499999999999,14,14,16
72,75,0.53,0.75,0.714,0.6594999999999999,0.645,14,14,16
73,76,0.46,0.716,0.678,0.6509999999999999,0.6369999999999999,14,14,16
74,77,0.68,0.6839999999999999,0.6380000000000001,0.6345,0.62525,14,14,16
75,78,0.78,0.6740000000000002,0.6599999999999999,0.6319999999999999,0.6199999999999999,14,14,16
