,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.46,,,,,24,24,16
1,4,0.61,0.46,0.46,0.46,0.46,24,24,16
2,5,0.73,0.535,0.535,0.535,0.535,24,24,16
3,6,0.61,0.6,0.6,0.6,0.6,24,24,16
4,7,0.77,0.6025,0.6025,0.6025,0.6025,24,24,16
5,8,0.41,0.636,0.636,0.636,0.636,24,24,16
6,9,0.5,0.626,0.5983333333333334,0.5983333333333334,0.5983333333333334,24,24,16
7,10,0.65,0.604,0.5842857142857143,0.5842857142857143,0.5842857142857143,24,24,16
8,11,0.69,0.588,0.5925,0.5925,0.5925,24,24,16
9,12,0.83,0.604,0.6033333333333333,0.6033333333333333,0.6033333333333333,24,24,16
10,13,0.79,0.616,0.626,0.626,0.626,24,24,16
11,14,0.43,0.692,0.659,0.6409090909090909,0.6409090909090909,24,25,16
12,15,0.28,0.678,0.6409999999999999,0.6233333333333333,0.6233333333333333,24,24,16
13,16,0.38,0.6040000000000001,0.596,0.5969230769230769,0.5969230769230769,24,24,16
14,17,0.27,0.542,0.5730000000000001,0.5814285714285715,0.5814285714285715,24,25,16
15,18,0.61,0.43,0.523,0.5606666666666666,0.5606666666666666,24,24,16
16,19,0.55,0.39399999999999996,0.543,0.56375,0.56375,24,24,16
17,20,0.45,0.418,0.548,0.5629411764705883,0.5629411764705883,24,24,16
18,21,0.55,0.45200000000000007,0.528,0.5566666666666666,0.5566666666666666,24,24,16
19,22,0.4,0.48600000000000004,0.514,0.5563157894736842,0.5563157894736842,24,24,16
20,23,0.35,0.512,0.471,0.5485,0.5485,24,24,16
21,24,0.47,0.4600000000000001,0.42699999999999994,0.5429999999999999,0.5390476190476191,24,24,16
22,25,0.57,0.44399999999999995,0.43100000000000005,0.5360000000000001,0.535909090909091,24,25,16
23,26,0.62,0.46799999999999997,0.4600000000000001,0.528,0.5373913043478261,24,24,16
24,27,0.35,0.48200000000000004,0.484,0.5285,0.5408333333333334,24,24,16
25,28,0.4,0.472,0.492,0.5075000000000001,0.5332,24,24,16
26,29,0.58,0.48200000000000004,0.471,0.507,0.5280769230769231,24,24,16
27,30,0.52,0.504,0.47400000000000003,0.5109999999999999,0.53,24,24,16
28,31,0.29,0.49400000000000005,0.48100000000000004,0.5045,0.5296428571428572,24,24,16
29,32,0.49,0.42800000000000005,0.45499999999999996,0.4845,0.5213793103448275,24,24,16
30,33,0.63,0.45600000000000007,0.46399999999999997,0.4674999999999999,0.5203333333333333,24,24,16
31,34,0.82,0.502,0.492,0.45949999999999996,0.5238709677419354,24,24,16
32,35,0.54,0.55,0.527,0.479,0.533125,24,24,16
33,36,0.35,0.554,0.524,0.492,0.5333333333333332,24,24,16
34,37,0.53,0.5660000000000001,0.497,0.49050000000000005,0.5279411764705882,24,24,16
35,38,0.31,0.5740000000000001,0.5149999999999999,0.5035000000000001,0.528,24,25,16
36,39,0.42,0.51,0.506,0.4884999999999999,0.5219444444444444,24,25,16
37,40,0.36,0.43,0.48999999999999994,0.48200000000000004,0.5191891891891892,24,25,16
38,41,0.19,0.39399999999999996,0.47400000000000003,0.4774999999999999,0.515,24,27,16
39,42,0.7,0.362,0.4640000000000001,0.45949999999999996,0.5066666666666667,24,24,16
40,43,0.54,0.39599999999999996,0.48500000000000004,0.4744999999999999,0.5115000000000001,24,24,16
41,44,0.33,0.442,0.476,0.484,0.5135,24,22,16
42,45,0.43,0.42400000000000004,0.42699999999999994,0.47700000000000004,0.5065000000000001,24,24,16
43,46,0.75,0.438,0.41600000000000004,0.47000000000000003,0.49899999999999994,24,24,16
44,47,0.9,0.55,0.45600000000000007,0.4765,0.5025,24,24,16
45,48,0.84,0.59,0.49300000000000005,0.504,0.50575,24,24,16
46,49,0.76,0.65,0.546,0.526,0.5165,24,24,16
47,50,0.29,0.736,0.58,0.5349999999999999,0.5229999999999999,24,23,16
48,51,0.39,0.708,0.573,0.5235,0.514,24,24,16
49,52,0.84,0.636,0.593,0.5285,0.5065,24,24,16
50,53,0.76,0.624,0.607,0.546,0.50675,24,24,16
