,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.68,,,,,10,10,16
1,4,0.94,0.68,0.68,0.68,0.68,10,10,16
2,5,0.96,0.81,0.81,0.81,0.81,10,10,16
3,6,0.76,0.86,0.86,0.86,0.86,10,10,16
4,7,0.92,0.835,0.835,0.835,0.835,10,10,16
5,8,0.77,0.852,0.852,0.852,0.852,10,10,16
6,9,0.84,0.8699999999999999,0.8383333333333333,0.8383333333333333,0.8383333333333333,10,10,16
7,10,0.9,0.85,0.8385714285714284,0.8385714285714284,0.8385714285714284,10,10,16
8,11,0.88,0.8380000000000001,0.84625,0.84625,0.84625,10,10,16
9,12,0.86,0.8619999999999999,0.85,0.85,0.85,10,10,16
10,13,0.7,0.85,0.851,0.851,0.851,10,10,16
11,14,0.86,0.836,0.853,0.8372727272727272,0.8372727272727272,10,10,16
12,15,0.74,0.8400000000000001,0.8450000000000001,0.8391666666666665,0.8391666666666665,10,10,16
13,16,0.93,0.808,0.8230000000000001,0.8315384615384614,0.8315384615384614,10,10,16
14,17,0.88,0.818,0.8400000000000001,0.8385714285714284,0.8385714285714284,10,10,16
15,18,0.94,0.8220000000000001,0.836,0.8413333333333333,0.8413333333333333,10,10,16
16,19,0.89,0.8699999999999999,0.853,0.8475,0.8475,10,10,16
17,20,0.51,0.876,0.858,0.8500000000000001,0.8500000000000001,10,10,16
18,21,0.7,0.8300000000000001,0.819,0.8311111111111111,0.8311111111111111,10,10,16
19,22,0.72,0.784,0.8009999999999999,0.8242105263157895,0.8242105263157895,10,10,16
20,23,0.91,0.752,0.7869999999999999,0.819,0.819,10,10,16
21,24,0.68,0.7459999999999999,0.808,0.8305,0.8233333333333333,10,10,16
22,25,0.34,0.704,0.7899999999999999,0.8175000000000001,0.8168181818181818,10,10,16
23,26,0.75,0.67,0.75,0.7865,0.7960869565217391,10,10,16
24,27,0.61,0.6799999999999999,0.732,0.7859999999999999,0.7941666666666668,10,10,16
25,28,0.75,0.658,0.705,0.7705,0.7868,10,10,16
26,29,0.77,0.626,0.686,0.7695,0.7853846153846155,10,10,16
27,30,0.78,0.644,0.674,0.766,0.7848148148148149,10,10,16
28,31,0.89,0.732,0.7010000000000001,0.7599999999999999,0.7846428571428572,10,10,16
29,32,0.71,0.76,0.72,0.7605,0.7882758620689656,10,10,16
30,33,0.37,0.78,0.719,0.7529999999999999,0.7856666666666668,10,10,16
31,34,0.59,0.704,0.665,0.7364999999999999,0.7722580645161292,10,10,16
32,35,0.76,0.6679999999999999,0.656,0.723,0.7665625,10,10,16
33,36,0.71,0.664,0.698,0.7239999999999999,0.7663636363636365,10,10,16
34,37,0.8,0.6279999999999999,0.6940000000000001,0.7129999999999999,0.7647058823529412,10,10,16
35,38,0.81,0.6459999999999999,0.713,0.709,0.7657142857142858,10,10,16
36,39,0.73,0.7340000000000001,0.719,0.7024999999999999,0.7669444444444445,10,10,16
37,40,0.74,0.762,0.7150000000000001,0.6945000000000001,0.765945945945946,10,10,16
38,41,0.47,0.758,0.7110000000000001,0.7060000000000001,0.7652631578947369,10,10,16
39,42,0.74,0.71,0.669,0.6945000000000001,0.7576923076923077,10,10,16
40,43,0.74,0.6980000000000001,0.6719999999999999,0.6955000000000001,0.75725,10,10,16
41,44,0.75,0.6839999999999999,0.7090000000000001,0.687,0.75875,10,10,16
42,45,0.69,0.688,0.725,0.6905,0.754,10,10,16
43,46,0.85,0.678,0.718,0.708,0.74725,10,10,16
44,47,0.82,0.754,0.732,0.713,0.7495,10,10,16
45,48,0.64,0.7699999999999999,0.734,0.7234999999999999,0.7470000000000001,10,10,16
46,49,0.78,0.75,0.717,0.718,0.74375,10,10,16
47,50,0.74,0.756,0.722,0.7185,0.74225,10,10,16
48,51,0.82,0.766,0.7220000000000001,0.7165000000000001,0.7382500000000001,10,10,16
49,52,0.56,0.76,0.757,0.7130000000000001,0.73675,10,10,16
50,53,0.81,0.708,0.7390000000000001,0.7055,0.7292500000000001,10,10,16
51,54,0.87,0.742,0.7460000000000001,0.7275000000000001,0.732,10,10,16
52,55,0.76,0.76,0.7580000000000001,0.7415,0.73225,10,10,16
53,56,0.62,0.764,0.7649999999999999,0.7415,0.73275,10,10,16
54,57,0.77,0.724,0.742,0.7369999999999999,0.725,10,10,16
55,58,0.85,0.7660000000000001,0.7370000000000001,0.7354999999999998,0.7222500000000001,10,10,16
56,59,0.87,0.774,0.758,0.7374999999999999,0.72,10,10,16
57,60,0.91,0.774,0.767,0.7444999999999998,0.7195,10,10,16
58,61,0.93,0.804,0.784,0.7529999999999999,0.7295,10,10,16
59,62,0.95,0.866,0.795,0.7759999999999999,0.7352500000000001,10,10,16
60,63,0.91,0.9019999999999999,0.834,0.7865,0.741,10,10,16
61,64,0.86,0.914,0.844,0.7949999999999999,0.741,10,10,16
62,65,0.67,0.9120000000000001,0.843,0.8004999999999999,0.7455,10,10,16
63,66,0.83,0.8640000000000001,0.8340000000000002,0.7994999999999999,0.7537499999999999,10,10,16
64,67,0.76,0.844,0.8550000000000001,0.7985,0.75575,10,10,16
65,68,0.88,0.806,0.8539999999999999,0.7954999999999999,0.7595000000000001,10,10,16
66,69,0.97,0.8,0.857,0.8074999999999999,0.7627499999999999,10,10,16
67,70,0.95,0.8219999999999998,0.867,0.817,0.76775,10,10,16
68,71,0.69,0.8779999999999999,0.8709999999999999,0.8275,0.772,10,10,16
69,72,0.97,0.85,0.8470000000000001,0.8210000000000001,0.7670000000000001,10,10,16
70,73,0.86,0.892,0.849,0.8414999999999999,0.7735000000000001,10,10,16
71,74,0.89,0.8880000000000001,0.844,0.844,0.78575,10,10,16
72,75,0.95,0.8719999999999999,0.8470000000000001,0.845,0.79325,10,10,16
73,76,0.86,0.8720000000000001,0.875,0.8544999999999998,0.798,10,10,16
74,77,0.93,0.906,0.8780000000000001,0.8664999999999999,0.80175,10,10,16
75,78,0.96,0.898,0.8949999999999999,0.8744999999999999,0.805,10,10,16
76,79,0.74,0.9179999999999999,0.9030000000000001,0.8799999999999999,0.8087500000000001,10,10,16
77,80,0.98,0.8880000000000001,0.8799999999999999,0.8734999999999999,0.8089999999999999,10,10,16
78,81,0.99,0.8940000000000001,0.883,0.877,0.8150000000000001,10,10,16
79,82,0.96,0.9199999999999999,0.913,0.8799999999999999,0.8280000000000001,10,10,16
80,83,0.95,0.9259999999999999,0.9120000000000001,0.8805,0.8335000000000001,10,10,16
81,84,0.96,0.924,0.9209999999999999,0.8825,0.8387499999999999,10,10,16
82,85,0.95,0.968,0.9280000000000002,0.8875,0.844,10,10,16
83,86,0.95,0.962,0.9279999999999999,0.9014999999999999,0.8505,10,10,16
84,87,1.0,0.9540000000000001,0.9369999999999999,0.9075,0.853,10,10,16
85,88,0.62,0.962,0.944,0.9194999999999999,0.8574999999999999,10,10,16
86,89,0.84,0.8959999999999999,0.9099999999999999,0.9065,0.857,10,10,16
87,90,0.96,0.8720000000000001,0.9199999999999999,0.9,0.8585,10,10,16
88,91,0.97,0.8739999999999999,0.9179999999999999,0.9005000000000001,0.8640000000000001,10,10,16
89,92,0.81,0.8779999999999999,0.9160000000000001,0.9145,0.86775,10,10,16
90,93,0.91,0.8399999999999999,0.901,0.9065,0.8739999999999999,10,10,16
91,94,0.88,0.8979999999999999,0.897,0.9089999999999998,0.8765000000000001,10,10,16
92,95,0.8,0.906,0.889,0.9084999999999999,0.8767499999999998,10,10,16
93,96,0.59,0.874,0.874,0.901,0.87775,10,10,16
94,97,0.98,0.798,0.8380000000000001,0.8875,0.877,10,10,16
95,98,0.72,0.8320000000000001,0.836,0.89,0.88225,10,10,16
96,99,0.64,0.7939999999999999,0.8460000000000001,0.8779999999999999,0.8789999999999999,10,10,16
97,100,0.89,0.746,0.826,0.8729999999999999,0.8732499999999999,10,10,16
98,101,0.99,0.764,0.819,0.8685,0.8727499999999999,10,10,16
99,102,0.9,0.844,0.821,0.8684999999999998,0.87425,10,10,16
100,103,0.82,0.8280000000000001,0.8300000000000001,0.8654999999999999,0.873,10,10,16
101,104,0.91,0.8480000000000001,0.8210000000000001,0.859,0.8707499999999999,10,10,16
102,105,0.95,0.9019999999999999,0.8240000000000001,0.8564999999999999,0.8719999999999999,10,10,16
103,106,0.93,0.914,0.8389999999999999,0.8564999999999999,0.8789999999999999,10,10,16
104,107,0.9,0.9019999999999999,0.873,0.8554999999999999,0.8815000000000002,10,10,16
105,108,0.98,0.9019999999999999,0.865,0.8504999999999999,0.8850000000000001,10,10,16
106,109,0.95,0.9339999999999999,0.891,0.8684999999999998,0.8875,10,10,16
107,110,0.59,0.942,0.9219999999999999,0.874,0.8870000000000001,10,10,16
108,111,0.94,0.8699999999999999,0.892,0.8555000000000001,0.8780000000000001,10,10,16
109,112,0.99,0.8719999999999999,0.8869999999999999,0.8540000000000001,0.8842500000000001,10,10,16
110,113,0.97,0.89,0.8959999999999999,0.8629999999999999,0.88475,10,10,16
111,114,0.92,0.8879999999999999,0.9110000000000001,0.8659999999999999,0.8875,10,10,16
112,115,0.85,0.8819999999999999,0.9119999999999999,0.868,0.88825,10,10,16
113,116,0.91,0.9339999999999999,0.9019999999999999,0.8705000000000002,0.8857500000000001,10,10,16
114,117,0.82,0.9279999999999999,0.9,0.8865000000000001,0.8870000000000001,10,10,16
115,118,0.55,0.8940000000000001,0.892,0.8785000000000001,0.88425,10,10,16
116,119,0.84,0.8099999999999999,0.849,0.8699999999999999,0.874,10,10,16
117,120,0.79,0.7939999999999999,0.8380000000000001,0.8800000000000001,0.8765000000000001,10,10,16
118,121,0.85,0.782,0.858,0.875,0.8717499999999999,10,10,16
119,122,0.9,0.77,0.849,0.8680000000000001,0.86825,10,10,16
120,123,0.68,0.786,0.8400000000000001,0.868,0.86675,10,10,16
121,124,0.95,0.8119999999999999,0.8110000000000002,0.861,0.8599999999999998,10,10,16
122,125,0.42,0.834,0.8139999999999998,0.8629999999999999,0.85975,10,10,16
123,126,0.61,0.76,0.771,0.8365,0.8465,10,10,16
124,127,0.68,0.712,0.741,0.8205,0.8379999999999999,10,10,16
125,128,0.74,0.6679999999999999,0.7270000000000001,0.8094999999999999,0.8299999999999998,10,10,16
126,129,0.84,0.68,0.746,0.7975,0.833,10,10,16
127,130,0.89,0.658,0.7460000000000001,0.7919999999999999,0.8329999999999999,10,10,16
128,131,0.85,0.752,0.756,0.8069999999999998,0.83125,10,10,16
129,132,0.98,0.8,0.756,0.8025,0.8282499999999999,10,10,16
130,133,0.97,0.8600000000000001,0.764,0.8019999999999999,0.8324999999999999,10,10,16
131,134,0.78,0.906,0.793,0.8019999999999999,0.834,10,10,16
132,135,0.85,0.8939999999999999,0.776,0.795,0.8315000000000001,10,10,16
133,136,0.98,0.8859999999999999,0.8190000000000002,0.795,0.8327500000000001,10,10,16
