,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.6,,,,,21,21,16
1,4,0.7,0.6,0.6,0.6,0.6,21,21,16
2,5,0.76,0.6499999999999999,0.6499999999999999,0.6499999999999999,0.6499999999999999,21,21,16
3,6,0.44,0.6866666666666665,0.6866666666666665,0.6866666666666665,0.6866666666666665,21,21,16
4,7,0.7,0.6249999999999999,0.6249999999999999,0.6249999999999999,0.6249999999999999,21,21,16
5,8,0.4,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,21,21,16
6,9,0.58,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,21,21,16
7,10,0.73,0.576,0.597142857142857,0.597142857142857,0.597142857142857,21,21,16
8,11,0.54,0.5700000000000001,0.61375,0.61375,0.61375,21,21,16
9,12,0.53,0.5900000000000001,0.6055555555555556,0.6055555555555556,0.6055555555555556,21,21,16
10,13,0.87,0.556,0.5980000000000001,0.5980000000000001,0.5980000000000001,21,21,16
11,14,0.67,0.65,0.625,0.6227272727272728,0.6227272727272728,21,21,16
12,15,0.27,0.6679999999999999,0.622,0.6266666666666667,0.6266666666666667,21,21,16
13,16,0.31,0.576,0.5730000000000001,0.5992307692307693,0.5992307692307693,21,23,16
14,17,0.5,0.53,0.56,0.5785714285714286,0.5785714285714286,21,21,16
15,18,0.46,0.524,0.5399999999999999,0.5733333333333335,0.5733333333333335,21,21,16
16,19,0.58,0.442,0.546,0.56625,0.56625,21,21,16
17,20,0.67,0.42400000000000004,0.546,0.5670588235294118,0.5670588235294118,21,21,16
18,21,0.81,0.504,0.54,0.5727777777777778,0.5727777777777778,21,21,16
19,22,0.74,0.604,0.567,0.5852631578947369,0.5852631578947369,21,21,16
20,23,0.51,0.6519999999999999,0.5880000000000001,0.5930000000000001,0.5930000000000001,21,21,16
21,24,0.94,0.6619999999999999,0.5519999999999999,0.5885,0.589047619047619,21,21,16
22,25,0.86,0.7339999999999999,0.579,0.6005,0.605,21,21,16
23,26,0.35,0.772,0.638,0.6054999999999999,0.6160869565217392,21,21,16
24,27,0.67,0.6799999999999999,0.642,0.6009999999999999,0.605,21,21,16
25,28,0.76,0.666,0.659,0.5994999999999999,0.6076,21,21,16
26,29,0.53,0.716,0.689,0.6174999999999999,0.6134615384615384,21,21,16
27,30,0.87,0.634,0.6839999999999999,0.615,0.6103703703703703,21,21,16
28,31,0.91,0.636,0.7040000000000001,0.6219999999999999,0.6196428571428572,21,21,16
29,32,0.52,0.748,0.714,0.6405,0.6296551724137932,21,21,16
30,33,0.41,0.7180000000000001,0.692,0.6399999999999999,0.626,21,21,16
31,34,0.42,0.648,0.682,0.617,0.6190322580645161,21,23,16
32,35,0.68,0.626,0.6300000000000001,0.6045,0.6128125,21,21,16
33,36,0.9,0.5880000000000001,0.6119999999999999,0.625,0.6148484848484849,21,21,16
34,37,0.55,0.586,0.667,0.6545,0.623235294117647,21,21,16
35,38,0.5,0.592,0.655,0.657,0.6211428571428571,21,21,16
36,39,0.57,0.61,0.629,0.659,0.6177777777777778,21,21,16
37,40,0.64,0.6399999999999999,0.633,0.6585000000000001,0.6164864864864864,21,21,16
38,41,0.41,0.632,0.6100000000000001,0.6570000000000001,0.6171052631578947,21,21,16
39,42,0.72,0.534,0.56,0.6370000000000001,0.6117948717948718,21,21,16
40,43,0.47,0.568,0.58,0.6360000000000001,0.6144999999999999,21,21,16
41,44,0.59,0.5619999999999999,0.586,0.6340000000000001,0.6112500000000001,21,21,16
42,45,0.71,0.5660000000000001,0.603,0.6165,0.6085,21,21,16
43,46,0.31,0.58,0.606,0.6090000000000002,0.60725,21,21,16
44,47,0.3,0.5599999999999999,0.5469999999999999,0.6070000000000001,0.604,21,21,16
45,48,0.37,0.476,0.5219999999999999,0.5885,0.5940000000000001,21,21,16
46,49,0.32,0.45599999999999996,0.509,0.569,0.59325,21,21,16
47,50,0.59,0.40199999999999997,0.4840000000000001,0.5585000000000001,0.58675,21,21,16
48,51,0.36,0.378,0.479,0.5445,0.5832499999999999,21,21,16
49,52,0.66,0.388,0.47400000000000003,0.5169999999999999,0.57875,21,21,16
50,53,0.36,0.45999999999999996,0.4680000000000001,0.524,0.5820000000000001,21,21,16
51,54,0.47,0.458,0.457,0.5215,0.56925,21,21,16
52,55,0.47,0.4879999999999999,0.445,0.5239999999999999,0.56425,21,21,16
53,56,0.5,0.46399999999999997,0.42099999999999993,0.5135,0.56925,21,23,16
54,57,0.37,0.492,0.43999999999999995,0.49350000000000005,0.5740000000000001,21,21,16
55,58,0.41,0.434,0.44699999999999995,0.4845,0.57075,21,21,16
56,59,0.53,0.44400000000000006,0.45099999999999996,0.48,0.5695,21,21,16
57,60,0.45,0.45599999999999996,0.4720000000000001,0.4779999999999999,0.5682499999999999,21,21,16
58,61,0.4,0.45200000000000007,0.458,0.46849999999999997,0.56275,21,21,16
59,62,0.39,0.43200000000000005,0.462,0.46799999999999997,0.5525,21,24,16
60,63,0.56,0.43600000000000005,0.43499999999999994,0.45150000000000007,0.54375,21,21,16
61,64,0.2,0.466,0.45500000000000007,0.45600000000000007,0.545,21,27,16
62,65,0.37,0.4000000000000001,0.42800000000000005,0.43649999999999994,0.5265000000000001,21,21,16
63,66,0.6,0.384,0.41800000000000004,0.41949999999999993,0.51425,21,21,16
64,67,0.56,0.42400000000000004,0.42800000000000005,0.434,0.5205,21,21,16
65,68,0.61,0.458,0.44700000000000006,0.44700000000000006,0.51775,21,21,16
66,69,0.56,0.46799999999999997,0.4670000000000001,0.45899999999999996,0.514,21,21,16
67,70,0.43,0.54,0.4700000000000001,0.471,0.51475,21,21,16
68,71,0.47,0.552,0.46799999999999997,0.46299999999999997,0.5037499999999999,21,21,16
69,72,0.48,0.526,0.475,0.4685,0.49275,21,21,16
70,73,0.24,0.51,0.484,0.4595000000000001,0.49175,21,21,16
71,74,0.34,0.43599999999999994,0.45199999999999996,0.4535,0.4875,21,27,16
72,75,0.44,0.392,0.466,0.44699999999999995,0.48550000000000004,21,21,16
73,76,0.52,0.394,0.47300000000000003,0.4455,0.4795,21,21,16
74,77,0.41,0.404,0.465,0.4465,0.4699999999999999,21,21,16
75,78,0.28,0.39,0.45,0.44849999999999995,0.4665,21,21,16
76,79,0.35,0.398,0.417,0.442,0.46099999999999997,21,21,16
77,80,0.73,0.4,0.396,0.43299999999999994,0.45549999999999996,21,21,16
78,81,0.49,0.458,0.426,0.44700000000000006,0.45775,21,21,16
79,82,0.56,0.45199999999999996,0.42800000000000005,0.45149999999999996,0.45975,21,21,16
80,83,0.4,0.48200000000000004,0.43599999999999994,0.45999999999999996,0.45574999999999993,21,21,16
81,84,0.28,0.506,0.45200000000000007,0.45200000000000007,0.4539999999999999,21,21,16
82,85,0.41,0.492,0.446,0.45599999999999996,0.44625000000000004,21,21,16
83,86,0.73,0.42800000000000005,0.44300000000000006,0.4579999999999999,0.4387499999999999,21,21,16
84,87,0.53,0.476,0.4640000000000001,0.4645,0.44925,21,21,16
85,88,0.74,0.47000000000000003,0.4760000000000001,0.46299999999999997,0.45499999999999996,21,21,16
86,89,0.76,0.538,0.522,0.46950000000000003,0.46425,21,21,16
87,90,0.67,0.634,0.563,0.4795,0.47524999999999995,21,21,16
88,91,0.24,0.6859999999999999,0.557,0.4915,0.47725,21,18,16
89,92,0.39,0.5880000000000001,0.532,0.4800000000000001,0.47424999999999995,21,21,16
90,93,0.74,0.56,0.5149999999999999,0.4755000000000001,0.46749999999999997,21,21,16
