,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.32,,,,,20,20,16
1,4,0.42,0.32,0.32,0.32,0.32,20,20,16
2,5,0.54,0.37,0.37,0.37,0.37,20,20,16
3,6,0.46,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.4266666666666667,20,20,16
4,7,0.68,0.435,0.435,0.435,0.435,20,20,16
5,8,0.66,0.484,0.484,0.484,0.484,20,20,16
6,9,0.49,0.552,0.5133333333333333,0.5133333333333333,0.5133333333333333,20,20,16
7,10,0.68,0.5660000000000001,0.51,0.51,0.51,20,20,16
8,11,0.55,0.5940000000000001,0.53125,0.53125,0.53125,20,20,16
9,12,0.61,0.6120000000000001,0.5333333333333333,0.5333333333333333,0.5333333333333333,20,20,16
10,13,0.75,0.598,0.541,0.541,0.541,20,20,16
11,14,0.62,0.616,0.5840000000000001,0.56,0.56,20,20,16
12,15,0.81,0.642,0.604,0.5650000000000001,0.5650000000000001,20,20,16
13,16,0.55,0.668,0.631,0.5838461538461538,0.5838461538461538,20,20,16
14,17,0.65,0.6679999999999999,0.6399999999999999,0.5814285714285715,0.5814285714285715,20,20,16
15,18,0.71,0.676,0.637,0.5860000000000001,0.5860000000000001,20,20,16
16,19,0.84,0.668,0.6420000000000001,0.59375,0.59375,20,20,16
17,20,0.65,0.712,0.677,0.6082352941176471,0.6082352941176471,20,20,16
18,21,0.52,0.6799999999999999,0.674,0.6105555555555555,0.6105555555555555,20,20,16
19,22,0.24,0.6739999999999999,0.671,0.6057894736842105,0.6057894736842105,20,20,16
20,23,0.46,0.592,0.634,0.5875,0.5875,20,20,16
21,24,0.43,0.542,0.605,0.5945000000000001,0.5814285714285715,20,20,16
22,25,0.22,0.45999999999999996,0.586,0.595,0.5745454545454546,20,20,16
23,26,0.57,0.374,0.5269999999999999,0.5790000000000001,0.5591304347826087,20,20,16
24,27,0.28,0.384,0.529,0.5845000000000001,0.5595833333333333,20,10,16
25,28,0.24,0.392,0.4920000000000001,0.5645,0.5484,20,24,16
26,29,0.27,0.348,0.445,0.5435000000000001,0.5365384615384615,20,20,16
27,30,0.36,0.31599999999999995,0.388,0.5325,0.5266666666666666,20,24,16
28,31,0.32,0.344,0.359,0.5165,0.5207142857142857,20,20,16
29,32,0.39,0.294,0.33899999999999997,0.505,0.5137931034482758,20,20,16
30,33,0.63,0.316,0.354,0.49399999999999994,0.5096666666666666,20,20,16
31,34,0.55,0.39399999999999996,0.371,0.4880000000000001,0.5135483870967742,20,20,16
32,35,0.66,0.45,0.383,0.48450000000000015,0.5146875,20,20,16
33,36,0.29,0.51,0.42699999999999994,0.47700000000000004,0.519090909090909,20,20,16
34,37,0.44,0.504,0.399,0.46399999999999997,0.5123529411764706,20,20,16
35,38,0.27,0.514,0.41500000000000004,0.4534999999999999,0.5102857142857142,20,20,16
36,39,0.34,0.442,0.418,0.43150000000000005,0.5036111111111111,20,20,16
37,40,0.49,0.4,0.425,0.40650000000000003,0.49918918918918914,20,20,16
