,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.63,,,,,17,17,16
1,4,0.81,0.63,0.63,0.63,0.63,17,17,16
2,5,0.72,0.72,0.72,0.72,0.72,17,17,16
3,6,0.94,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,17,17,16
4,7,0.76,0.775,0.775,0.775,0.775,17,17,16
5,8,0.79,0.772,0.772,0.772,0.772,17,17,16
6,9,0.7,0.8039999999999999,0.775,0.775,0.775,17,17,16
7,10,0.69,0.782,0.7642857142857143,0.7642857142857143,0.7642857142857143,17,17,16
8,11,0.77,0.776,0.7549999999999999,0.7549999999999999,0.7549999999999999,17,17,16
9,12,0.5,0.742,0.7566666666666665,0.7566666666666665,0.7566666666666665,17,17,16
10,13,0.45,0.69,0.7309999999999999,0.7309999999999999,0.7309999999999999,17,17,16
11,14,0.8,0.6220000000000001,0.713,0.7054545454545453,0.7054545454545453,17,17,16
12,15,0.72,0.642,0.712,0.7133333333333333,0.7133333333333333,17,17,16
13,16,0.39,0.648,0.712,0.7138461538461538,0.7138461538461538,17,17,16
14,17,0.9,0.572,0.6569999999999999,0.6907142857142857,0.6907142857142857,17,17,16
15,18,0.81,0.6519999999999999,0.671,0.7046666666666667,0.7046666666666667,17,17,16
16,19,0.64,0.724,0.673,0.7112499999999999,0.7112499999999999,17,17,16
17,20,0.85,0.692,0.667,0.7070588235294117,0.7070588235294117,17,17,16
18,21,0.69,0.7180000000000001,0.6829999999999999,0.715,0.715,17,17,16
19,22,0.65,0.778,0.675,0.7136842105263157,0.7136842105263157,17,17,16
20,23,0.95,0.728,0.6900000000000001,0.7104999999999999,0.7104999999999999,17,17,16
21,24,0.71,0.7559999999999999,0.7400000000000001,0.7264999999999999,0.7219047619047618,17,17,16
22,25,0.81,0.7699999999999999,0.7310000000000001,0.7215,0.7213636363636362,17,17,16
23,26,0.61,0.762,0.74,0.7260000000000001,0.7252173913043477,17,17,16
24,27,0.69,0.746,0.762,0.7095,0.7204166666666666,17,17,16
25,28,0.75,0.7539999999999999,0.741,0.7060000000000001,0.7192000000000001,17,17,16
26,29,0.84,0.714,0.735,0.704,0.7203846153846154,17,17,16
27,30,0.93,0.74,0.755,0.711,0.7248148148148148,17,17,16
28,31,0.91,0.764,0.7629999999999999,0.723,0.7321428571428571,17,17,16
29,32,0.59,0.8240000000000001,0.7849999999999999,0.7300000000000001,0.7382758620689656,17,17,16
30,33,0.91,0.804,0.779,0.7344999999999999,0.7333333333333333,17,17,16
31,34,0.93,0.836,0.775,0.7575,0.7390322580645161,17,17,16
32,35,0.75,0.8540000000000001,0.7969999999999999,0.764,0.745,17,17,16
33,36,0.94,0.818,0.7909999999999999,0.7655000000000001,0.7451515151515151,17,17,16
34,37,0.93,0.8240000000000001,0.8240000000000001,0.7929999999999999,0.7508823529411766,17,17,16
35,38,0.92,0.892,0.8479999999999999,0.7945,0.756,17,17,16
36,39,0.84,0.8940000000000001,0.865,0.8,0.7605555555555557,17,17,16
37,40,0.86,0.876,0.865,0.8099999999999999,0.7627027027027028,17,17,16
38,41,0.87,0.898,0.858,0.8105,0.7652631578947369,17,17,16
39,42,0.8,0.884,0.8540000000000001,0.8194999999999999,0.767948717948718,17,17,16
40,43,0.82,0.858,0.875,0.827,0.76875,17,17,16
41,44,0.81,0.8380000000000001,0.866,0.8205,0.7735,17,17,16
42,45,0.73,0.8320000000000001,0.8540000000000001,0.8255000000000001,0.7735000000000001,17,17,16
43,46,0.89,0.8059999999999998,0.8520000000000001,0.8215,0.7737499999999999,17,17,16
44,47,0.9,0.8099999999999999,0.8470000000000001,0.8355,0.7725,17,17,16
45,48,0.91,0.8300000000000001,0.844,0.8459999999999999,0.776,17,17,16
46,49,0.93,0.8480000000000001,0.843,0.8540000000000001,0.779,17,17,16
47,50,0.88,0.8720000000000001,0.852,0.8584999999999999,0.7847500000000001,17,17,16
48,51,0.95,0.9020000000000001,0.8540000000000001,0.8560000000000001,0.7895,17,17,16
49,52,0.48,0.914,0.8619999999999999,0.8579999999999999,0.7939999999999999,17,17,16
50,53,0.53,0.8300000000000001,0.8300000000000001,0.8525,0.7935,17,17,16
51,54,0.35,0.7539999999999999,0.8009999999999999,0.8335000000000001,0.7955,17,17,16
52,55,0.58,0.638,0.755,0.8045,0.78425,17,17,16
53,56,0.33,0.5780000000000001,0.74,0.796,0.7807499999999999,17,17,16
54,57,0.47,0.454,0.6839999999999999,0.7655000000000001,0.77925,17,17,16
55,58,0.34,0.45199999999999996,0.6409999999999999,0.7425,0.7685000000000001,17,17,16
56,59,0.64,0.414,0.584,0.7135,0.75675,17,17,16
57,60,0.64,0.472,0.5549999999999999,0.7035,0.75675,17,17,16
58,61,0.83,0.4840000000000001,0.5309999999999999,0.6925000000000001,0.7515,17,17,16
59,62,0.78,0.5840000000000001,0.5189999999999999,0.6905,0.7550000000000001,17,17,16
60,63,0.83,0.6460000000000001,0.549,0.6895,0.75825,17,17,16
61,64,0.81,0.744,0.579,0.69,0.75525,17,17,16
62,65,0.94,0.778,0.625,0.6900000000000001,0.7577499999999999,17,17,16
63,66,0.39,0.8379999999999999,0.6609999999999999,0.7004999999999999,0.7609999999999999,17,17,16
64,67,0.59,0.75,0.6669999999999999,0.6755,0.7555,17,17,16
65,68,0.78,0.712,0.679,0.6599999999999999,0.7529999999999999,17,17,16
66,69,0.59,0.702,0.723,0.6535,0.7537499999999999,17,17,16
67,70,0.63,0.658,0.7180000000000001,0.6365,0.7474999999999999,17,17,16
68,71,0.53,0.596,0.717,0.6239999999999999,0.74,17,17,16
69,72,0.34,0.624,0.687,0.603,0.7304999999999999,17,16,16
70,73,0.33,0.5740000000000001,0.643,0.5959999999999999,0.72425,17,17,16
71,74,0.56,0.484,0.593,0.5860000000000001,0.70975,17,17,16
72,75,0.53,0.4780000000000001,0.568,0.5965,0.7005000000000001,17,17,16
73,76,0.7,0.458,0.527,0.594,0.6950000000000001,17,17,16
74,77,0.39,0.492,0.558,0.6124999999999999,0.689,17,17,16
75,78,0.31,0.502,0.538,0.6084999999999999,0.6755,17,17,16
76,79,0.57,0.49800000000000005,0.49099999999999994,0.607,0.6602499999999999,17,17,16
77,80,0.55,0.5,0.489,0.6035,0.6535,17,17,16
78,81,0.47,0.5039999999999999,0.48100000000000004,0.5990000000000001,0.6457499999999999,17,17,16
79,82,0.72,0.458,0.475,0.5810000000000001,0.63575,17,17,16
80,83,0.27,0.524,0.513,0.5780000000000001,0.6337499999999999,17,17,16
81,84,0.41,0.516,0.507,0.55,0.6199999999999999,17,17,16
82,85,0.64,0.484,0.492,0.53,0.61,17,17,16
83,86,0.76,0.502,0.5029999999999999,0.5150000000000001,0.60775,17,17,16
84,87,0.87,0.5599999999999999,0.509,0.5335,0.6045,17,17,16
85,88,0.41,0.5900000000000001,0.557,0.5475,0.60375,17,17,16
86,89,0.46,0.6180000000000001,0.5670000000000001,0.529,0.5912499999999999,17,17,16
87,90,0.59,0.628,0.5559999999999999,0.5225000000000001,0.5795,17,17,16
88,91,0.28,0.618,0.5599999999999999,0.5205,0.57225,17,18,16
89,92,0.7,0.522,0.541,0.508,0.5555,17,17,16
90,93,0.4,0.488,0.539,0.526,0.561,17,17,16
91,94,0.74,0.48600000000000004,0.552,0.5294999999999999,0.5577500000000001,17,17,16
92,95,0.79,0.542,0.5850000000000001,0.5385,0.5675000000000001,17,17,16
93,96,0.66,0.5820000000000001,0.6000000000000001,0.5514999999999999,0.57275,17,17,16
94,97,0.49,0.658,0.5900000000000001,0.5495000000000001,0.5810000000000001,17,17,16
95,98,0.63,0.616,0.552,0.5545000000000001,0.5815,17,17,16
96,99,0.6,0.6619999999999999,0.5740000000000001,0.5705,0.5887500000000001,17,17,16
97,100,0.5,0.6340000000000001,0.588,0.5720000000000001,0.58775,17,21,16
98,101,0.26,0.576,0.579,0.5695000000000001,0.5842499999999999,17,17,16
99,102,0.53,0.4960000000000001,0.577,0.5589999999999999,0.5700000000000001,17,17,16
100,103,0.7,0.504,0.56,0.5495,0.56375,17,17,16
101,104,0.53,0.518,0.5900000000000001,0.571,0.5605,17,17,16
102,105,0.73,0.504,0.5690000000000002,0.5769999999999998,0.5535,17,17,16
103,106,0.22,0.55,0.5630000000000001,0.5814999999999999,0.54825,17,21,16
104,107,0.54,0.542,0.519,0.5545,0.5439999999999999,17,17,16
105,108,0.72,0.544,0.524,0.5379999999999999,0.5427500000000001,17,17,16
106,109,0.34,0.548,0.533,0.5535000000000001,0.54125,17,17,16
107,110,0.74,0.51,0.5069999999999999,0.5475000000000001,0.5349999999999999,17,17,16
108,111,0.29,0.512,0.531,0.555,0.53775,17,17,16
109,112,0.41,0.526,0.534,0.5555,0.53175,17,17,16
110,113,0.54,0.5,0.522,0.5409999999999999,0.5335,17,21,16
111,114,0.64,0.4640000000000001,0.506,0.548,0.5387500000000001,17,17,16
112,115,0.63,0.524,0.517,0.5429999999999999,0.54075,17,17,16
113,116,0.65,0.502,0.5069999999999999,0.535,0.54325,17,17,16
114,117,0.72,0.574,0.55,0.5345000000000001,0.542,17,17,16
115,118,0.7,0.6359999999999999,0.568,0.5460000000000002,0.55025,17,17,16
116,119,0.52,0.6679999999999999,0.5660000000000001,0.5495,0.5599999999999999,17,17,16
117,120,0.5,0.644,0.584,0.5455,0.5587500000000001,17,17,16
118,121,0.55,0.6180000000000001,0.5599999999999999,0.5454999999999999,0.5575,17,17,16
119,122,0.74,0.5980000000000001,0.586,0.5599999999999999,0.5595000000000001,17,17,16
120,123,0.73,0.602,0.619,0.5705,0.5599999999999999,17,17,16
121,124,0.35,0.608,0.6380000000000001,0.5720000000000001,0.5715,17,17,16
122,125,0.72,0.5740000000000001,0.609,0.5630000000000001,0.5700000000000001,17,17,16
123,126,0.4,0.618,0.6179999999999999,0.5625000000000001,0.572,17,17,16
124,127,0.74,0.588,0.5930000000000001,0.5715000000000001,0.563,17,17,16
125,128,0.27,0.5880000000000001,0.5950000000000001,0.5815,0.55975,17,17,16
126,129,0.59,0.496,0.5519999999999999,0.559,0.55625,17,17,16
127,130,0.42,0.5439999999999999,0.5589999999999999,0.5715,0.5595,17,14,16
128,131,0.62,0.484,0.5509999999999999,0.5555,0.55525,17,17,16
129,132,0.43,0.528,0.558,0.572,0.56375,17,17,16
130,133,0.57,0.466,0.527,0.573,0.557,17,17,16
131,134,0.34,0.526,0.5109999999999999,0.5744999999999999,0.56125,17,17,16
132,135,0.59,0.476,0.51,0.5595,0.55125,17,17,16
133,136,0.63,0.51,0.497,0.5575,0.5462499999999999,17,17,16
134,137,0.31,0.512,0.52,0.5565,0.5455,17,17,16
135,138,0.4,0.488,0.477,0.5360000000000001,0.541,17,17,16
136,139,0.58,0.454,0.48999999999999994,0.5210000000000001,0.53525,17,17,16
137,140,0.72,0.502,0.48900000000000005,0.5240000000000001,0.5347500000000001,17,17,16
138,141,0.44,0.5279999999999999,0.5189999999999999,0.535,0.54025,17,17,16
139,142,0.65,0.48999999999999994,0.501,0.5295,0.54475,17,17,16
140,143,0.83,0.558,0.523,0.525,0.54775,17,17,16
141,144,0.54,0.6439999999999999,0.549,0.53,0.5509999999999999,17,17,16
142,145,0.28,0.636,0.569,0.5395,0.55125,17,17,16
143,146,0.55,0.548,0.538,0.5175,0.54,17,17,16
144,147,0.67,0.57,0.53,0.5250000000000001,0.54825,17,17,16
145,148,0.61,0.5740000000000001,0.566,0.5215,0.5515000000000001,17,17,16
146,149,0.79,0.53,0.587,0.5385,0.5487500000000001,17,17,16
147,150,0.61,0.58,0.608,0.5485,0.56,17,17,16
148,151,0.67,0.646,0.5970000000000001,0.558,0.55675,17,17,16
149,152,0.81,0.67,0.62,0.5605,0.56625,17,17,16
150,153,0.94,0.698,0.6359999999999999,0.5795,0.57625,17,17,16
151,154,0.53,0.764,0.6469999999999999,0.598,0.58625,17,17,16
152,155,0.59,0.712,0.646,0.6074999999999999,0.5835,17,17,16
153,156,0.79,0.708,0.677,0.6075,0.5825,17,17,16
154,157,0.92,0.732,0.701,0.6154999999999999,0.586,17,17,16
155,158,0.77,0.754,0.726,0.646,0.591,17,17,16
156,159,0.84,0.72,0.742,0.6645000000000001,0.59275,17,17,16
157,160,0.77,0.7819999999999999,0.7470000000000001,0.6775,0.60075,17,17,16
158,161,0.65,0.818,0.7629999999999999,0.6799999999999999,0.6074999999999999,17,17,16
159,162,0.87,0.7899999999999999,0.7609999999999999,0.6904999999999999,0.61,17,17,16
