,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.3,,,,,11,11,16
1,4,0.65,0.3,0.3,0.3,0.3,11,11,16
2,5,0.73,0.475,0.475,0.475,0.475,11,11,16
3,6,0.51,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,11,11,16
4,7,0.39,0.5475,0.5475,0.5475,0.5475,11,11,16
5,8,0.32,0.516,0.516,0.516,0.516,11,11,16
6,9,0.31,0.5199999999999999,0.48333333333333334,0.48333333333333334,0.48333333333333334,11,11,16
7,10,0.57,0.45199999999999996,0.4585714285714286,0.4585714285714286,0.4585714285714286,11,11,16
8,11,0.68,0.42000000000000004,0.4725,0.4725,0.4725,11,11,16
9,12,0.78,0.454,0.4955555555555555,0.4955555555555555,0.4955555555555555,11,11,16
10,13,0.58,0.532,0.524,0.524,0.524,11,11,16
11,14,0.69,0.584,0.552,0.5290909090909092,0.5290909090909092,11,11,16
12,15,0.58,0.66,0.556,0.5425,0.5425,11,11,16
13,16,0.47,0.662,0.541,0.5453846153846154,0.5453846153846154,11,11,16
14,17,0.64,0.6199999999999999,0.537,0.5399999999999999,0.5399999999999999,11,11,16
15,18,0.35,0.5920000000000001,0.5619999999999999,0.5466666666666666,0.5466666666666666,11,10,16
16,19,0.62,0.546,0.565,0.534375,0.534375,11,11,16
17,20,0.56,0.532,0.596,0.5394117647058824,0.5394117647058824,11,11,16
18,21,0.6,0.528,0.595,0.5405555555555556,0.5405555555555556,11,11,16
19,22,0.62,0.554,0.587,0.5436842105263158,0.5436842105263158,11,11,16
20,23,0.4,0.55,0.571,0.5475,0.5475,11,11,16
21,24,0.78,0.56,0.553,0.5525,0.5404761904761904,11,11,16
22,25,0.35,0.592,0.562,0.5589999999999999,0.5513636363636363,11,11,16
23,26,0.53,0.55,0.5389999999999999,0.5399999999999999,0.5426086956521738,11,11,16
24,27,0.39,0.5359999999999999,0.545,0.541,0.5420833333333334,11,11,16
25,28,0.61,0.4900000000000001,0.5199999999999999,0.5409999999999999,0.536,11,11,16
26,29,0.8,0.5319999999999999,0.546,0.5555,0.5388461538461539,11,11,16
27,30,0.75,0.5359999999999999,0.5640000000000001,0.58,0.5485185185185186,11,11,16
28,31,0.67,0.616,0.583,0.5890000000000001,0.5557142857142858,11,11,16
29,32,0.26,0.6439999999999999,0.5900000000000001,0.5885,0.5596551724137933,11,11,16
30,33,0.73,0.618,0.5539999999999999,0.5625,0.5496666666666669,11,11,16
31,34,0.62,0.6420000000000001,0.587,0.5700000000000001,0.5554838709677421,11,11,16
32,35,0.65,0.6060000000000001,0.571,0.5664999999999999,0.5575,11,11,16
33,36,0.54,0.5860000000000001,0.6010000000000001,0.5700000000000001,0.5603030303030303,11,11,16
34,37,0.54,0.5599999999999999,0.6020000000000001,0.5734999999999999,0.559705882352941,11,11,16
35,38,0.42,0.616,0.617,0.5684999999999999,0.559142857142857,11,11,16
36,39,0.74,0.554,0.598,0.572,0.5552777777777778,11,11,16
37,40,0.75,0.578,0.592,0.578,0.5602702702702702,11,11,16
38,41,0.77,0.5980000000000001,0.592,0.5875,0.5652631578947368,11,11,16
39,42,0.23,0.644,0.602,0.596,0.5705128205128204,11,23,16
40,43,0.45,0.582,0.599,0.5765,0.562,11,11,16
41,44,0.77,0.588,0.571,0.579,0.56575,11,11,16
42,45,0.8,0.5940000000000001,0.5860000000000001,0.5784999999999999,0.56875,11,11,16
43,46,0.94,0.6039999999999999,0.6010000000000001,0.601,0.5705,11,11,16
44,47,0.89,0.638,0.641,0.6214999999999999,0.58125,11,11,16
45,48,0.93,0.77,0.6759999999999999,0.6465000000000001,0.59375,11,11,16
46,49,0.85,0.866,0.727,0.6625,0.609,11,11,16
47,50,0.9,0.882,0.738,0.665,0.6224999999999999,11,11,16
48,51,0.3,0.9020000000000001,0.7529999999999999,0.6725,0.6307500000000001,11,11,16
49,52,0.58,0.7739999999999999,0.7060000000000001,0.6540000000000001,0.6212500000000001,11,11,16
50,53,0.6,0.712,0.741,0.67,0.6162500000000001,11,11,16
51,54,0.41,0.646,0.756,0.6635000000000001,0.61675,11,11,16
52,55,0.67,0.558,0.72,0.6530000000000001,0.60975,11,11,16
53,56,0.68,0.512,0.7070000000000001,0.654,0.612,11,11,16
54,57,0.38,0.588,0.6809999999999999,0.6609999999999999,0.6172500000000001,11,11,16
55,58,0.34,0.548,0.63,0.653,0.61075,11,11,16
56,59,0.79,0.496,0.571,0.649,0.6105,11,11,16
57,60,0.73,0.572,0.565,0.6515000000000001,0.61475,11,11,16
58,61,0.88,0.5840000000000001,0.548,0.6505000000000001,0.619,11,11,16
59,62,0.72,0.624,0.606,0.6559999999999999,0.626,11,11,16
60,63,0.34,0.692,0.62,0.6805,0.6285000000000001,11,8,16
61,64,0.46,0.692,0.5940000000000001,0.675,0.627,11,10,16
62,65,0.58,0.626,0.599,0.6595000000000001,0.619,11,11,16
63,66,0.62,0.5960000000000001,0.5900000000000001,0.6485000000000001,0.62475,11,11,16
64,67,0.58,0.544,0.5840000000000001,0.6325,0.627,11,11,16
65,68,0.85,0.516,0.604,0.617,0.63175,11,11,16
