,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.85,,,,,8,8,16
1,4,0.94,0.85,0.85,0.85,0.85,8,8,16
2,5,0.91,0.895,0.895,0.895,0.895,8,8,16
3,6,0.84,0.9,0.9,0.9,0.9,8,8,16
4,7,0.85,0.885,0.885,0.885,0.885,8,8,16
5,8,0.85,0.8779999999999999,0.8779999999999999,0.8779999999999999,0.8779999999999999,8,8,16
6,9,0.96,0.8779999999999999,0.8733333333333332,0.8733333333333332,0.8733333333333332,8,8,16
7,10,0.95,0.882,0.8857142857142856,0.8857142857142856,0.8857142857142856,8,8,16
8,11,0.92,0.89,0.89375,0.89375,0.89375,8,8,16
9,12,1.0,0.906,0.8966666666666667,0.8966666666666667,0.8966666666666667,8,8,16
10,13,0.94,0.9359999999999999,0.907,0.907,0.907,8,8,16
11,14,0.94,0.954,0.916,0.91,0.91,8,8,16
12,15,0.93,0.95,0.916,0.9125,0.9125,8,8,16
13,16,0.94,0.946,0.9179999999999999,0.9138461538461538,0.9138461538461538,8,8,16
14,17,0.92,0.95,0.9279999999999999,0.9157142857142856,0.9157142857142856,8,8,16
15,18,0.86,0.9339999999999999,0.9349999999999999,0.9159999999999999,0.9159999999999999,8,8,16
16,19,0.95,0.9179999999999999,0.9359999999999999,0.9125,0.9125,8,8,16
17,20,0.93,0.9199999999999999,0.9349999999999999,0.9147058823529411,0.9147058823529411,8,8,16
18,21,0.89,0.9199999999999999,0.933,0.9155555555555556,0.9155555555555556,8,8,16
19,22,0.85,0.9099999999999999,0.93,0.9142105263157895,0.9142105263157895,8,8,16
20,23,0.91,0.8960000000000001,0.915,0.9110000000000001,0.9110000000000001,8,8,16
21,24,0.82,0.906,0.9119999999999999,0.914,0.9109523809523811,8,8,16
22,25,0.81,0.8800000000000001,0.9,0.9080000000000001,0.906818181818182,8,8,16
23,26,0.95,0.8559999999999999,0.8880000000000001,0.9029999999999999,0.9026086956521739,8,8,16
24,27,0.92,0.868,0.8889999999999999,0.9084999999999999,0.9045833333333334,8,8,16
25,28,0.85,0.882,0.889,0.9120000000000001,0.9052000000000001,8,8,16
26,29,0.93,0.8699999999999999,0.8880000000000001,0.9120000000000003,0.9030769230769232,8,8,16
27,30,0.98,0.892,0.8859999999999999,0.9105000000000001,0.9040740740740743,8,8,16
28,31,0.98,0.9260000000000002,0.891,0.9119999999999999,0.9067857142857144,8,8,16
29,32,0.81,0.932,0.9,0.915,0.9093103448275863,8,8,16
30,33,0.97,0.9099999999999999,0.8960000000000001,0.9055,0.9060000000000001,8,8,16
31,34,0.8,0.9339999999999999,0.9020000000000001,0.9069999999999998,0.9080645161290323,8,8,16
32,35,0.65,0.908,0.9000000000000001,0.9,0.9046875,8,8,16
33,36,0.82,0.842,0.8840000000000001,0.8859999999999999,0.8969696969696969,8,8,16
34,37,0.88,0.8099999999999999,0.8710000000000001,0.8799999999999999,0.8947058823529411,8,8,16
35,38,0.87,0.8240000000000001,0.8670000000000002,0.8779999999999999,0.8942857142857142,8,8,16
36,39,0.67,0.8039999999999999,0.869,0.8785000000000002,0.8936111111111109,8,8,16
37,40,0.45,0.778,0.8430000000000002,0.8645000000000002,0.8875675675675675,8,8,16
38,41,0.7,0.738,0.7899999999999999,0.8405000000000001,0.8760526315789473,8,8,16
39,42,0.8,0.7140000000000001,0.7620000000000001,0.8310000000000001,0.8715384615384616,8,8,16
