,time,confidence,avg_5_conf,avg_10_conf,avg_20_conf,avg_40_conf,real_user,predicted,user_count
0,3,0.73,,,,,18,18,16
1,4,0.86,0.73,0.73,0.73,0.73,18,18,16
2,5,0.36,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,18,13,16
3,6,0.72,0.6499999999999999,0.6499999999999999,0.6499999999999999,0.6499999999999999,18,18,16
4,7,0.89,0.6675,0.6675,0.6675,0.6675,18,18,16
5,8,0.6,0.712,0.712,0.712,0.712,18,18,16
6,9,0.6,0.686,0.6933333333333334,0.6933333333333334,0.6933333333333334,18,18,16
7,10,0.59,0.6340000000000001,0.6799999999999999,0.6799999999999999,0.6799999999999999,18,18,16
8,11,0.96,0.6799999999999999,0.66875,0.66875,0.66875,18,18,16
9,12,0.89,0.728,0.701111111111111,0.701111111111111,0.701111111111111,18,18,16
10,13,0.8,0.728,0.72,0.72,0.72,18,18,16
11,14,0.89,0.768,0.727,0.7272727272727272,0.7272727272727272,18,18,16
12,15,0.26,0.826,0.73,0.7408333333333332,0.7408333333333332,18,18,16
13,16,0.35,0.7600000000000001,0.7199999999999999,0.7038461538461538,0.7038461538461538,18,18,16
14,17,0.74,0.638,0.6829999999999999,0.6785714285714285,0.6785714285714285,18,18,16
15,18,0.73,0.608,0.6679999999999999,0.6826666666666665,0.6826666666666665,18,18,16
16,19,0.49,0.5940000000000001,0.681,0.6856249999999999,0.6856249999999999,18,18,16
17,20,0.46,0.514,0.6699999999999999,0.6741176470588235,0.6741176470588235,18,18,16
18,21,0.36,0.5539999999999999,0.657,0.6622222222222223,0.6622222222222223,18,18,16
19,22,0.41,0.5559999999999999,0.597,0.6463157894736842,0.6463157894736842,18,18,16
20,23,0.37,0.49000000000000005,0.549,0.6345,0.6345,18,18,16
21,24,0.72,0.418,0.506,0.6165,0.6219047619047618,18,18,16
22,25,0.67,0.4640000000000001,0.489,0.6094999999999999,0.6263636363636363,18,18,16
23,26,0.65,0.506,0.53,0.6249999999999999,0.6282608695652173,18,18,16
24,27,0.38,0.564,0.5599999999999999,0.6214999999999999,0.6291666666666667,18,22,16
25,28,0.63,0.5579999999999999,0.524,0.5960000000000001,0.6192,18,18,16
26,29,0.82,0.61,0.514,0.5975,0.6196153846153846,18,18,16
27,30,0.79,0.63,0.5469999999999999,0.6085,0.6270370370370371,18,18,16
28,31,0.28,0.654,0.58,0.6185,0.6328571428571428,18,18,16
29,32,0.28,0.5800000000000001,0.5720000000000001,0.5845000000000001,0.6206896551724138,18,17,16
30,33,0.38,0.5600000000000002,0.559,0.5539999999999999,0.6093333333333334,18,13,16
31,34,0.28,0.51,0.5599999999999999,0.5329999999999999,0.6019354838709677,18,13,16
32,35,0.47,0.40199999999999997,0.516,0.5025,0.591875,18,18,16
33,36,0.57,0.338,0.496,0.5130000000000001,0.5881818181818181,18,18,16
34,37,0.77,0.396,0.4880000000000001,0.524,0.5876470588235294,18,18,16
35,38,0.38,0.49399999999999994,0.5269999999999999,0.5255,0.5928571428571429,18,18,16
36,39,0.7,0.49399999999999994,0.502,0.508,0.5869444444444444,18,18,16
37,40,0.79,0.578,0.49000000000000005,0.5185,0.59,18,18,16
38,41,0.75,0.642,0.49000000000000005,0.5349999999999999,0.5952631578947368,18,18,16
39,42,0.83,0.6779999999999999,0.537,0.5545,0.5992307692307691,18,18,16
40,43,0.45,0.6900000000000001,0.592,0.5755,0.605,18,18,16
41,44,0.66,0.7040000000000001,0.599,0.5794999999999999,0.5980000000000001,18,18,16
42,45,0.5,0.6960000000000001,0.637,0.5765,0.593,18,18,16
43,46,0.73,0.6380000000000001,0.64,0.568,0.5965,18,18,16
44,47,0.8,0.634,0.656,0.5719999999999998,0.59675,18,18,16
45,48,0.65,0.6279999999999999,0.659,0.5930000000000001,0.5945,18,18,16
46,49,0.7,0.668,0.686,0.5940000000000001,0.59575,18,18,16
47,50,0.81,0.6759999999999999,0.6860000000000002,0.588,0.59825,18,18,16
48,51,0.73,0.738,0.6880000000000001,0.589,0.60375,18,18,16
49,52,0.76,0.7380000000000001,0.6860000000000002,0.6115,0.598,18,18,16
50,53,0.85,0.7300000000000001,0.6789999999999999,0.6355000000000001,0.59475,18,18,16
51,54,0.63,0.77,0.719,0.659,0.5959999999999999,18,18,16
52,55,0.8,0.756,0.716,0.6765,0.5894999999999999,18,18,16
53,56,0.71,0.7539999999999999,0.7459999999999999,0.6930000000000001,0.603,18,18,16
54,57,0.49,0.75,0.744,0.7,0.612,18,18,16
55,58,0.62,0.6960000000000001,0.713,0.686,0.60575,18,18,16
56,59,0.37,0.65,0.7100000000000001,0.6980000000000001,0.603,18,18,16
57,60,0.55,0.5980000000000001,0.6769999999999999,0.6815,0.6,18,18,16
58,61,0.62,0.548,0.651,0.6695,0.60225,18,18,16
59,62,0.87,0.53,0.64,0.6629999999999999,0.60875,18,18,16
60,63,0.53,0.6060000000000001,0.651,0.6649999999999999,0.6202500000000001,18,18,16
61,64,0.24,0.5880000000000001,0.619,0.6689999999999999,0.62425,18,18,16
62,65,0.59,0.562,0.5800000000000001,0.6479999999999999,0.6122500000000001,18,18,16
63,66,0.6,0.57,0.5589999999999999,0.6525,0.61025,18,18,16
64,67,0.26,0.5660000000000001,0.5479999999999998,0.646,0.609,18,18,16
65,68,0.63,0.44399999999999995,0.525,0.619,0.6060000000000001,18,18,16
66,69,0.69,0.46399999999999997,0.526,0.6180000000000001,0.6060000000000001,18,18,16
67,70,0.7,0.554,0.558,0.6175,0.60275,18,18,16
68,71,0.74,0.576,0.573,0.612,0.6005,18,18,16
69,72,0.58,0.6040000000000001,0.5850000000000001,0.6125,0.612,18,18,16
70,73,0.45,0.6679999999999999,0.556,0.6034999999999999,0.6195,18,18,16
71,74,0.71,0.632,0.5479999999999999,0.5834999999999999,0.62125,18,18,16
72,75,0.54,0.636,0.595,0.5875,0.632,18,17,16
73,76,0.69,0.6039999999999999,0.59,0.5744999999999999,0.63375,18,18,16
74,77,0.88,0.5940000000000001,0.599,0.5734999999999999,0.63675,18,18,16
75,78,0.72,0.6539999999999999,0.661,0.593,0.6395,18,18,16
76,79,0.26,0.708,0.6699999999999999,0.598,0.6479999999999999,18,18,16
77,80,0.36,0.618,0.6269999999999999,0.5925,0.6369999999999999,18,18,16
78,81,0.63,0.582,0.593,0.5830000000000001,0.62625,18,18,16
79,82,0.77,0.5700000000000001,0.5820000000000001,0.5835,0.62325,18,18,16
80,83,0.93,0.5479999999999999,0.601,0.5784999999999999,0.6217499999999999,18,18,16
81,84,0.84,0.5900000000000001,0.649,0.5984999999999999,0.6337499999999999,18,18,16
82,85,0.67,0.706,0.6619999999999999,0.6285000000000001,0.63825,18,18,16
83,86,0.3,0.768,0.675,0.6325,0.6425,18,18,16
84,87,0.79,0.702,0.636,0.6174999999999999,0.63175,18,18,16
85,88,0.94,0.706,0.627,0.6440000000000001,0.6315,18,18,16
86,89,0.86,0.708,0.649,0.6595,0.6387499999999999,18,18,16
