approach,model,task,segment_interval,number_of_users,accuracy,true_confidence,false_confidence,user_accuracies,user_true_confidences,user_false_confidences,feature_frequency,epochs
PerSeanceApproach,RandomForest,1,1,3,0.8140782744732157,0.8412000557974478,0.6428312300589509,"{7: 0.9780516494679998, 8: 0.976056338028169, 10: 0.9497939223097785, 11: 0.9899746138290091, 13: 0.3712715855572999, 14: 0.8153586160527703, 16: 0.982496708096477, 17: 0.9508400898700792, 18: 0.6036147370047115, 20: 0.5264205252123235, 21: 0.5126735218508996, 22: 0.7540229885057472, 23: 0.9360661777018655, 24: 0.7965934100985613, 25: 0.948443196374027, 26: 0.8674115117933812, 27: 0.7644005143040823}","{7: 0.9560925914961662, 8: 0.9240195591665195, 10: 0.8790446155076541, 11: 0.964132968981359, 13: 0.6762688443629131, 14: 0.7734996779716046, 16: 0.9524720076574855, 17: 0.9091792109406813, 18: 0.732531815553395, 20: 0.712461461893301, 21: 0.7488486910117347, 22: 0.7970675067490886, 23: 0.8856437526544185, 24: 0.8257467051847922, 25: 0.8883159784499254, 26: 0.8541186693565131, 27: 0.7772385484192452}","{7: 0.6428262896347202, 8: 0.610188862698351, 10: 0.6333943121314723, 11: 0.6376340116466167, 13: 0.7114649744885322, 14: 0.5966049293684074, 16: 0.632826211731139, 17: 0.6195896101764055, 18: 0.6375790008383516, 20: 0.6997896541063763, 21: 0.7029845791405436, 22: 0.6646123611895612, 23: 0.6200647076226478, 24: 0.6499965158424135, 25: 0.5526983474683685, 26: 0.6516866301063821, 27: 0.5897781033081527}","{'fc_me': 0.6835443037974683, 'fd_me': 0.8971518987341772, 'nr_me': 0.36550632911392406, 'fb_me': 0.7895569620253164, 'm_min': 0.7310126582278481, 'm_max': 0.7278481012658228, 'm_me': 0.740506329113924, 'gz_me': 0.6867088607594937, 'fa_me': 0.7278481012658228, 'ax_me': 0.7325949367088608, 'gx_me': 0.3987341772151899, 'g_me': 0.0379746835443038, 'ay_me': 0.48575949367088606, 'fd_bin_max': 0.12658227848101267, 'fd_bin_std': 0.09018987341772151, 'fd_bin_0': 0.125, 'fd_mcr': 0.1962025316455696, 'fd_sd': 0.28639240506329117, 'fd_bin_2': 0.07120253164556962, 'fd_bin_1': 0.14240506329113925, 'ns_me': 0.07753164556962025, 'fd_bin_mean': 0.10759493670886076, 'fa_bin_3': 0.014240506329113924, 'fa_bin_6': 0.012658227848101266, 'fa_bin_4': 0.011075949367088608, 'fa_bin_8': 0.0189873417721519, 'fa_bin_9': 0.015822784810126583, 'fa_bin_min': 0.02689873417721519, 'fd_bin_4': 0.08227848101265822, 'fd_bin_5': 0.06329113924050633, 'fa_bin_std': 0.022151898734177215, 'a_me': 0.04588607594936709, 'fd_bin_3': 0.09177215189873418, 'fa_mcr': 0.004746835443037975, 'fa_bin_max': 0.02689873417721519, 'fd_bin_8': 0.030063291139240507, 'fd_bin_6': 0.05221518987341772, 'fa_bin_mean': 0.06962025316455696, 'fa_sd': 0.04588607594936709, 'fd_bin_7': 0.058544303797468354, 'fd_bin_min': 0.012658227848101266, 'cb_max': 0.004746835443037975, 'cb_min': 0.004746835443037975, 'fd_bin_9': 0.0031645569620253164, 'cd_me': 0.004746835443037975, 'fa_bin_2': 0.01740506329113924, 'fa_bin_1': 0.006329113924050633, 'cb_me': 0.004746835443037975, 'cc_me': 0.0015822784810126582, 'fa_bin_5': 0.0015822784810126582, 'fa_bin_0': 0.004746835443037975, 'fa_bin_7': 0.004746835443037975, 'gx_sd': 0.0015822784810126582, 'cd_min': 0.0031645569620253164, 'gy_me': 0.0015822784810126582, 'cd_max': 0.0015822784810126582}",632
PerSeanceApproach,RandomForest,2,1,3,0.7594790287081749,0.8498351653583454,0.6519395855406669,"{7: 0.9960684740765009, 8: 0.5991160582746766, 9: 0.6275975209624499, 10: 0.1288739495798319, 11: 0.9818524096385542, 13: 0.20770588977172405, 14: 0.9295812216591091, 15: 0.9702947845804989, 16: 0.9807120139530111, 17: 0.945961887477314, 18: 0.7493834276696872, 19: 0.9463167896266488, 20: 0.8060638048322778, 21: 0.6410285714285714, 22: 0.7688655672163919, 23: 0.7702256206929103, 24: 0.5727140255009108, 25: 0.9761867865075676, 26: 0.9353211009174313, 27: 0.9805672941477782}","{7: 0.9838340183179533, 8: 0.7180703800517663, 9: 0.7399918412958763, 10: 0.7655890782996069, 11: 0.9610400287840558, 13: 0.5655935836530008, 14: 0.8759344159099587, 15: 0.9421890511383311, 16: 0.9503995420392982, 17: 0.9422999869960025, 18: 0.8389212586576978, 19: 0.9587395517394176, 20: 0.7894368044916669, 21: 0.7111966762555395, 22: 0.7787139557974636, 23: 0.8414691744878321, 24: 0.7906229192494197, 25: 0.935567117132827, 26: 0.9331018855185205, 27: 0.9401418335347084}","{7: 0.6546154771154771, 8: 0.719153372116023, 9: 0.6585310900249421, 10: 0.7882719198278563, 11: 0.6212720813374518, 13: 0.704089955344477, 14: 0.5919484979920865, 15: 0.6440471905766738, 16: 0.6572236644035082, 17: 0.5995733883642623, 18: 0.7063847478439712, 19: 0.6693364695429859, 20: 0.6575921241881696, 21: 0.620748843436913, 22: 0.5994841853477545, 23: 0.6272561347363866, 24: 0.6177978365784534, 25: 0.5705599130847913, 26: 0.59691445579307, 27: 0.6488065612958336}","{'fa_bin_3': 0.029304029304029304, 'fa_bin_8': 0.03296703296703297, 'fa_bin_6': 0.023809523809523808, 'fa_bin_2': 0.04212454212454213, 'fa_bin_mean': 0.07326007326007326, 'fa_sd': 0.11172161172161173, 'fa_bin_7': 0.023809523809523808, 'fd_me': 0.7545787545787546, 'ax_me': 0.8772893772893773, 'fa_me': 0.608058608058608, 'nr_me': 0.684981684981685, 'gx_me': 0.25824175824175827, 'gz_me': 0.7014652014652014, 'm_min': 0.7857142857142857, 'm_me': 0.7728937728937729, 'm_max': 0.7857142857142857, 'fc_me': 0.673992673992674, 'fb_me': 0.5952380952380952, 'fd_bin_max': 0.01098901098901099, 'fd_bin_0': 0.014652014652014652, 'fd_mcr': 0.04945054945054945, 'fd_sd': 0.08241758241758242, 'fd_bin_mean': 0.04945054945054945, 'ay_me': 0.7289377289377289, 'a_me': 0.31684981684981683, 'fa_bin_1': 0.09157509157509157, 'ax_mcr': 0.01098901098901099, 'fa_bin_5': 0.08974358974358974, 'fa_bin_4': 0.04945054945054945, 'fa_bin_std': 0.03663003663003663, 'fa_bin_0': 0.03296703296703297, 'g_me': 0.04212454212454213, 'ns_me': 0.18315018315018314, 'fd_bin_1': 0.04395604395604396, 'gy_me': 0.005494505494505495, 'fa_mcr': 0.031135531135531136, 'fd_bin_5': 0.02197802197802198, 'fd_bin_2': 0.04945054945054945, 'fd_bin_3': 0.03296703296703297, 'fd_bin_7': 0.02564102564102564, 'fd_bin_6': 0.03296703296703297, 'fd_bin_4': 0.03296703296703297, 'fa_bin_9': 0.01098901098901099, 'fd_bin_8': 0.01282051282051282, 'fa_bin_max': 0.03296703296703297, 'fd_bin_min': 0.01098901098901099, 'ay_mcr': 0.005494505494505495, 'fa_bin_min': 0.003663003663003663, 'cb_max': 0.003663003663003663, 'fd_bin_std': 0.009157509157509158, 'fd_bin_9': 0.003663003663003663, 'cb_min': 0.0018315018315018315, 'gz_sd': 0.003663003663003663}",546
PerSeanceApproach,RandomForest,3,1,3,0.7857654111742868,0.8530202641811356,0.6566973564988688,"{7: 0.9662556544579016, 8: 0.8886392811296534, 9: 0.94097900390625, 10: 0.1242150780221846, 11: 0.9322374720714969, 13: 0.589155062544253, 15: 0.9908821910266997, 16: 0.9696969696969697, 17: 0.9281096172213649, 18: 0.6564135842526498, 19: 0.9702119410700439, 21: 0.6318818436465495, 22: 0.619634880559332, 23: 0.7727782450238296, 24: 0.7539585318270497, 25: 0.9354166666666666, 26: 0.9768198287220026, 27: 0.9629351990671331}","{7: 0.9420469497003665, 8: 0.8679934959859309, 9: 0.8595273592940933, 10: 0.6445376016939472, 11: 0.8720526156120016, 13: 0.6685087580219067, 15: 0.9250705998421499, 16: 0.9319085013115249, 17: 0.9208952166497969, 18: 0.8362807620594871, 19: 0.9159630468058523, 21: 0.750578980347969, 22: 0.7794041855448907, 23: 0.8399686228913296, 24: 0.8314305354489304, 25: 0.8241284371807339, 26: 0.9709993346221869, 27: 0.9120428951538901}","{7: 0.6840950824263538, 8: 0.6221223410281911, 9: 0.5765248888078816, 10: 0.7507737972980206, 11: 0.6427269566024686, 13: 0.6837487991738351, 15: 0.5261004153275817, 16: 0.6079270527681938, 17: 0.6406263631942363, 18: 0.6785941895057882, 19: 0.6009392486933777, 21: 0.6660586474034704, 22: 0.6855064238777123, 23: 0.65898417853906, 24: 0.6565067243374052, 25: 0.5897682837173119, 26: 0.6936585712530914, 27: 0.6624191632408294}","{'m_min': 0.350109409190372, 'm_me': 0.3435448577680525, 'fa_me': 0.7986870897155361, 'fc_me': 0.7549234135667396, 'fb_me': 0.6805251641137856, 'g_me': 0.19474835886214442, 'fd_me': 0.8971553610503282, 'a_me': 0.43982494529540483, 'gz_me': 0.6805251641137856, 'ax_me': 0.8183807439824945, 'ay_me': 0.6389496717724289, 'gx_me': 0.4420131291028446, 'm_max': 0.35667396061269147, 'fd_sd': 0.24507658643326038, 'ay_mcr': 0.11816192560175055, 'nr_me': 0.2713347921225383, 'fa_bin_2': 0.08096280087527352, 'fa_sd': 0.2363238512035011, 'gx_sd': 0.019693654266958426, 'fa_bin_8': 0.037199124726477024, 'fa_mcr': 0.0700218818380744, 'fa_bin_7': 0.061269146608315096, 'fd_mcr': 0.09409190371991247, 'ns_me': 0.08096280087527352, 'fd_bin_7': 0.006564551422319475, 'fd_bin_1': 0.045951859956236324, 'fd_bin_6': 0.0350109409190372, 'fd_bin_mean': 0.11159737417943107, 'az_me': 0.03938730853391685, 'fd_bin_5': 0.015317286652078774, 'fd_bin_0': 0.05689277899343545, 'fd_bin_3': 0.03282275711159737, 'fd_bin_std': 0.07658643326039387, 'fa_bin_1': 0.05908096280087528, 'ax_mcr': 0.13347921225382933, 'fa_bin_mean': 0.08971553610503283, 'fd_bin_max': 0.12035010940919037, 'fa_bin_0': 0.030634573304157548, 'fa_bin_std': 0.037199124726477024, 'fa_bin_4': 0.04157549234135667, 'fa_bin_max': 0.024070021881838075, 'fa_bin_5': 0.030634573304157548, 'fa_bin_6': 0.05470459518599562, 'fa_bin_3': 0.06564551422319474, 'fd_bin_8': 0.0262582056892779, 'ay_sd': 0.028446389496717725, 'ax_sd': 0.019693654266958426, 'fd_bin_4': 0.024070021881838075, 'ca_max': 0.002188183807439825, 'ca_me': 0.002188183807439825, 'fd_bin_2': 0.0087527352297593, 'fa_bin_9': 0.006564551422319475, 'gy_me': 0.0437636761487965, 'gz_sd': 0.006564551422319475, 'c_max': 0.002188183807439825, 'fd_bin_min': 0.006564551422319475, 'fa_bin_min': 0.00437636761487965}",457
PerSeanceApproach,RandomForest,1,4,3,0.8376431423297146,0.838182755591456,0.6297857071210811,"{7: 0.9982456140350876, 8: 0.987363834422658, 10: 0.9858521605615267, 11: 0.9937436804853388, 13: 0.5013205055649878, 14: 0.8429704205274412, 16: 0.9835616438356166, 17: 0.9492209323980383, 18: 0.6435669593564329, 20: 0.5430976430976431, 21: 0.6172322861728962, 22: 0.7252348041821727, 23: 0.9474677571563386, 24: 0.8384351202030761, 25: 0.9734302325581395, 26: 0.8364661654135339, 27: 0.8471921410891089}","{7: 0.9924084007511723, 8: 0.9810291885250488, 10: 0.9133773587754423, 11: 0.9544204321333979, 13: 0.6814719927740297, 14: 0.7984608933638988, 16: 0.9262006306520912, 17: 0.8969163989108433, 18: 0.7261638092706921, 20: 0.6746464496289452, 21: 0.7465338956490221, 22: 0.7397426532327512, 23: 0.8858907106679029, 24: 0.8373715977751822, 25: 0.9268662758818037, 26: 0.8192368547042841, 27: 0.7776559578170781}","{7: 0.7294871794871796, 8: 0.6030184837092732, 10: 0.6020856574844919, 11: 0.5906432748538013, 13: 0.6709662864353346, 14: 0.5996726925287059, 16: 0.5834929250374824, 17: 0.5975801088599558, 18: 0.5919760988784897, 20: 0.6579357521857025, 21: 0.6608749911061768, 22: 0.6537644208459008, 23: 0.6111173369556997, 24: 0.614873869315568, 25: 0.5833415612165612, 26: 0.5940082995420075, 27: 0.6266677746980241}","{'fa_bin_std': 0.0126953125, 'm_me': 0.6376953125, 'fa_bin_7': 0.017578125, 'm_min': 0.6728515625, 'gz_me': 0.8623046875, 'fc_me': 0.4052734375, 'ay_me': 0.6298828125, 'fb_me': 0.548828125, 'fd_me': 0.8193359375, 'fa_me': 0.6259765625, 'fd_bin_max': 0.173828125, 'fd_bin_1': 0.1201171875, 'fd_bin_0': 0.1650390625, 'fd_bin_std': 0.171875, 'ax_me': 0.7392578125, 'm_max': 0.6328125, 'gz_sd': 0.0244140625, 'gx_me': 0.59375, 'g_me': 0.1376953125, 'fa_bin_5': 0.0068359375, 'fa_sd': 0.03125, 'fa_bin_4': 0.029296875, 'fd_bin_9': 0.048828125, 'fd_bin_3': 0.1494140625, 'fd_bin_mean': 0.2060546875, 'fd_sd': 0.2275390625, 'fd_bin_4': 0.060546875, 'fd_bin_6': 0.064453125, 'fd_bin_8': 0.0546875, 'nr_me': 0.2822265625, 'fd_bin_5': 0.0390625, 'fd_bin_2': 0.126953125, 'fd_mcr': 0.0634765625, 'fd_bin_7': 0.0703125, 'fd_bin_min': 0.0283203125, 'gy_me': 0.03125, 'ns_me': 0.0654296875, 'a_me': 0.158203125, 'ca_min': 0.0107421875, 'ca_me': 0.00390625, 'ay_sd': 0.0029296875, 'fa_bin_8': 0.0283203125, 'cb_min': 0.0048828125, 'fa_bin_min': 0.0126953125, 'fa_bin_mean': 0.03515625, 'cd_min': 0.0087890625, 'cc_min': 0.009765625, 'cb_me': 0.0205078125, 'g_sd': 0.0068359375, 'cc_me': 0.017578125, 'fa_bin_1': 0.0146484375, 'cd_max': 0.0048828125, 'cd_me': 0.0078125, 'fa_bin_max': 0.013671875, 'ax_mcr': 0.005859375, 'cc_max': 0.005859375, 'az_me': 0.0048828125, 'fa_bin_6': 0.00390625, 'gx_sd': 0.0029296875, 'fa_bin_2': 0.0107421875, 'fa_bin_9': 0.0107421875, 'fa_mcr': 0.0029296875, 'fc_mcr': 0.001953125, 'fa_bin_3': 0.0048828125, 'fa_bin_0': 0.0029296875, 'gy_sd': 0.0009765625, 'gy_bin_3': 0.0009765625, 'gy_bin_4': 0.0009765625, 'fb_sd': 0.0009765625}",1024
PerSeanceApproach,RandomForest,2,4,3,0.7847696739575298,0.8434968624279706,0.6182795464250636,"{7: 0.9988207547169812, 8: 0.7226228688148736, 9: 0.525053105085593, 10: 0.08762804097311139, 11: 0.9994887525562371, 13: 0.2784994891256751, 14: 0.8568817049117237, 15: 0.9309866481706262, 16: 0.9750373083706418, 17: 0.9651490733279613, 18: 0.7860660310991436, 19: 0.961952380952381, 20: 0.6804941629831123, 21: 0.701685731487056, 22: 0.8365611714690601, 23: 0.896969696969697, 24: 0.6391304347826087, 25: 0.9769144144144143, 26: 0.9703361059242912, 27: 0.9607633076665549}","{7: 0.9622183706998495, 8: 0.7614694332449472, 9: 0.6541729769214482, 10: 0.6076763903773885, 11: 0.9659948510819603, 13: 0.573710811243216, 14: 0.8218970519705006, 15: 0.9065775676783481, 16: 0.935822206682093, 17: 0.9400731550874509, 18: 0.8495968650202214, 19: 0.9497614164119644, 20: 0.6801025510577422, 21: 0.7526829194884599, 22: 0.7868776875920193, 23: 0.8593891619005554, 24: 0.7547546021939135, 25: 0.9159819948995274, 26: 0.928096883975568, 27: 0.8990662237211907}","{7: 0.619047619047619, 8: 0.6526038478458805, 9: 0.6610673322945148, 10: 0.7798661061800931, 11: 0.5571428571428572, 13: 0.6575335234034227, 14: 0.6113238380091, 15: 0.5941565277553631, 16: 0.6050641211016464, 17: 0.6022520130797995, 18: 0.6168335074074981, 19: 0.6109434327211407, 20: 0.6067193487154778, 21: 0.5774974538252488, 22: 0.6072394916173091, 23: 0.5937634886419426, 24: 0.5896860412343898, 25: 0.533152792127151, 26: 0.566209085166521, 27: 0.5073299737985029}","{'fa_bin_max': 0.07421875, 'fa_bin_9': 0.0498046875, 'fa_bin_0': 0.08203125, 'fa_bin_std': 0.0693359375, 'fa_bin_mean': 0.091796875, 'fa_bin_4': 0.06640625, 'fa_bin_min': 0.033203125, 'fa_me': 0.5439453125, 'ax_me': 0.89453125, 'gz_me': 0.8515625, 'az_me': 0.0234375, 'a_me': 0.4833984375, 'm_min': 0.6328125, 'm_me': 0.6357421875, 'm_max': 0.625, 'ay_me': 0.875, 'gx_me': 0.62109375, 'fa_bin_7': 0.033203125, 'fa_bin_8': 0.0634765625, 'fa_bin_5': 0.05859375, 'fd_me': 0.62890625, 'fb_me': 0.4560546875, 'nr_me': 0.4140625, 'fc_me': 0.375, 'g_me': 0.142578125, 'ax_mcr': 0.0205078125, 'ay_mcr': 0.1015625, 'fd_mcr': 0.0107421875, 'fd_bin_std': 0.0341796875, 'fd_sd': 0.0390625, 'fd_bin_0': 0.0302734375, 'fd_bin_max': 0.03515625, 'gz_bin_mean': 0.0078125, 'gz_sd': 0.0693359375, 'gy_me': 0.0390625, 'fd_bin_min': 0.04296875, 'fd_bin_6': 0.0263671875, 'fd_bin_8': 0.02734375, 'fd_bin_1': 0.0595703125, 'fd_bin_mean': 0.052734375, 'fd_bin_3': 0.0234375, 'fd_bin_4': 0.0302734375, 'fd_bin_7': 0.0185546875, 'ns_me': 0.0556640625, 'fa_bin_3': 0.068359375, 'fa_sd': 0.05859375, 'fa_bin_6': 0.0458984375, 'fa_bin_1': 0.072265625, 'fa_bin_2': 0.0390625, 'fd_bin_2': 0.0244140625, 'az_mcr': 0.005859375, 'a_mcr': 0.0087890625, 'gx_sd': 0.0048828125, 'fd_bin_5': 0.017578125, 'ay_sd': 0.0078125, 'c_min': 0.0048828125, 'gy_bin_9': 0.0029296875, 'cb_me': 0.0166015625, 'cc_min': 0.0029296875, 'cb_max': 0.0048828125, 'cd_me': 0.005859375, 'fa_mcr': 0.01171875, 'fd_bin_9': 0.0185546875, 'cb_min': 0.0185546875, 'cd_min': 0.0029296875, 'ca_me': 0.001953125, 'gy_sd': 0.0009765625, 'cc_me': 0.0009765625, 'c_me': 0.0009765625, 'ay_mai': 0.0009765625, 'g_sd': 0.0009765625}",1024
PerSeanceApproach,RandomForest,3,4,3,0.7957849406507504,0.8427290656921063,0.6188622720893445,"{7: 0.8266733266733266, 8: 0.9602442510068859, 9: 0.9746799698795181, 10: 0.2408518068630428, 11: 0.9401342975206612, 13: 0.4499683009298394, 15: 0.9775443404125751, 16: 0.9869098013676327, 17: 0.8783468244084683, 18: 0.7245106631609699, 19: 0.9696727427779556, 21: 0.6221138535031847, 22: 0.5878198737121968, 23: 0.8990918905188292, 24: 0.7537345902828139, 25: 0.848855092276145, 26: 0.9755892255892257, 27: 0.9731996246774572}","{7: 0.798606146640825, 8: 0.9210487292147674, 9: 0.9042008652120551, 10: 0.5799646019671302, 11: 0.8087808059755577, 13: 0.6141578527692169, 15: 0.8747579879391366, 16: 0.9533590648800307, 17: 0.909957418687508, 18: 0.7720736437778768, 19: 0.9240893645774587, 21: 0.7431363883987366, 22: 0.7688573565992476, 23: 0.8589596141540987, 24: 0.8142365503811689, 25: 0.7918441601456979, 26: 0.9635318765140675, 27: 0.922339566368523}","{7: 0.6289862689419102, 8: 0.6186939367351852, 9: 0.5629848693979129, 10: 0.6845433794828887, 11: 0.5403580784297999, 13: 0.6312203262685244, 15: 0.5618979266347687, 16: 0.6188164811379097, 17: 0.6149767542008819, 18: 0.654183117371201, 19: 0.5373528761318959, 21: 0.6574524262793776, 22: 0.6599374080602733, 23: 0.5762222046236508, 24: 0.6336323786597635, 25: 0.5369144740329115, 26: 0.7105770202020203, 27: 0.5212551169582466}","{'fa_bin_std': 0.056640625, 'fa_mcr': 0.0078125, 'fa_bin_mean': 0.080078125, 'fa_bin_7': 0.08203125, 'fc_me': 0.546875, 'fd_me': 0.7958984375, 'ay_mcr': 0.236328125, 'gx_me': 0.64453125, 'gz_me': 0.787109375, 'ay_me': 0.7783203125, 'ax_me': 0.8662109375, 'ns_me': 0.08984375, 'fa_me': 0.666015625, 'm_max': 0.1845703125, 'm_min': 0.2216796875, 'nr_me': 0.1416015625, 'm_me': 0.185546875, 'ax_sd': 0.0263671875, 'ax_mai': 0.02734375, 'fb_me': 0.4423828125, 'a_me': 0.6376953125, 'ax_mcr': 0.2255859375, 'gy_me': 0.1845703125, 'fd_bin_mean': 0.12109375, 'fd_bin_3': 0.0244140625, 'fd_bin_6': 0.0126953125, 'fd_bin_max': 0.0703125, 'fd_sd': 0.19921875, 'fd_bin_9': 0.005859375, 'fd_bin_8': 0.0087890625, 'fd_bin_min': 0.0087890625, 'fd_bin_7': 0.017578125, 'g_me': 0.28125, 'fd_bin_0': 0.0458984375, 'fa_bin_min': 0.072265625, 'az_me': 0.25, 'fa_bin_2': 0.076171875, 'fa_bin_3': 0.0458984375, 'fa_bin_0': 0.05078125, 'fa_sd': 0.09375, 'fa_bin_6': 0.0908203125, 'fa_bin_1': 0.0439453125, 'fd_bin_std': 0.0478515625, 'fa_bin_8': 0.07421875, 'fd_bin_4': 0.025390625, 'fd_bin_5': 0.013671875, 'fa_bin_5': 0.0791015625, 'fa_bin_max': 0.046875, 'fa_bin_9': 0.0458984375, 'gz_sd': 0.0576171875, 'ay_sd': 0.056640625, 'fd_bin_1': 0.0107421875, 'fa_bin_4': 0.041015625, 'gx_bin_mean': 0.0087890625, 'ay_mai': 0.009765625, 'gz_bin_mean': 0.005859375, 'gx_sd': 0.005859375, 'fd_mcr': 0.0146484375, 'fc_bin_0': 0.001953125, 'cc_me': 0.001953125, 'c_min': 0.001953125, 'cc_min': 0.0048828125, 'ca_min': 0.001953125, 'cb_me': 0.0009765625, 'c_me': 0.0029296875, 'ca_me': 0.0029296875, 'c_max': 0.0009765625, 'fd_bin_2': 0.0009765625}",1024
PerSeanceApproach,RandomForest,1,8,3,0.8359194988994161,0.8283642252051655,0.6263018768680199,"{7: 0.9906249999999998, 8: 0.9949336128581412, 10: 0.9802683504340963, 11: 0.9799224591525894, 13: 0.6101283385362469, 14: 0.8579234972677596, 16: 0.9838395096127055, 17: 0.9450031036623215, 18: 0.6898097826086957, 20: 0.5408681408681408, 21: 0.641321044546851, 22: 0.6663493574488338, 23: 0.93762677484787, 24: 0.8432432432432432, 25: 0.9690804597701149, 26: 0.7865184351252462, 27: 0.7736533149171271}","{7: 0.9729188187232597, 8: 0.9654247070949286, 10: 0.8997078390254589, 11: 0.9299389118798901, 13: 0.6718841427023379, 14: 0.8000213388501214, 16: 0.9099261194792642, 17: 0.8836909804332728, 18: 0.735495912490632, 20: 0.6426189358185278, 21: 0.7374924707656993, 22: 0.7358136105219303, 23: 0.8714484471491177, 24: 0.8328946539955235, 25: 0.9239565322565363, 26: 0.7914321467417997, 27: 0.7616658390383823}","{7: 0.7182611832611833, 8: 0.6470833333333333, 10: 0.6103999577038793, 11: 0.5939411764705882, 13: 0.6541411003888028, 14: 0.599776733705725, 16: 0.5749444444444445, 17: 0.5795675162897228, 18: 0.609625187942101, 20: 0.629322387623498, 21: 0.6720606232554349, 22: 0.6427111305212195, 23: 0.5847658150851581, 24: 0.6209558115094367, 25: 0.5894689399454994, 26: 0.6059790637016937, 27: 0.633594284208741}","{'fd_bin_5': 0.0888671875, 'fd_bin_0': 0.22265625, 'fd_bin_max': 0.220703125, 'fd_bin_1': 0.1513671875, 'fd_bin_std': 0.2119140625, 'fa_me': 0.50390625, 'gx_me': 0.6689453125, 'gz_me': 0.82421875, 'ax_me': 0.7412109375, 'fd_me': 0.8056640625, 'gy_me': 0.044921875, 'gz_sd': 0.0205078125, 'm_me': 0.5068359375, 'm_max': 0.55859375, 'm_min': 0.6171875, 'nr_me': 0.15234375, 'ay_me': 0.724609375, 'g_me': 0.1865234375, 'a_me': 0.267578125, 'fa_bin_mean': 0.0283203125, 'fa_bin_6': 0.0166015625, 'fb_me': 0.45703125, 'cb_me': 0.01953125, 'fc_me': 0.2392578125, 'fd_sd': 0.2744140625, 'fd_bin_3': 0.125, 'fd_bin_9': 0.044921875, 'fd_bin_mean': 0.2236328125, 'ns_me': 0.037109375, 'gy_bin_3': 0.0087890625, 'az_me': 0.048828125, 'fa_bin_std': 0.005859375, 'fa_bin_7': 0.0048828125, 'fd_bin_4': 0.107421875, 'fd_mcr': 0.0654296875, 'cd_me': 0.0322265625, 'gy_bin_9': 0.013671875, 'fd_bin_7': 0.0322265625, 'fd_bin_2': 0.1103515625, 'fa_bin_9': 0.0263671875, 'cc_max': 0.0029296875, 'a_sd': 0.0048828125, 'cc_me': 0.0322265625, 'fa_bin_max': 0.009765625, 'fd_bin_8': 0.0546875, 'fa_bin_0': 0.0087890625, 'fa_bin_4': 0.037109375, 'fa_sd': 0.0146484375, 'fa_bin_8': 0.0185546875, 'fa_mcr': 0.00390625, 'fd_bin_6': 0.0390625, 'gy_sd': 0.013671875, 'ca_min': 0.0283203125, 'fd_bin_min': 0.0576171875, 'cb_min': 0.01171875, 'ay_mai': 0.0078125, 'c_min': 0.0068359375, 'fa_bin_min': 0.0322265625, 'g_sd': 0.0185546875, 'gy_bin_4': 0.01953125, 'fa_bin_3': 0.00390625, 'ay_sd': 0.005859375, 'fa_bin_5': 0.005859375, 'cd_max': 0.013671875, 'cc_min': 0.01171875, 'fa_bin_2': 0.0107421875, 'fa_bin_1': 0.0185546875, 'fc_bin_std': 0.001953125, 'ax_bin_6': 0.0029296875, 'fc_bin_0': 0.0009765625, 'ax_mai': 0.00390625, 'cd_min': 0.0048828125, 'gy_bin_8': 0.00390625, 'gy_bin_6': 0.0009765625, 'gy_bin_7': 0.0087890625, 'gy_bin_min': 0.005859375, 'gz_bin_mean': 0.00390625, 'ca_me': 0.0048828125, 'az_bin_4': 0.001953125, 'az_sd': 0.0029296875, 'ax_mcr': 0.0078125, 'nr_sd': 0.0029296875, 'fb_sd': 0.0009765625, 'gx_bin_1': 0.001953125, 'gx_sd': 0.001953125, 'gy_bin_2': 0.0009765625, 'gy_bin_mean': 0.0009765625, 'nr_sum': 0.0009765625}",1024
