test_subject_01,0,0.02174925664908909,-0.026897762554827273,0.8769145471495867,1.0666913357793675,0.024479588204767692,0.005901533412194462,0.04567538965726528,1.3646159357896512,0.26123347474855335,0.4350633082947624,0.05546839705942749,0.410661628814325,0.0057803368502326565,0.005162819159640399,0.020293523347981443,0.4579310830225221,-0.5252570320874282,1.795660760928491,-1.715459193731211,0.7058612028949968,0.33339180654528255,2.4516019708430083,0.17719907195929402,1.5816976439201442,0.09784385395704136,0.0028337803039948086,0.006242530524742188,0.38710008624584175,696.1970874105054,547.5219887343264,612.8698095710901,nan,5.416131115252881,7.7408035871967105,11.580065485400812,nan,0.04888878469617405,0.11265726446739141,0.1437215772046254,0,81.09518880279202,40.824869871194934,200.0,0.07079646017699115,35.01,25.5,37.3,36,0.08,2.14,13.09,16665.0,55,0.12,654.55,8.44
test_subject_01,1,0.021183018347012028,-0.026746605426298226,0.8771614838240095,1.0917885651979233,0.01175594123031484,0.0066473040259975155,0.03919717647360147,1.344618060604222,0.2990148710547782,0.44876702014180836,0.058982242580159376,0.19520612411369767,0.00657827696555186,0.0055433268494697865,0.01842981740603627,0.4769926577462041,-0.5309686770574504,1.7978481520988894,-1.7222350505113888,1.1430080246896346,0.31980361698229176,0.7155282667661611,0.11028153590412097,1.3013626013478723,0.14082951622011672,0.029441293107775716,0.0685206565935445,0.3435695999196827,699.708210180624,555.6754406292172,634.060767882572,nan,5.414645794415071,9.556907060275261,32.46714558855007,nan,0.06973275496380629,0.023037077426390405,0.0007941832920266736,0,72.63772692808826,47.92160264431898,199.55152216908795,0.25,35.51,25.3,40.6,21,0.07,1.18,13.9,12049.0,25,0.09,735.2,11.29
test_subject_01,2,0.020466335634301815,-0.026629611564985306,0.8773221422861711,1.0690197326453248,0.009706571448303385,0.00619103114855928,0.032620849805967,1.3627925630192306,0.21250118549228414,0.44821395909685197,0.03415595764715446,0.460577033810469,0.00481018574970532,0.0051280001625829,0.013010493371359674,0.4535142263934512,-0.5289230988090883,1.794732485198282,-1.7109376227831292,0.8290167025139189,0.24988914754363656,0.5645006066293542,0.22324792400019114,1.5207666839304932,0.16891008488182255,0.01797895906298055,0.0019238976540642337,0.27912774273965735,696.1751770349501,572.6796715827885,662.6803777928543,nan,8.109905164000688,21.678979588807994,39.75028752499632,nan,0.023117514029650725,0.013957837599495206,0.0019514872467259227,0,68.92782671236131,29.592228709578464,194.03638833991937,0.2357142857142857,41.56,37.4,46.8,50,0.08,1.34,9.84,18559.0,73,0.12,556.6,7.93
test_subject_01,3,0.023085498940095785,-0.02648569783570177,0.876333647379027,1.0819376461747698,0.041131671379712666,0.007901297524730769,0.08473096314824054,1.352557181707967,0.29016893262323185,0.48043077164653697,0.09659648525928737,0.1483100194972586,0.011242328679289725,0.007021237617932243,0.0493898274034624,0.44137426227895493,-0.5254677972311639,1.794313679307006,-1.7258381094449238,0.9051146293287721,0.4219939717284427,5.094424506761792,0.14013565011442017,1.476742194079603,0.12873424843956505,0.002119836170686068,0.03399589118174324,0.368432760628623,698.5439692605667,566.9570719602978,623.687811157467,nan,6.951421433793011,8.062526256700377,18.969982708879705,nan,0.06830571218818825,0.06315234417407217,0.04414045536323593,0,65.9277208632558,39.63458086065753,153.64351597122476,0.4594594594594595,42.48,25.8,43.3,22,0.08,2.02,12.05,7804.0,28,0.1,2050.71,9.07
test_subject_01,4,0.02066952125262106,-0.0260194203296165,0.877225107291932,1.1698573895129063,0.01269568521279121,0.006972754813955022,0.050096670191480716,1.2772758857044346,0.2652047385284694,0.4650734393525187,0.07103873325690545,0.13627678650166083,0.007423302664197457,0.005980579480094456,0.025812438147309838,0.4376545315397868,-0.5325148445001862,1.7953892884438263,-1.719974230339611,0.9819614465419371,0.4068711023735687,0.8562992397581853,0.1876740181510669,1.4267977142907353,0.12040330403597989,0.03294237533927119,0.01144458488883663,0.19484209804325034,700.1013890523838,568.1124836916277,635.0085278276481,nan,5.851670287794328,10.88968605140801,31.432632224328533,nan,0.08157835877997387,0.027457156961846776,0.0008268074601655977,0,76.5963449119239,45.003666517296125,200.0,0.20178041543026706,32.59,24.3,36.4,38,0.11,1.63,9.08,8490.0,38,0.11,761.71,8.84
test_subject_01,5,0.020564840627875357,-0.026076740321628197,0.877443866130162,1.0027327255049585,0.013186277509832589,0.007037537907209814,0.04728727864390051,1.4122772678200968,0.22096791913865085,0.47723027905954735,0.03422324763788179,0.1611184355086794,0.005749835201054713,0.005655625137332454,0.016771588661832572,0.34869448604368436,-0.528118159221061,1.7994498537429446,-1.722400126344123,1.0737442129033976,0.3421297135037159,0.8315091373699784,0.11214726268221482,1.359070772718059,0.10764117776312898,0.01983080641617227,0.06487585146121731,0.35725664689079323,698.1166880616174,564.1356315569957,639.6723719524934,nan,5.676949095564583,12.65767583716163,30.35580300042026,nan,0.17481025048540574,0.19174807899000593,0.04474301693934621,0,90.12921568172325,50.71745261741761,199.40270810598335,0.21164021164021163,33.75,25.0,39.5,17,0.09,2.06,10.81,17451.0,6,0.03,3893.0,23.0
test_subject_02,0,0.019615880842583956,-0.02532797669992208,0.877424600487973,1.2052365483283909,0.011003080776819071,0.006288230618496925,0.04305492453701538,1.2439472909144769,0.23078102245726986,0.5051608287984466,0.06295189187808181,0.22068930277713905,0.006555785493472317,0.0059774916328146944,0.022194501928923638,0.3733467211069212,-0.5163063500376838,1.7887587501916105,-1.7110419753717234,1.1622400899624192,0.15288729260611436,0.5835941880091996,0.11796488196838818,1.2842207698351507,0.32873457499808384,0.03339166868924288,0.029687160686228172,0.3152832068674791,709.3198983194465,601.0879587930647,685.6098301947529,569.9671026667419,6.6701489010098145,47.15880944278015,52.243538371406274,4.867673357963851,0.022737222669434676,0.0023643656322567025,0.001086453533991912,0.10132916120484305,74.26781776096075,26.914494236377543,199.3036878735564,0.14859437751004015,37.34,27.4,40.4,26,0.1,1.83,10.48,11388.0,33,0.13,745.67,7.69
test_subject_02,1,0.02066385676615042,-0.025697014066087164,0.8772911232257469,1.1938181113517354,0.00618183555731581,0.006360221687851075,0.019058906100725782,1.2549096848014902,0.22641656952776276,0.46743951326301425,0.03620674949535155,0.30090552412361754,0.003909603957581099,0.005037173400051175,0.009624214596423398,0.47481286582964893,-0.5077835428912597,1.7883887017214666,-1.710034045517222,0.7507866857305728,0.17842074837991123,0.29422796401144313,0.4388894257981182,1.5608755526460443,0.2695675660307622,0.015978051502206932,0.00025587626960829607,0.31588150001421544,697.5496381415392,521.7291598106473,699.1267481441988,569.902693856999,11.801866520783467,13.595100383753097,46.84213938781976,2.0801016935043743,0.020077975786466307,0.005050313271311942,0.003691171947093202,0.38958300550747443,73.74780252738266,27.441938707022867,200.0,0.19329896907216496,37.1,27.3,46.8,34,0.08,1.16,11.79,19328.0,23,0.06,379.17,17.23
test_subject_02,2,0.01947342093618331,-0.02693524183308323,0.877278219212344,0.9937179609313289,0.027831050237321926,0.011598195667986401,0.08190521542884924,1.4186410786442218,0.2438240726489149,0.4583950593531754,0.11824688317685085,0.13433122979836848,0.011698091426812374,0.008163995613444407,0.051670771125134685,0.44791086437079236,-0.5065238470862112,1.7976316447659542,-1.6939923427669932,0.4714995097738869,0.6085349963081476,3.755721709562582,1.2340650176715284,1.6666397968016318,0.08754040326304448,0.003886409111897799,0.0006541480683392335,0.1349084192704325,704.3826695044087,600.4570012140833,726.2294883439298,nan,14.294272647265634,80.6060571882451,53.90747292021813,nan,0.023472655774921962,0.0007689350249903883,0.005086439189802901,0,74.55151423556843,45.2784717056572,194.17206287208262,0.2375,36.09,27.2,38.0,23,0.13,2.23,7.45,8886.0,17,0.1,3882.0,9.19
test_subject_02,3,0.019710818544381684,-0.02545071090750049,0.8773882488991686,1.1201735802602868,0.013811770895916876,0.007417526185243456,0.055631745982985946,1.3210644004312773,0.24224408252222066,0.5024055390408979,0.0732410654054575,0.07728859796733804,0.008212339785169427,0.006414597804250648,0.02957189559441649,0.38931728942599486,-0.5009324823199751,1.7891937612121749,-1.6989093982119827,0.8841849007588987,0.18839292619224157,0.7374590207613761,0.2878408728628471,1.4893680073339757,0.2798950310236699,0.04074219589761077,0.000741306330014752,0.17583786147949917,705.9964482270454,591.2179569186804,707.9252121302783,nan,7.706676894791833,54.69785257063976,54.800636939457426,nan,0.06301936737702721,0.007592875656276999,0.00954074763558998,0,73.55884397522375,46.752860875030954,199.25423458486398,0.19157894736842104,38.39,27.3,48.3,32,0.06,2.07,15.84,26256.0,32,0.06,835.47,12.45
