approach,model,task,segment_interval,number_of_users,accuracy,accuracy_sd,true_confidence,true_confidence_sd,false_confidence,false_confidence_sd,user_accuracies,user_accuracies_sd,user_true_confidences,user_true_confidences_sd,user_false_confidences,user_false_confidences_sd,feature_frequency,epochs
PerSeanceApproach,RandomForest,1,8,3,0.8546813697022835,0.1504588011149739,0.8175183366176407,0.0955182578398605,0.6155357245904691,0.10914268831423526,"{7: 0.9912878787878787, 8: 0.9895391574780887, 10: 0.9911148132722477, 11: 0.9866969500324464, 13: 0.47935935032709226, 14: 0.8612756578041054, 16: 0.9913743530764809, 17: 0.9471208434712085, 18: 0.73039914468995, 20: 0.5461085676913014, 21: 0.6904761904761905, 22: 0.7533596837944664, 23: 0.9306885544915641, 24: 0.8999269539810079, 25: 0.9821848739495799, 26: 0.8852051388313301, 27: 0.8167708333333333}","{7: 0.03588502901798564, 8: 0.06853396110206703, 10: 0.026514911918123923, 11: 0.015236024506001153, 13: 0.34773567437815245, 14: 0.21860002339920562, 16: 0.02479140688399423, 17: 0.12458835922611258, 18: 0.20354439037079253, 20: 0.37512671688508226, 21: 0.38327133449731554, 22: 0.29679721151821764, 23: 0.1102799625884017, 24: 0.126902611446463, 25: 0.030435485256510006, 26: 0.17644422249019334, 27: 0.2405566506462436}","{7: 0.9843947754854752, 8: 0.9708113043977759, 10: 0.9079562488514591, 11: 0.9358253207482065, 13: 0.6540411518208038, 14: 0.781323001261356, 16: 0.8937062614410121, 17: 0.8663445894800469, 18: 0.7196726840435872, 20: 0.6158703685321747, 21: 0.7343541558078481, 22: 0.7365044277603469, 23: 0.8588818125316645, 24: 0.7953319020718016, 25: 0.9247391259524453, 26: 0.7914562720960122, 27: 0.719960876273656}","{7: 0.05247039709603536, 8: 0.03290165599930766, 10: 0.06945372442607343, 11: 0.03955908327578928, 13: 0.14430281344625365, 14: 0.09728338333280794, 16: 0.05086521142778531, 17: 0.07286334341392087, 18: 0.12442028318764667, 20: 0.11542325246079982, 21: 0.15487546020744697, 22: 0.12969176640613414, 23: 0.07181039218997098, 24: 0.09223552163233302, 25: 0.05067436332562597, 26: 0.11348923078542478, 27: 0.13637928521843085}","{7: 0.798193758517717, 8: 0.7508432415674604, 10: 0.5380775602002166, 11: 0.5449419944638694, 13: 0.5769424701467002, 14: 0.5544536178751247, 16: 0.6167018814800368, 17: 0.6033111487950522, 18: 0.591587255481905, 20: 0.591253597139371, 21: 0.6218362080165521, 22: 0.6449800614487061, 23: 0.5935022604155432, 24: 0.6451084993712043, 25: 0.6490508247056428, 26: 0.6171948745431319, 27: 0.6249499569874559}","{7: 0.16928736708458073, 8: 0.09268231613667934, 10: 0.09755519622752186, 11: 0.09299341551857322, 13: 0.10645580600213826, 14: 0.07808979819130964, 16: 0.1069142023958427, 17: 0.08327493628344242, 18: 0.1017539380552997, 20: 0.1282293636415892, 21: 0.13088023215916325, 22: 0.11758117168155821, 23: 0.12403325759715002, 24: 0.149321437173587, 25: 0.12549394187772778, 26: 0.1325821323494124, 27: 0.10265944626217072}","{'fd_bin_std': 0.17483443708609273, 'fd_bin_max': 0.1880794701986755, 'fd_bin_0': 0.1986754966887417, 'fd_bin_min': 0.06490066225165562, 'fd_bin_7': 0.015894039735099338, 'fd_bin_mean': 0.18410596026490067, 'ax_me': 0.7655629139072848, 'fd_sd': 0.2635761589403974, 'gz_me': 0.8688741721854305, 'fd_me': 0.7907284768211921, 'fb_me': 0.46622516556291393, 'fd_bin_4': 0.09668874172185431, 'fd_bin_3': 0.12450331125827814, 'ay_me': 0.6966887417218544, 'g_me': 0.19602649006622516, 'nr_me': 0.18410596026490067, 'm_min': 0.6211920529801325, 'm_me': 0.528476821192053, 'm_max': 0.5920529801324503, 'gx_me': 0.671523178807947, 'fa_bin_4': 0.04105960264900662, 'fa_me': 0.5298013245033113, 'fc_me': 0.23973509933774834, 'a_me': 0.2609271523178808, 'fa_bin_9': 0.038410596026490065, 'fa_sd': 0.02913907284768212, 'fa_bin_min': 0.038410596026490065, 'fa_bin_mean': 0.02781456953642384, 'ns_me': 0.05827814569536424, 'fa_bin_6': 0.018543046357615896, 'fa_bin_8': 0.022516556291390728, 'gy_me': 0.0423841059602649, 'gz_bin_mean': 0.01456953642384106, 'fd_bin_1': 0.1456953642384106, 'fd_bin_8': 0.039735099337748346, 'fd_mcr': 0.05562913907284768, 'fd_bin_9': 0.04900662251655629, 'fa_bin_std': 0.005298013245033113, 'gz_sd': 0.03443708609271523, 'fd_bin_2': 0.09801324503311258, 'fa_bin_2': 0.013245033112582781, 'fd_bin_5': 0.08211920529801324, 'cd_me': 0.030463576158940398, 'cc_min': 0.033112582781456956, 'fa_bin_3': 0.006622516556291391, 'fa_bin_1': 0.017218543046357615, 'fb_sd': 0.0026490066225165563, 'cc_me': 0.04900662251655629, 'ax_mcr': 0.007947019867549669, 'ay_mai': 0.0026490066225165563, 'gy_bin_3': 0.009271523178807948, 'az_me': 0.039735099337748346, 'cb_min': 0.009271523178807948, 'ca_min': 0.02384105960264901, 'cd_max': 0.010596026490066225, 'cb_me': 0.025165562913907286, 'fd_bin_6': 0.030463576158940398, 'fa_mcr': 0.003973509933774834, 'ca_me': 0.010596026490066225, 'cd_min': 0.003973509933774834, 'fa_bin_7': 0.011920529801324504, 'gy_bin_mean': 0.0013245033112582781, 'g_sd': 0.013245033112582781, 'gy_bin_9': 0.007947019867549669, 'gy_sd': 0.011920529801324504, 'gx_sd': 0.0026490066225165563, 'ay_sd': 0.005298013245033113, 'fa_bin_max': 0.011920529801324504, 'gy_bin_4': 0.010596026490066225, 'gy_bin_std': 0.0013245033112582781, 'fa_bin_5': 0.003973509933774834, 'cc_max': 0.0026490066225165563, 'gy_bin_7': 0.003973509933774834, 'gy_bin_min': 0.0013245033112582781, 'ax_bin_6': 0.0013245033112582781, 'fa_bin_0': 0.006622516556291391, 'c_min': 0.0026490066225165563, 'az_bin_4': 0.0013245033112582781, 'a_sd': 0.0013245033112582781, 'fc_bin_0': 0.0013245033112582781, 'fc_bin_std': 0.0013245033112582781}",755
PerSeanceApproach,RandomForest,2,8,3,0.8144759037284333,0.20757676571439074,0.8270818857022373,0.09980534102694656,0.6024248436182164,0.12154974461108912,"{7: 1.0, 8: 0.7591327913279132, 9: 0.4633260711692084, 10: 0.061629811629811626, 11: 1.0, 13: 0.38988988988988993, 14: 0.8806119055537082, 15: 0.9486380759200232, 16: 0.9840323201231241, 17: 0.9573257467994309, 18: 0.7914093206064009, 19: 0.967304300637634, 20: 0.8293040293040292, 21: 0.7418560606060606, 22: 0.878246753246753, 23: 0.9206317473010797, 24: 0.8062290969899666, 25: 0.989367816091954, 26: 0.9788775824853532, 27: 0.9710781344639613}","{7: 0.0, 8: 0.38372957896658244, 9: 0.3976092888956185, 10: 0.20644507361061978, 11: 0.0, 13: 0.43060876953551397, 14: 0.2817686363763787, 15: 0.06939922862173573, 16: 0.04769979645260964, 17: 0.08027852665446635, 18: 0.3053834116159456, 19: 0.07799083166216263, 20: 0.29329521878602915, 21: 0.3891366157633227, 22: 0.17491082709863875, 23: 0.11548475433292818, 24: 0.20248004695192337, 25: 0.024211368854746392, 26: 0.03265850128758051, 27: 0.06042267218216144}","{7: 0.9647244665803538, 8: 0.7052289301390869, 9: 0.6001396402916735, 10: 0.4921448575102494, 11: 0.9596312805366678, 13: 0.6053541800765793, 14: 0.8183981071446202, 15: 0.8575440824914256, 16: 0.9404502704292962, 17: 0.9610860518287184, 18: 0.8078856340154517, 19: 0.9134880743694693, 20: 0.6927726578090291, 21: 0.7804168221515898, 22: 0.7270667810609256, 23: 0.8620464350298483, 24: 0.7053357329215761, 25: 0.8657804800542237, 26: 0.8973292808817716, 27: 0.8716771337153768}","{7: 0.04160488174610351, 8: 0.15989368539841448, 9: 0.11292086344913158, 10: 0.07476453418824329, 11: 0.03778736905571786, 13: 0.19706337895965723, 14: 0.0998955808573419, 15: 0.06512336345328074, 16: 0.04510138866493638, 17: 0.03756395206642191, 18: 0.1837827370919157, 19: 0.05512605730327172, 20: 0.1203204580076155, 21: 0.14509370751938075, 22: 0.1114086745793047, 23: 0.08039727636634622, 24: 0.10332244993248497, 25: 0.08628524476415603, 26: 0.08092599227624098, 27: 0.07244802966825872}","{7: nan, 8: 0.5765289249215693, 9: 0.635134210669054, 10: 0.6983087803401753, 11: nan, 13: 0.5797084854587551, 14: 0.5959578287441931, 15: 0.5739331709276267, 16: 0.573518216175359, 17: 0.5989097394933678, 18: 0.634913418380743, 19: 0.5616880534582289, 20: 0.5949905396918365, 21: 0.6605751470652019, 22: 0.6211076861472584, 23: 0.6119115028392691, 24: 0.5999463473840919, 25: 0.5610737797493167, 26: 0.5533200231481481, 27: 0.540392333705811}","{7: nan, 8: 0.15837311968002746, 9: 0.12915281938171974, 10: 0.16477056168957133, 11: nan, 13: 0.11903089312560067, 14: 0.14281393269078457, 15: 0.1088834399844667, 16: 0.109901474101481, 17: 0.07381451680083027, 18: 0.07560439848524647, 19: 0.08633329032855633, 20: 0.12115406340782643, 21: 0.18740375795757708, 22: 0.1490044463016775, 23: 0.11751077898141647, 24: 0.17390634946914493, 25: 0.06859428462492605, 26: 0.10576875014537816, 27: 0.07157560580595362}","{'m_min': 0.5344129554655871, 'gy_me': 0.09986504723346828, 'fd_me': 0.5897435897435898, 'fb_me': 0.3967611336032389, 'fa_me': 0.3616734143049933, 'nr_me': 0.25371120107962214, 'ay_me': 0.8690958164642375, 'gx_me': 0.7732793522267206, 'ax_me': 0.9001349527665317, 'gz_me': 0.8987854251012146, 'm_me': 0.4426450742240216, 'c_me': 0.009446693657219974, 'g_me': 0.10526315789473684, 'gz_bin_max': 0.002699055330634278, 'gz_bin_0': 0.004048582995951417, 'm_max': 0.45479082321187586, 'a_me': 0.5964912280701754, 'fa_bin_5': 0.1039136302294197, 'fa_bin_8': 0.07557354925775979, 'fa_bin_2': 0.05668016194331984, 'fc_me': 0.24561403508771928, 'cb_min': 0.022941970310391364, 'az_me': 0.09986504723346828, 'gz_sd': 0.07557354925775979, 'ay_mcr': 0.19298245614035087, 'fa_bin_max': 0.07017543859649122, 'fa_bin_6': 0.058029689608636977, 'fa_bin_mean': 0.1241565452091768, 'fd_bin_max': 0.05263157894736842, 'fd_bin_std': 0.05263157894736842, 'cc_me': 0.006747638326585695, 'ay_sd': 0.020242914979757085, 'fa_bin_0': 0.07017543859649122, 'fa_sd': 0.044534412955465584, 'fa_bin_std': 0.08771929824561403, 'fa_bin_1': 0.09176788124156546, 'fd_bin_4': 0.058029689608636977, 'fd_bin_0': 0.03643724696356275, 'fd_bin_9': 0.029689608636977057, 'fd_bin_5': 0.06477732793522267, 'fd_bin_mean': 0.09851551956815115, 'fd_bin_7': 0.02834008097165992, 'gz_bin_mean': 0.032388663967611336, 'fa_bin_9': 0.04588394062078273, 'gy_mcr': 0.002699055330634278, 'fd_bin_8': 0.04183535762483131, 'fd_bin_min': 0.03913630229419703, 'fa_bin_7': 0.06072874493927125, 'fa_bin_3': 0.04723346828609987, 'az_mcr': 0.016194331983805668, 'a_mcr': 0.020242914979757085, 'fd_bin_6': 0.033738191632928474, 'fd_sd': 0.04723346828609987, 'fa_bin_4': 0.0620782726045884, 'fd_bin_3': 0.0310391363022942, 'gx_bin_mean': 0.006747638326585695, 'gx_sd': 0.01349527665317139, 'fa_bin_min': 0.0310391363022942, 'cb_me': 0.0310391363022942, 'ax_mcr': 0.03913630229419703, 'ns_me': 0.032388663967611336, 'cd_me': 0.01349527665317139, 'fd_bin_1': 0.05668016194331984, 'fd_mcr': 0.004048582995951417, 'ax_mai': 0.002699055330634278, 'ax_bin_4': 0.002699055330634278, 'gz_bin_4': 0.009446693657219974, 'fd_bin_2': 0.043184885290148446, 'fb_bin_0': 0.002699055330634278, 'c_min': 0.012145748987854251, 'fa_mcr': 0.002699055330634278, 'cd_min': 0.002699055330634278, 'cc_min': 0.006747638326585695, 'ay_mai': 0.001349527665317139, 'gz_bin_min': 0.009446693657219974, 'gx_bin_4': 0.005398110661268556, 'gx_bin_3': 0.001349527665317139, 'cd_max': 0.001349527665317139, 'g_sd': 0.002699055330634278, 'ca_min': 0.004048582995951417, 'ca_me': 0.005398110661268556, 'gx_bin_7': 0.002699055330634278, 'fb_bin_max': 0.002699055330634278, 'gz_bin_7': 0.002699055330634278, 'gy_bin_5': 0.002699055330634278, 'ca_max': 0.001349527665317139, 'gy_bin_4': 0.002699055330634278}",741
PerSeanceApproach,RandomForest,3,8,3,0.8277358662198783,0.20540595883134438,0.8223808686471176,0.09450944036478408,0.6078208065055775,0.12814713626452412,"{7: 0.8884268884268886, 8: 0.9314695695200396, 9: 0.9951298701298701, 10: 0.267139090309822, 11: 0.9877567960157708, 13: 0.5612541528239202, 15: 0.9665200391006843, 16: 0.9953007518796992, 17: 0.873081463990555, 18: 0.68671679197995, 19: 0.9872800508797964, 21: 0.7265625, 22: 0.5995475113122172, 23: 0.9366391184573003, 24: 0.8817629179331307, 25: 0.924812030075188, 26: 0.97825311942959, 27: 0.9988776655443322}","{7: 0.2106174929852987, 8: 0.1444526362337966, 9: 0.02255997095728457, 10: 0.40412508652036866, 11: 0.10812904982638369, 13: 0.40731058117876295, 15: 0.11870847564034667, 16: 0.012821667875740062, 17: 0.20798791028368505, 18: 0.4331186748268345, 19: 0.045411386219923064, 21: 0.40931185726944036, 22: 0.285807594441644, 23: 0.17474394010612856, 24: 0.17595844177519482, 25: 0.20992125726787544, 26: 0.031046760865707297, 27: 0.007053762676754502}","{7: 0.8405172200583191, 8: 0.9121558132442117, 9: 0.9073468875162881, 10: 0.5622280660618091, 11: 0.7993192188725364, 13: 0.5978601561606535, 15: 0.852397682470889, 16: 0.9428389929287994, 17: 0.9006417231219094, 18: 0.7185610292766835, 19: 0.9067511280966148, 21: 0.7199366783684641, 22: 0.6927611583879489, 23: 0.8742115632858067, 24: 0.7978358786973546, 25: 0.76983949937068, 26: 0.9436161766695315, 27: 0.8811849734749868}","{7: 0.14943460378290133, 8: 0.06523478945445489, 9: 0.06173225281841212, 10: 0.13009066106773998, 11: 0.14606839276202224, 13: 0.11585247764805061, 15: 0.09399652516735847, 16: 0.05405572506487476, 17: 0.06785643159147885, 18: 0.16103292291816293, 19: 0.04344897343038785, 21: 0.13143708151968392, 22: 0.10889275338354532, 23: 0.10581376510416597, 24: 0.09432732952929739, 25: 0.13621335834475998, 26: 0.1038097232486149, 27: 0.12966353208342424}","{7: 0.6646494313812691, 8: 0.630028076226229, 9: 0.533735863095238, 10: 0.6499265115143399, 11: 0.4980084745762712, 13: 0.5677342244797169, 15: 0.5783733579638752, 16: 0.5763964646464647, 17: 0.6076174082100191, 18: 0.6307076978049365, 19: 0.5150210400132275, 21: 0.6104386024427749, 22: 0.6279565889472325, 23: 0.593738087005867, 24: 0.6688505585185106, 25: 0.5358751169948066, 26: 0.6749868879155436, 27: 0.48}","{7: 0.14595172642718168, 8: 0.09400314885499199, 9: 0.039643871837379954, 10: 0.16908559627053416, 11: 0.0, 13: 0.09893780205555104, 15: 0.11940316571864869, 16: 0.11855567512685858, 17: 0.11213690213356294, 18: 0.10800233794629795, 19: 0.10843471090155797, 21: 0.1649435701669765, 22: 0.13925732043522196, 23: 0.12829786794443318, 24: 0.16173243127736847, 25: 0.07552217323981382, 26: 0.17177659198920922, 27: 0.0025000000000000022}","{'az_mcr': 0.015238095238095238, 'fd_me': 0.6857142857142857, 'fc_me': 0.4228571428571429, 'fa_me': 0.6780952380952381, 'ay_me': 0.8438095238095238, 'az_me': 0.4057142857142857, 'a_me': 0.7123809523809523, 'gx_me': 0.7371428571428571, 'gz_me': 0.8038095238095239, 'ax_me': 0.8933333333333333, 'fd_bin_std': 0.049523809523809526, 'm_me': 0.13142857142857142, 'fd_bin_max': 0.0838095238095238, 'fb_me': 0.3161904761904762, 'm_min': 0.14095238095238094, 'fd_bin_mean': 0.09142857142857143, 'fd_sd': 0.15047619047619049, 'ay_mcr': 0.36, 'm_max': 0.09523809523809523, 'fa_bin_2': 0.09523809523809523, 'gy_me': 0.32, 'fa_sd': 0.09333333333333334, 'fa_bin_1': 0.049523809523809526, 'fa_bin_5': 0.03238095238095238, 'g_me': 0.21904761904761905, 'ax_mcr': 0.2742857142857143, 'gz_bin_mean': 0.007619047619047619, 'gz_sd': 0.09523809523809523, 'fd_bin_8': 0.02666666666666667, 'fd_bin_5': 0.02857142857142857, 'ns_me': 0.06285714285714286, 'fd_bin_min': 0.02666666666666667, 'fd_bin_7': 0.015238095238095238, 'fd_bin_4': 0.017142857142857144, 'fa_bin_4': 0.05904761904761905, 'fa_bin_7': 0.09523809523809523, 'fa_bin_6': 0.05523809523809524, 'fa_bin_3': 0.06476190476190476, 'fd_bin_6': 0.011428571428571429, 'fa_bin_mean': 0.07047619047619047, 'ay_mai': 0.03428571428571429, 'ay_sd': 0.05142857142857143, 'fa_bin_std': 0.049523809523809526, 'nr_me': 0.08190476190476191, 'fa_bin_9': 0.024761904761904763, 'fa_bin_8': 0.02857142857142857, 'fa_bin_max': 0.04380952380952381, 'fa_bin_0': 0.05142857142857143, 'fd_bin_1': 0.022857142857142857, 'fa_bin_min': 0.0419047619047619, 'fd_bin_0': 0.049523809523809526, 'fa_mcr': 0.007619047619047619, 'fd_bin_9': 0.03238095238095238, 'fd_bin_3': 0.013333333333333334, 'ax_sd': 0.03619047619047619, 'ax_mai': 0.0380952380952381, 'a_mcr': 0.005714285714285714, 'fd_bin_2': 0.009523809523809525, 'c_max': 0.0019047619047619048, 'cb_me': 0.0019047619047619048, 'cc_min': 0.0019047619047619048, 'c_me': 0.005714285714285714, 'cc_me': 0.0038095238095238095, 'c_min': 0.0019047619047619048, 'fd_mcr': 0.009523809523809525, 'ax_bin_mean': 0.0019047619047619048, 'gx_bin_mean': 0.009523809523809525, 'ca_me': 0.0019047619047619048}",525
PerSeanceApproach,RandomForest,1,8,7,0.7517537368483082,0.10248158660311416,0.675663533153948,0.06434772347950296,0.4770544408899156,0.0636057683155878,"{7: 0.9766975308641975, 8: 0.9661835748792271, 10: 0.9841682127396413, 11: 0.9734613212874083, 13: 0.13572732805842969, 14: 0.7858670196517665, 16: 0.9833438089252041, 17: 0.9693693693693693, 18: 0.6399823736780259, 20: 0.18347862183478622, 21: 0.28737244897959185, 22: 0.4701064701064701, 23: 0.9333083551892093, 24: 0.798489666136725, 25: 0.9724832214765099, 26: 0.6451355661881978, 27: 0.7969714506172839}","{7: 0.08051371246649813, 8: 0.02385365796515431, 10: 0.059884386028711975, 11: 0.01684757622567553, 13: 0.17061982889239805, 14: 0.19593647058571564, 16: 0.023194152715405446, 17: 0.040385645590223125, 18: 0.18887982557872157, 20: 0.2703596510995113, 21: 0.3427187211084464, 22: 0.3636787868798341, 23: 0.06465836376402032, 24: 0.15925007294511878, 25: 0.0202635666798452, 26: 0.23046721076002966, 27: 0.17481782806177182}","{7: 0.7584016586218342, 8: 0.8422129000916007, 10: 0.8066213969934913, 11: 0.8858141961558449, 13: 0.46501160389116347, 14: 0.6134136596065883, 16: 0.8043077877487077, 17: 0.7854289073257594, 18: 0.572902135114362, 20: 0.4477581866397055, 21: 0.4808046839276159, 22: 0.47298377890204973, 23: 0.7589706582713722, 24: 0.6316633902057196, 25: 0.8488856398334442, 26: 0.5699932802408978, 27: 0.5653515392625091}","{7: 0.1159169683525206, 8: 0.04384894244488593, 10: 0.06558204970652236, 11: 0.041261304448280085, 13: 0.12143942532661503, 14: 0.08633842335169499, 16: 0.049888872562430776, 17: 0.04413873036020734, 18: 0.07989960622628733, 20: 0.05830509362555512, 21: 0.1156801126136401, 22: 0.09377767352987332, 23: 0.06229127639698241, 24: 0.07924122615632437, 25: 0.05455325197154458, 26: 0.09444781643157273, 27: 0.10388811690644904}","{7: 0.4933258778955626, 8: 0.45301712600602106, 10: 0.5085587208477506, 11: 0.39342605929956503, 13: 0.4542599765845531, 14: 0.44058777999211246, 16: 0.47748415074762945, 17: 0.5663513110717497, 18: 0.4467915619341519, 20: 0.4916670828401794, 21: 0.5289270706461464, 22: 0.5587373795059759, 23: 0.4049833255007954, 24: 0.4899429444408246, 25: 0.5269637992571107, 26: 0.46256372137425705, 27: 0.48045699576238904}","{7: 0.11647528183708021, 8: 0.09082846442234495, 10: 0.07317640582887466, 11: 0.08021024203311963, 13: 0.09160239873311779, 14: 0.08802178304985554, 16: 0.13312596806346477, 17: 0.07563556379637983, 18: 0.09816879751313524, 20: 0.10445313433495156, 21: 0.13606820663535038, 22: 0.113120608339765, 23: 0.09174355009335858, 24: 0.08462237645855798, 25: 0.08988208259224822, 26: 0.11277036932303715, 27: 0.08008925519697431}","{'fb_me': 0.7704485488126649, 'a_me': 0.1820580474934037, 'ay_me': 0.9736147757255936, 'm_max': 0.8865435356200527, 'fd_me': 0.9709762532981531, 'm_me': 0.8443271767810027, 'm_min': 0.9472295514511874, 'gz_me': 1.0, 'gx_me': 0.8839050131926122, 'ax_me': 0.9868073878627969, 'fc_me': 0.29023746701846964, 'fa_me': 0.7572559366754618, 'nr_me': 0.047493403693931395, 'fd_sd': 0.19788918205804748, 'fd_bin_1': 0.036939313984168866, 'fd_bin_std': 0.05013192612137203, 'fd_bin_2': 0.0079155672823219, 'g_me': 0.06596306068601583, 'fd_bin_mean': 0.047493403693931395, 'fd_bin_max': 0.013192612137203167, 'fd_bin_0': 0.036939313984168866, 'fd_bin_3': 0.002638522427440633}",379
PerSeanceApproach,RandomForest,2,8,7,0.6730341318554992,0.1523280978419134,0.6779551147226652,0.07898376415261747,0.48623258504410877,0.07714854814755454,"{7: 0.9706498951781971, 8: 0.548968824940048, 9: 0.15937149270482603, 10: 0.10902733630006357, 11: 0.9996268656716417, 13: 0.041522725733252046, 14: 0.7046370967741936, 15: 0.8875878220140515, 16: 0.941785818500146, 17: 0.8887354507792464, 18: 0.49459627680642787, 19: 0.9514116079001576, 20: 0.3858461538461539, 21: 0.6648124602670059, 22: 0.6739877769289534, 23: 0.8185029436501261, 24: 0.5898859081097749, 25: 0.9748756218905474, 26: 0.9599723947550036, 27: 0.9841200466200465}","{7: 0.11455377644820564, 8: 0.4392593957719277, 9: 0.27395193208901203, 10: 0.24089138944309937, 11: 0.0024656999504476455, 13: 0.1661466963995373, 14: 0.37249177432970015, 15: 0.08892193336469395, 16: 0.0796567014840548, 17: 0.09786041280273819, 18: 0.3261215978136182, 19: 0.08255449459297626, 20: 0.2806136977007325, 21: 0.37104527734558895, 22: 0.20849545228892694, 23: 0.14586060223714276, 24: 0.24568048183581187, 25: 0.042601272796131344, 26: 0.03783781963249912, 27: 0.038278718479963905}","{7: 0.7249361891926684, 8: 0.4992702942391515, 9: 0.40728363262739303, 10: 0.35998990643789597, 11: 0.8850439324029709, 13: 0.3474808205623343, 14: 0.6957435043508647, 15: 0.7416750006147217, 16: 0.8564588137045691, 17: 0.8796537833855661, 18: 0.5797575245093701, 19: 0.833597876811443, 20: 0.4031812770950229, 21: 0.5519740205938787, 22: 0.48904395696022374, 23: 0.6587492067742244, 24: 0.5225614701117474, 25: 0.7555952314585345, 26: 0.8146895536910543, 27: 0.7718218605850522}","{7: 0.10566982293384766, 8: 0.1480284188789414, 9: 0.08193821598923498, 10: 0.06994470151566058, 11: 0.057105360273510354, 13: 0.08248530350184059, 14: 0.11188212639976185, 15: 0.054853538214414486, 16: 0.08224718260701584, 17: 0.06640329516721247, 18: 0.18975862761087195, 19: 0.07125120153591823, 20: 0.06601999922226517, 21: 0.14195068581598505, 22: 0.09887750642955222, 23: 0.09340972719009649, 24: 0.07827741886760776, 25: 0.07563285226884592, 26: 0.0689258363192934, 27: 0.05670179645556639}","{7: 0.47303159542536144, 8: 0.43231241734873693, 9: 0.5378975775291731, 10: 0.4701185613608417, 11: 0.49618452380952377, 13: 0.46404037833178907, 14: 0.5170680615321986, 15: 0.48295679260900665, 16: 0.605787347456825, 17: 0.5638339015946384, 18: 0.5921159681157266, 19: 0.46824502204291724, 20: 0.4900473770133604, 21: 0.4510442880714537, 22: 0.45252230845659575, 23: 0.5266353992964696, 24: 0.413776999678548, 25: 0.4871285514625379, 26: 0.435717007548703, 27: 0.41141363619853316}","{7: 0.04280655550404556, 8: 0.09407660026210121, 9: 0.1619266766953312, 10: 0.12678494879877147, 11: 0.009260500719872895, 13: 0.10715377717352294, 14: 0.1444480091049662, 15: 0.10872821304259409, 16: 0.1270178472151659, 17: 0.10465367073757524, 18: 0.11113142586407683, 19: 0.08248262257964649, 20: 0.11553012988654973, 21: 0.11157284774437282, 22: 0.11963006716887124, 23: 0.10338213466007547, 24: 0.10081002252306721, 25: 0.10809679817596443, 26: 0.08188849642937228, 27: 0.06408037890132758}","{'fb_me': 0.5558441558441558, 'm_max': 0.8285714285714286, 'm_me': 0.8571428571428571, 'm_min': 0.9428571428571428, 'fd_me': 0.8051948051948052, 'a_me': 0.8493506493506493, 'gx_me': 0.9272727272727272, 'ay_me': 0.9974025974025974, 'gz_me': 1.0, 'ax_me': 1.0, 'fc_me': 0.21038961038961038, 'fa_bin_5': 0.02077922077922078, 'fa_bin_std': 0.012987012987012988, 'fa_me': 0.4779220779220779, 'nr_me': 0.35064935064935066, 'ay_mcr': 0.07012987012987013, 'g_me': 0.02077922077922078, 'fa_bin_mean': 0.007792207792207792, 'fa_bin_6': 0.005194805194805195, 'fd_bin_5': 0.005194805194805195, 'fd_bin_mean': 0.007792207792207792, 'gy_me': 0.012987012987012988, 'ay_sd': 0.0025974025974025974, 'fa_bin_max': 0.0025974025974025974, 'fa_bin_1': 0.01038961038961039, 'fa_bin_7': 0.0025974025974025974, 'fa_bin_4': 0.007792207792207792, 'fd_bin_3': 0.0025974025974025974, 'fd_bin_4': 0.0025974025974025974, 'fa_bin_0': 0.0025974025974025974}",385
