user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji,ir_me,ir_sd
7,129,0.02373349478175633,0.050831326983004264,0.08989476719042815,0.0045702753351592905,-0.02835034307789887,0.0057062140232249856,0.30335880063427995,0.003955023785498053,0.8759833938764919,0.027154127961797045,0.4282542885973764,0.009530921147470095,0.8783556843654042,0.023642126897711772,0.42888856854548074,0.009556836433996671,-0.531945165196333,0.34361425536879897,0.5012253135361107,1.795732572219339,5.102010562327827,0.48649272019605017,-1.7242178400507409,0.3238136006079211,0.5092979674210754,3.0339945166719384,4.850655970587393,0.014213637018884244,689.4267793390325,4.971679861211584,0.028987880773010153,535.0090405843624,9.751263856784693,0.019752358490566037,614.4358604407136,20.10873881358732,0.003279226102639777,nan,nan,0,65.5,27.49175512767419,15.9,100.0,0.16161616161616163,64.56,27.265535021341503,0.0,100.0,0.12121212121212122,63.36399999999999,28.809739741969207,11.6,100.0,0.1414141414141414,63.78500000000001,28.676922341841358,5.8,100.0,0.10101010101010101,129.89844970690547,53.10114936366777,40.824869871194934,200.0,0.10101010101010101,32.1,2.9405014458140415,25.5,36.7,12,0.12,0.82,6.82,3244.7156862745096,1422.9897232584071,4724.0,9,0.09,277.67,9.12,3977.0882352941176,1819.638738671321,5770.0,10,0.1,332.9,8.11,0.6333333333333333,0.6046119049072352
7,129,0.01990545793811227,0.01282577363575699,0.2770728369720719,0.009262300180381914,-0.026682009018815123,0.006767120612754897,0.471947502643528,0.006341668221683149,0.8771335717617789,0.07087846530296357,0.41857933694097155,0.04386266094420602,0.8779773071084638,0.06972344662736214,0.41857933694097155,0.04372346249479515,-0.5265837350334318,0.20528213862613193,0.46840206506188964,1.796129182734171,0.9363240005546397,0.45293111491214433,-1.7032380656196546,0.21802777599613593,0.5198420103253094,2.633024150029212,0.6618051513075215,0.36947191640231386,697.4475201094212,4.999847519921808,0.07040969191688921,549.2386524705805,5.140605198367694,0.07176292194092827,611.0790823829286,5.826434781615026,0.1307516339869281,nan,nan,0,29.71914893617021,12.912805864879218,11.1,84.1,0.39285714285714285,37.794326241134755,10.067867382125332,16.4,83.6,0.4642857142857143,27.84113475177305,12.268555614593218,10.3,83.6,0.37857142857142856,33.38226950354611,11.611227653237668,1.5,91.0,0.4928571428571429,66.5118107792998,18.186896691183563,51.28245313945112,171.26508692667048,0.29285714285714287,35.1,0.7564234316691657,33.6,36.5,1,0.01,0.4,nan,7386.180555555556,1040.7472252397004,3615.0,7,0.05,98.86,12.67,9160.729166666666,1448.4688813572823,4909.0,7,0.05,159.86,12.33,0.3,0.45825756949558394
7,129,0.019749218083593974,0.015097247180655676,0.3215331684153658,0.011052915920270695,-0.026637190787603075,0.007366633492246875,0.4784611447581677,0.006835849754044754,0.8771779926073358,0.08096921696721009,0.4177258380960505,0.053602320225198334,0.878098004180924,0.07951669996804142,0.4177258380960505,0.05336591750235504,-0.5230597969802951,0.2285876010888951,0.45879777070063693,1.7974022576701072,1.0434944157505044,0.42780368516833484,-1.7101930622689792,0.11085105021737997,0.5319173135431773,2.654722921561651,0.7313495753574605,0.3500625568698817,699.847238776321,6.384153939567947,0.09826838393537066,554.801666227608,4.7823424578185705,0.07178845457239767,610.8918217079745,3.269997896263354,0.12912133065974163,nan,nan,0,30.10212765957447,15.67981250831016,10.4,95.8,0.36428571428571427,38.447517730496465,12.219102482160618,19.4,100.0,0.39285714285714285,26.969503546099293,15.271462949062784,8.8,96.7,0.36428571428571427,37.01489361702128,11.792809061290637,19.4,98.5,0.42142857142857143,68.27102092423935,24.255407524110062,51.549199799802906,194.00956162003973,0.14285714285714285,36.51,0.8843634803812844,34.7,37.3,1,0.01,1.4,nan,10735.916666666666,1043.6301062211223,3544.0,3,0.02,177.0,38.5,13584.923611111111,1349.281249405798,4587.0,3,0.02,210.33,41.0,0.23333333333333334,0.42295258468165065
7,129,0.02408335832083958,0.03483227245406026,0.2657051185942607,0.005782782092416563,-0.02658230884557722,0.006319460346978071,0.4544064289783802,0.005348286305436443,0.8765895052473763,0.050828249569780916,0.4270592821373954,0.021394044798944502,0.8781694242735697,0.048486946801770375,0.4270592821373954,0.02125216392602156,-0.5195691283619682,0.7498182224691935,0.487976011994003,1.7937063356421097,3.842777168470907,0.487616191904048,-1.7115930556804893,0.1704892329208025,0.5069265367316342,2.9337377452795184,3.6288150186604233,0.05331334332833583,695.882726766469,5.114460065973233,0.053757452663303416,550.2872095319597,5.780694120545478,0.029920015799348276,614.9411745460494,17.984385535139054,0.02591283863368669,nan,nan,0,29.988732394366195,11.08626290296867,7.1,70.8,0.38571428571428573,36.15211267605632,9.832038161532903,10.1,77.2,0.44285714285714284,26.646478873239438,11.098176870783213,7.5,78.9,0.42857142857142855,34.597183098591536,11.54640327915082,2.7,78.9,0.5571428571428572,65.76961772070975,16.239451321947417,50.969991171276455,152.79381531986166,0.35714285714285715,36.04,1.4779070596097754,30.7,36.5,1,0.01,5.8,nan,13124.602739726028,304.3934791178684,1060.0,4,0.06,36.0,18.0,16676.260273972603,382.7239080482244,1316.0,3,0.04,38.67,6.5,0.7777777777777778,0.7856742013183863
7,133,0.023572836308350695,0.046088394112445856,0.2945350114029901,0.011429174761381874,-0.026448279745481168,0.008020910102399999,0.48343046991581495,0.007176281780555789,0.8763179233064925,0.08705323759159928,0.41284455331249825,0.05158459329335248,0.8786734443991846,0.0829940490330875,0.41335135287327196,0.05122484999625863,-0.5219283180359255,0.49859994393383095,0.4578934031590506,1.7986767272932034,6.384798338018851,0.4306388490018864,-1.7237482403288475,0.14042726953590481,0.5231297688430893,3.1825407060647986,6.114275208725869,0.12923388799729707,699.056053886425,5.844383339012099,0.10380818994264372,565.3455148410823,7.313644739373241,0.06540797898538828,621.1165644171779,10.818985748689766,0.09498031496062992,nan,nan,0,23.11640625,8.371051096484894,4.1,52.6,0.4881889763779528,20.96484375,8.467184724752729,0.0,48.6,0.3937007874015748,33.9765625,6.757466754161189,17.3,63.9,0.4251968503937008,41.743750000000006,13.142290694072324,1.4,67.6,0.33858267716535434,64.79559999741656,5.702759943640695,52.26030998759958,89.57979682941908,0.4409448818897638,42.41,0.15994897145461104,41.9,42.7,1,0.01,0.4,nan,25727.474074074074,882.5983930429063,2843.0,2,0.01,45.5,22.0,33671.15555555555,1112.4150761871197,3556.0,2,0.01,62.0,22.0,0.36666666666666664,0.706320670013903
7,133,0.022830450769440284,0.0382592273171107,0.29002560331208804,0.01197363403606254,-0.026557265422851705,0.008054421913713873,0.4791087868388081,0.007128071035572259,0.8762394116845977,0.08722540431631697,0.41283978863648746,0.052225581522035186,0.878246774494955,0.08271360742383513,0.4130576891648962,0.051494317560519025,-0.5282492169413047,0.35919269792676106,0.4585716620362804,1.7900689091651916,3.81877148344949,0.4224546494525249,-1.727433201688683,0.14372076601669082,0.5285722067876014,2.9875718897280557,3.503501719765164,0.1531840714713733,698.7363989211236,7.959330834779641,0.05716917206670833,569.3484998026056,8.215440604371567,0.05471294620825794,626.0664559046302,24.154240134433095,0.008727152972171909,nan,nan,0,23.179230769230767,10.267541808675501,6.8,71.6,0.4418604651162791,20.33,10.006026261131915,4.1,82.2,0.4263565891472868,33.80384615384615,8.0147211079282,17.6,77.8,0.5193798449612403,45.549230769230775,9.609060197013156,10.0,75.3,0.46511627906976744,66.4930616968527,10.430896046475878,52.94610467258191,153.64351597122476,0.4728682170542636,42.89,0.6786140851808224,35.5,43.3,1,0.01,1.1,nan,29143.182481751825,1002.6152533561686,3397.0,2,0.01,161.0,94.0,37900.53284671533,1228.625830512628,4137.0,4,0.03,104.75,31.33,0.2,0.4
7,133,0.021188827882549534,0.004328359383166515,0.2545367717287488,0.0032425978987583566,-0.026175698257340663,0.00497150356693679,0.467287488061127,0.004782712511938871,0.8772929100023873,0.006033676467404737,0.4350525310410697,0.0058452722063037305,0.8779637944998322,0.0060344750051591015,0.4350525310410697,0.005929307266048079,-0.5311005013129625,0.09952768225093857,0.5,1.7945237526856053,0.12103513798884973,0.5007163323782235,-1.7295774647887325,0.09975758647523537,0.5124164278892073,2.552645214912592,0.11104366329583171,0.5031041069723018,692.7033874965574,1.7014540360827637,0.03774104683195592,560.4498346196251,5.362284834807485,0.0024813895781637717,625.3804407713499,20.562419995203975,0.0008266740148801323,nan,nan,0,47.25,1.3500000000000014,45.9,48.6,1.0,54.45,7.150000000000002,47.3,61.6,1.0,59.75,2.950000000000003,56.8,62.7,1.0,48.25,7.149999999999999,41.1,55.4,1.0,105.70550724663653,5.882664169513141,99.82284307712338,111.58817141614966,1.0,25.9,0.08164965809277232,25.8,26.0,0,0.0,nan,nan,30812.333333333332,6.548960901462833,16.0,0,0.0,nan,nan,39914.0,6.0,12.0,0,0.0,nan,nan,1.75,0.4330127018922193
8,138,0.02052806712962963,0.006289373144523162,0.20732660088544227,0.003874822766862467,-0.025216145833333342,0.00545177030855585,0.5028791342342082,0.005346798229115424,0.8773208912037037,0.022184804424513285,0.4334616163662143,0.010633409531525802,0.8779620610361457,0.022209561810018062,0.4334616163662143,0.010723076635229275,-0.5198226273148149,0.10869730693214492,0.5108365404091554,1.791666907786233,0.32161011828318675,0.46264467592592595,-1.7127403720957148,0.08873938458300296,0.5212673611111112,2.545528831556896,0.23783448450159736,0.468561011603345,708.5603898021459,5.997992966833578,0.009646935293345583,581.4787902464433,33.5988523646889,0.03796067196249512,667.1801122010432,50.34215308290146,0.0015748031496062992,568.9465196912207,4.179457465130783,0.056295181708154785,42.23586956521739,21.336438425347353,10.3,100.0,0.21978021978021978,39.73695652173913,23.678502070495455,0.0,100.0,0.21978021978021978,42.55217391304348,22.868216400958307,2.8,100.0,0.1978021978021978,47.14565217391305,18.41954546153221,7.4,100.0,0.31868131868131866,87.7693355027596,39.63569353405792,31.233155460183653,199.3036878735564,0.21978021978021978,36.39,3.2354483122010484,27.4,40.4,10,0.1,0.92,10.0,3033.4895833333335,1228.9907020497863,4385.0,8,0.08,225.75,10.14,4300.905263157894,1891.0683589953462,6604.0,11,0.12,338.91,7.6,0.4666666666666667,0.669991708074726
8,138,0.018432878700819548,0.015200787947423387,0.3708945744873889,0.010278231415955968,-0.025506396104877982,0.007295970054572726,0.5085283977499546,0.006849936490655052,0.8775092993014183,0.0612322594684768,0.4554527309018327,0.038243512974051895,0.8782612785446373,0.060858269462234285,0.4554527309018327,0.038287897437991956,-0.5134315178274413,0.19976283498234265,0.49504022258513275,1.7864977167568876,0.8239199495354118,0.41220589124780743,-1.7100066531587383,0.1492489233888799,0.5197181394786186,2.5953222029732994,0.6201902504010275,0.367053771245388,711.6091495948883,5.491880630252647,0.04795625967524127,638.4001321003963,35.66800256324665,0.011559166418970243,714.8329605160485,40.57229663243028,0.0035376131515971283,569.6178883215285,3.277375796989084,0.14024510772880017,22.33939393939394,8.296455592014357,2.9,42.5,0.3969465648854962,20.982575757575756,7.835587969005157,2.8,42.7,0.3969465648854962,31.869696969696964,7.086082597235182,8.7,49.3,0.549618320610687,46.77272727272727,9.020037382415069,27.0,70.3,0.3816793893129771,66.17522950668935,5.032182764303602,55.641081944908294,82.5517413505009,0.44274809160305345,38.09,0.5473146648749735,37.5,39.2,2,0.01,0.65,29.0,7265.693430656935,1056.499028861854,3690.0,3,0.02,96.0,40.0,9919.811594202898,1278.5466757942063,4361.0,4,0.03,90.0,8.67,0.0,0.0
8,138,0.020328453453453455,0.006045454799625906,0.19080244016893477,0.003694978883153449,-0.025137012012012013,0.005360501978576089,0.5022993899577664,0.005317691224777098,0.8774981231231233,0.019673336311934957,0.4366963866729235,0.009878930079774757,0.8781303130054917,0.019686226784771922,0.4366963866729235,0.00996692687532811,-0.5138231981981981,0.09744610569898447,0.5123416236508681,1.7863429054054059,0.2449803845153002,0.47874237447207885,-1.7087462462462464,0.08689151891573141,0.512529328953543,2.5333944695777295,0.18390953929883083,0.48212106992022524,704.6705445792799,8.649591820798603,0.0008024072216649949,548.6495675514465,17.835407820020734,0.003778087094849871,nan,nan,0,574.1385091308252,7.808874441336362,0.008782435129740519,26.31153846153846,14.306301111024117,6.8,72.6,0.28,23.903846153846153,12.697712718597142,7.9,56.3,0.36,30.192307692307693,8.557134813301573,15.5,56.5,0.56,43.900000000000006,11.52545677386167,24.6,66.7,0.28,66.50694693177958,15.851348226024365,51.343256616619094,119.05809506287255,0.12,36.89,2.511250196818391,27.8,37.8,2,0.07,5.0,2.0,9069.92857142857,123.97607158855541,430.0,2,0.07,48.5,18.0,12083.57142857143,142.86742820116953,480.0,2,0.07,45.5,18.0,0.6,0.9165151389911681
