user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji,ir_me
7,132,0.021203783319002578,0.0041172313023527625,0.25591397849462366,0.0031784946236559134,-0.02682717110920034,0.004844287431212918,0.4270967741935484,0.004443010752688171,0.8771969045571798,0.005576167569258676,0.4443010752688172,0.005501075268817209,0.8778861290385817,0.005582445896514386,0.4443010752688172,0.005589798718278146,-0.5323344797936371,0.09651855455549782,0.5217204301075269,1.796668099742046,0.1128644431764687,0.5126881720430108,-1.718078245915735,0.09768804156523439,0.5341935483870968,2.5462956462202526,0.10566346345071424,0.5346236559139785,701.05,1.1894648934177365,0.31005448241703815,552.9482503696402,0.5579155252129516,0.33530571992110453,614.8555226824458,0.4755709461591134,0.33547113961519487,,,0.0,34.68888888888889,7.112656082168593,26.4,44.6,0.5,22.311111111111114,9.52778911563951,9.5,40.3,0.375,29.94444444444445,8.11255694876243,16.7,41.7,0.5,14.733333333333333,7.90611577619925,2.8,27.8,0.625,55.46689891010112,2.8209164718345643,51.96094687358959,61.881014859163386,0.5,37.82,0.04000000000000057,37.8,37.9,0,0.0,,,10309.8,23.58304475677388,72.0,0,0.0,,,13206.3,25.092030607346228,76.0,0,0.0,,,2.0
7,132,0.02119748913568325,0.004065508185352633,0.2541062801932367,0.003130434782608695,-0.026784162240463552,0.004912686231327838,0.4463768115942029,0.004685990338164249,0.8773394495412844,0.0056298322008384825,0.44106280193236713,0.005560386473429956,0.8780273103161587,0.005624482765477129,0.44106280193236713,0.005645400632757362,-0.5315113471752776,0.09454296651420621,0.508695652173913,1.7977064220183487,0.11657390935431197,0.5347826086956522,-1.7212361178174795,0.09696414371203133,0.5101449275362319,2.548988930657459,0.10719976974081827,0.5231884057971015,701.2097971301336,0.5212201727605197,0.400990099009901,552.912936546975,0.5635203840360015,0.3572834645669291,615.0266403552048,0.47976386891429346,0.23395853899308983,,,0.0,32.337500000000006,10.655273049058856,18.9,50.0,0.2857142857142857,19.0,9.390420650854784,1.3,30.6,0.5714285714285714,33.7875,7.5723902270023045,23.6,44.7,0.8571428571428571,16.0875,8.623577781292402,5.6,29.2,0.42857142857142855,55.90426067636849,3.9054306073261884,50.27365115047842,61.964909424609026,0.42857142857142855,37.8,0.0,37.8,37.8,0,0.0,,,10387.222222222223,21.326966642559356,62.0,0,0.0,,,13286.444444444445,22.126460334034007,63.0,1,0.12,17.0,,2.0
7,132,0.02135492117596932,0.004234868079704492,0.2668371696504689,0.003269394714407501,-0.02644927536231884,0.004899782680781873,0.4494669509594883,0.0046055437100213205,0.8773657289002557,0.005459304789295975,0.4349680170575693,0.005347547974413651,0.8780480417767261,0.005455345931729082,0.4349680170575693,0.005427316779313842,-0.5318115942028986,0.0951671046238581,0.5326226012793177,1.7973998294970162,0.11318443209733016,0.5279317697228145,-1.7226427962489343,0.09763707583540301,0.5356076759061834,2.5497355364880856,0.10591085068142325,0.522814498933902,701.1985743380856,0.5177874793790898,0.37646459500764134,553.0566615620214,0.5406925429869217,0.32175689479060265,615.0773143438454,0.4993628798029326,0.2885496183206107,,,0.0,28.333333333333332,11.63863298578393,6.8,47.9,0.625,18.78888888888889,7.065164061072931,6.7,28.8,0.375,34.144444444444446,10.592671587377035,22.7,58.1,0.5,19.322222222222223,8.845184223667546,5.4,31.5,0.75,55.27119815545527,3.9877853801547385,50.68510629366382,63.97921537499503,0.625,37.8,0.0,37.8,37.8,0,0.0,,,10457.333333333334,18.856180831641268,58.0,0,0.0,,,13357.888888888889,19.541661731026778,60.0,0,0.0,,,2.0
7,132,0.021265340668641556,0.004005742355146065,0.2523285351397121,0.0030059271803556304,-0.02678087986463621,0.004849795282799045,0.43673296656792215,0.004536606009310198,0.8770219966159052,0.005512440022194941,0.44181125687685147,0.005306813372831152,0.8777139270182401,0.005510496963883512,0.4415749364944962,0.005388119736309992,-0.529851945854484,0.09402147255615709,0.5332204824375794,1.7922377326565144,0.11525455970999779,0.5154464663563267,-1.7225,0.09939011354280045,0.535759627592044,2.545654519032831,0.10728718524081819,0.5188319932289462,701.4291928467859,0.5608789415489284,0.44922630560928434,553.0655737704918,0.5568379036330299,0.35021707670043417,615.1124517374517,0.4994199073021845,0.3143408981168518,,,0.0,33.36666666666667,7.288651757660291,21.3,48.6,0.375,24.944444444444443,6.962616224621175,11.1,33.3,0.5,27.366666666666664,5.9140134896325325,20.0,36.1,0.5,15.466666666666665,9.302090565506706,4.1,32.0,0.875,54.25089238011381,1.9129989153675715,51.59156907867796,57.211974271126145,0.625,37.8,0.0,37.8,37.8,0,0.0,,,10524.666666666666,18.83259585576738,58.0,0,0.0,,,13426.555555555555,18.780078754485864,58.0,0,0.0,,,0.0
7,132,0.02127041742286751,0.0041327139397923235,0.26600090785292785,0.003250113481615978,-0.02661978221415608,0.004909220254759213,0.44530186109850206,0.004625510667271901,0.8772900590104402,0.005420227925433906,0.4318801089918256,0.00523614895549501,0.8779749669545476,0.005418741320026992,0.4318801089918256,0.0053227608531857,-0.5329641398093509,0.09665383000096828,0.516802906448683,1.7977031320926011,0.11426088807628042,0.5317892824704814,-1.7213708579210167,0.10099788092561901,0.5258855585831063,2.5495360743618773,0.10662479465273378,0.510899182561308,701.6962779156328,0.5051212096225457,0.4438927507447865,553.1026407573493,0.5462450541523226,0.3654037886340977,615.1576330183988,0.5070513883978331,0.36318407960199006,,,0.0,27.655555555555555,7.925642085606428,9.7,39.4,0.375,27.444444444444443,10.10798486468452,12.5,44.4,0.5,30.755555555555556,8.48477212567853,15.3,41.9,0.625,22.91111111111111,15.364276346587916,5.6,55.4,0.375,58.14996879196585,8.97057018775272,52.41364326203627,83.27316494525712,0.25,37.75,0.049999999999997165,37.7,37.8,0,0.0,,,10594.555555555555,21.582457439684724,68.0,0,0.0,,,13496.111111111111,20.588262267852443,65.0,0,0.0,,,0.0
7,132,0.02109606432501058,0.0040761474657572795,0.24047417442845045,0.003073666384419983,-0.026735817104149025,0.004831327256792975,0.44896230410842863,0.004625158831003811,0.8772619551417689,0.005610613912518584,0.4191363251481795,0.005313293818797634,0.8779401520501748,0.005605323071454893,0.4193138500635324,0.0053997438340796945,-0.5377613203554803,0.09506096977675182,0.5093141405588484,1.7944096487515873,0.11336213634559872,0.5135478408128704,-1.7237790943715616,0.09943035527999161,0.5300592718035563,2.549607631211056,0.10854711303804658,0.5050804403048265,701.7846842366981,0.4601300674924357,0.37213930348258706,553.1510934393638,0.5479346701933547,0.4037792143212332,615.3097961213326,0.511429299705821,0.4442786069651741,,,0.0,26.333333333333332,7.878240074195928,14.3,38.9,0.625,20.822222222222223,10.937171864566347,4.2,40.0,0.5,35.400000000000006,9.64330510423337,19.2,55.6,0.75,20.2625,6.768666319889023,13.3,34.7,0.7142857142857143,55.52885310293824,3.3151505353914263,51.57024335796759,62.05239721396749,0.42857142857142855,37.7,0.0,37.7,37.7,0,0.0,,,10669.111111111111,20.431155101105567,65.0,0,0.0,,,13566.333333333334,18.856180831641268,59.0,0,0.0,,,2.0
7,132,0.02131635735865343,0.004138574501211097,0.26856649395509496,0.0032469775474956815,-0.026574633304572905,0.004871187517804091,0.4449719464825205,0.004570565386275354,0.8774072476272649,0.005646990930980304,0.4302977988778593,0.005511437203280108,0.8780947899971944,0.005646914502604701,0.43005181347150256,0.005595038635118075,-0.5345125107851596,0.09678748220441474,0.525679758308157,1.797446074201898,0.11177615519153718,0.5308588692274493,-1.72244176013805,0.09948655858850336,0.5295640914976263,2.550275029067733,0.10572704455987027,0.5144583513163573,701.7405189620758,0.5485736632501574,0.39840239640539193,553.1881827209534,0.5456693951084652,0.41530054644808745,615.3496015936255,0.5140359024440262,0.48181365221723965,,,0.0,32.0,9.82700361249552,13.9,48.0,0.7142857142857143,16.987499999999997,5.428958809016697,10.8,28.9,0.42857142857142855,34.25,11.690808355284933,14.9,55.6,0.7142857142857143,17.344444444444445,13.374362797790164,4.1,47.3,0.625,55.063116109751036,12.226845230233188,34.06919429631408,76.59157917160346,0.7142857142857143,37.7,0.0,37.7,37.7,0,0.0,,,10744.222222222223,23.503086217099128,69.0,0,0.0,,,13640.333333333334,25.121924908555695,73.0,0,0.0,,,2.0
7,132,0.02132596685082873,0.0040401952995081595,0.25025125628140704,0.002974874371859296,-0.026880964339527885,0.004834310892189764,0.4271356783919598,0.0044623115577889436,0.87754897036665,0.005500512527567092,0.435678391959799,0.0054924623115577935,0.8782421587570701,0.005498950550863737,0.435678391959799,0.005571971835183796,-0.5343947764942241,0.09604129601514641,0.5055276381909548,1.7878402812656957,0.11260914836749936,0.4919597989949749,-1.7226469110999498,0.09875709456043509,0.5246231155778894,2.5436284541805687,0.10523797046704138,0.5005025125628141,701.7823936696341,0.4718868069517932,0.380009896091044,553.2283037475345,0.5605784579701548,0.43167242229896396,615.4674556213017,0.5154669236829865,0.49531327084361126,,,0.0,31.577777777777783,8.96670108763874,13.5,41.7,0.625,14.622222222222222,9.442666499314903,5.5,31.1,0.375,32.13333333333333,10.76434443480471,22.9,55.4,0.625,23.022222222222226,12.109847028832709,4.2,43.8,0.875,56.545289465827516,2.873096529916829,52.72627428521761,61.565087509074495,0.625,37.7,0.0,37.7,37.7,0,0.0,,,10823.4,22.39732126840172,70.0,0,0.0,,,13719.7,21.854290196663904,69.0,0,0.0,,,2.0
7,132,0.021246739697443926,0.00397700039547355,0.2510438413361169,0.002980167014613778,-0.02679186228482004,0.004789243787068967,0.4488517745302714,0.004603340292275573,0.8774700052164841,0.005623815022692945,0.42954070981210857,0.005474947807933199,0.8781580905541504,0.005620192609877183,0.42954070981210857,0.0055549653459226024,-0.5312936880542515,0.09607636843977073,0.5067849686847599,1.790172143974961,0.11207634701391478,0.4848643006263048,-1.7188262910798124,0.10027468574062243,0.5219206680584552,2.5420297505070146,0.10622920129400053,0.5187891440501043,701.8246138515196,0.4488062423988855,0.3374875373878365,553.3085742771685,0.5604052987968549,0.4613466334164589,615.3993993993994,0.5098034319017659,0.4842263395092639,,,0.0,32.81111111111111,6.7963134523953395,22.5,43.8,0.5,19.466666666666665,12.62915498184877,4.2,45.2,0.5,29.08888888888889,10.691267926515696,11.0,43.1,0.375,19.099999999999998,10.628159660909212,1.4,35.2,0.75,55.56196691607109,3.508252045880027,52.19281559755135,63.90962368845556,0.625,37.66,0.049690399499996034,37.6,37.7,0,0.0,,,10895.333333333334,20.40697048668529,64.0,0,0.0,,,13792.666666666666,20.81132170505062,67.0,0,0.0,,,2.0
7,132,0.021242666666666667,0.004040104729115598,0.26040554962646745,0.003137673425827107,-0.02682133333333334,0.004780803093855907,0.44610458911419426,0.004578441835645676,0.8771786666666667,0.005541366698648353,0.4418356456776948,0.005442902881536825,0.8778680276197621,0.005537094574051311,0.4418356456776948,0.0055183544218189605,-0.5342506666666667,0.09378165332065518,0.5149413020277481,1.7919306666666666,0.11162320185735977,0.508537886872999,-1.7235573333333334,0.09995084815159011,0.5117395944503735,2.5470283744060565,0.10478807169922406,0.5304162219850587,701.8854166666666,0.44684256597804256,0.286848635235732,553.3570717131474,0.575469486867368,0.4838066766317887,615.4368787276342,0.5223549283559074,0.4922923918448533,,,0.0,21.85,8.748428430295354,13.5,43.7,0.5714285714285714,25.1,9.556673061269807,12.3,40.5,0.42857142857142855,34.625,7.040552180049517,23.0,45.2,0.2857142857142857,20.775,7.017077383070533,5.8,30.8,0.42857142857142855,54.78665265431232,1.7378696544138665,52.995282808944424,58.29348162530696,0.42857142857142855,37.6,7.105427357601002e-15,37.6,37.6,0,0.0,,,10965.0,19.86062547968831,59.0,0,0.0,,,13864.111111111111,20.452896803492678,61.0,0,0.0,,,0.0
