user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji,ir_me,ir_sd
7,132,0.021219816021464166,0.005655327337531422,0.2587280799821126,0.0034701504455872485,-0.026733422767343817,0.0051284358531368725,0.44213754112498804,0.004662854952566517,0.8773495592180912,0.013032164345287735,0.4317245344491647,0.006717028140671421,0.8780470669850851,0.012987478316739678,0.4317245344491647,0.006800533719328471,-0.5327593586303819,0.1388365985344843,0.5089915993228351,1.7937402580810016,0.2660317687773569,0.5055418915897403,-1.7218068864188067,0.0997170976650111,0.5216085859392469,2.554360406850123,0.2029544686934043,0.505350241160124,700.7523112097816,3.233686092704715,0.039001921929882694,554.9151813762772,5.3028435271623255,0.014384920634920634,623.415410107705,25.27316992296887,0.0008948101014118115,nan,nan,0,31.663846153846155,12.251178931315165,6.8,88.5,0.3953488372093023,24.37615384615385,13.50858874281415,1.3,81.1,0.43410852713178294,33.3976923076923,11.90022278643824,5.4,78.1,0.5271317829457365,22.094615384615388,13.853171320001127,1.4,76.7,0.49612403100775193,60.001196332898736,16.31960053732509,50.27365115047842,162.45602481902603,0.2558139534883721,37.87,0.710218800642074,37.4,41.9,4,0.03,0.88,3.67,10880.355555555556,491.3876868272465,2661.0,5,0.04,198.6,3.0,13802.577777777778,582.4250003113314,3340.0,4,0.03,339.75,4.33,1.0333333333333334,0.9480975102218595
7,132,0.02019545203728981,0.00940229330148082,0.20106296468401488,0.00502062035315985,-0.026684769981412646,0.006343781745800795,0.4435247306206616,0.005130550956986435,0.8774122908921932,0.030103231579619485,0.41192529987511256,0.013439923324910697,0.8781471550415273,0.02940535742129757,0.41186721268624205,0.01347246581437882,-0.5323809247211897,0.2607185753419327,0.48546368098515874,1.7934799024163568,0.5774940917964805,0.43379512648485374,-1.6976847118959109,0.4211519852641377,0.5029188812407424,2.5918963619572364,0.4929998332011998,0.4056228398826639,700.3024374176548,9.497664610717608,0.018050660430185446,587.4966907043366,32.45873624074421,0.004478398314014752,674.3707036289655,32.73175758269241,0.0012901945216355697,nan,nan,0,36.85076923076923,13.027239191277081,9.9,81.8,0.3643410852713178,26.996923076923075,14.51396642209755,6.8,82.2,0.3798449612403101,35.08,12.837225916480914,9.3,82.2,0.29457364341085274,34.09230769230769,13.937771675915087,9.5,80.0,0.35658914728682173,68.88456134282877,21.772508621722565,51.84525050571171,157.60003172588515,0.2558139534883721,42.29,0.8103475462522339,40.6,44.2,5,0.04,0.66,21.25,15380.60583941606,1098.9464587003267,3891.0,7,0.05,239.86,16.0,20411.430656934306,1688.8654628953966,5817.0,7,0.05,416.57,16.0,0.3,0.45825756949558394
7,132,0.02011994336007996,0.01346909813281226,0.1989115948467348,0.006380497556641493,-0.026683602643122886,0.007309800381929808,0.4471221922980815,0.005604020323736012,0.8772171474581448,0.050116330421761904,0.42050755219902264,0.020450910706352736,0.8781448961360927,0.047273508235020675,0.42050755219902264,0.02019465454655332,-0.527906266485271,0.3611638187623428,0.4910872945357619,1.7931437932087626,0.8414173659528245,0.4554087072412261,-1.7139095427159399,0.11002492193331817,0.5258218569524655,2.6213070695870204,0.6409468215225151,0.3515659706796979,690.5913250305573,7.346147578431556,0.039378923026098446,577.0559751954349,14.971528002414958,0.016031138672648108,681.7835204755614,29.86518363276324,0.00974272598170349,nan,nan,0,34.513953488372096,11.19291542395274,6.8,65.3,0.3359375,22.453906249999996,9.494282015571844,4.2,50.7,0.44881889763779526,33.904687499999994,9.696277147820382,12.2,66.2,0.48031496062992124,32.5140625,10.185442540513089,8.3,54.1,0.4409448818897638,64.81778800058072,10.498924020430593,50.946442466574645,108.54501370399288,0.4015748031496063,42.64,0.3789209976353637,42.0,43.3,0,0.0,nan,nan,17717.6,539.178623600888,1807.0,3,0.02,33.0,58.0,23380.118518518517,691.7086418519144,2266.0,15,0.11,46.2,8.5,0.4,0.4898979485566357
7,132,0.020346414231704815,0.00845828644865305,0.1973036342321219,0.004226260257913248,-0.026485155769174415,0.0056555400487815245,0.4533997655334115,0.004970105509964829,0.8772903112361526,0.02436718110856763,0.4220274904018053,0.010531344333401724,0.8780484035263334,0.021963817713043496,0.422010550996483,0.010508442634691641,-0.5254734620907945,0.17596077026916468,0.505158264947245,1.7965112394126785,0.3815177294782845,0.48262016412661196,-1.7113918114943876,0.10362470397035774,0.5180539273153576,2.5559691067396924,0.29447393839359076,0.4838511137162954,693.5129446640316,6.3311163325831235,0.031687473236931385,572.5564754583087,10.973692203739018,0.010414955481814897,673.8041508812387,38.114706360516664,0.006193582394412598,nan,nan,0,41.224806201550386,19.854404275839872,2.7,97.4,0.1640625,33.50153846153846,21.63790472088412,4.1,98.5,0.17054263565891473,42.08769230769231,16.78299054392968,13.7,100.0,0.21705426356589147,45.89769230769231,17.31760094143712,13.9,98.5,0.2558139534883721,84.14699531303879,32.7692413672857,46.08058159355196,192.67119660187922,0.109375,42.89,1.2597461706494972,40.9,46.8,14,0.1,1.35,10.08,21727.83088235294,1047.6155457482191,4817.0,6,0.04,255.0,24.0,28722.941176470587,1382.1869274530654,6366.0,7,0.05,292.57,19.83,0.43333333333333335,0.4955356249106168
7,132,0.020662691652470186,0.008570005630271051,0.20853565039611552,0.004642644177527898,-0.026445182724252496,0.006061821069714802,0.46600783779178734,0.005353552564321008,0.8773992673992674,0.028952963540337148,0.41898108706764353,0.012876128812404165,0.8781024730211757,0.02898774126167455,0.41898108706764353,0.012966094924910661,-0.5216967632027256,0.20996377566961727,0.49007581565721103,1.800756388415673,0.49483110908036354,0.4726126586591703,-1.710383304940375,0.10371082320106854,0.5152909106397479,2.5665583046598637,0.39086973560572846,0.4640088593576966,694.8382874015748,6.323989650410783,0.022147849197755684,568.5825061425062,12.347286250376387,0.009140947513269118,654.3333990536278,42.53045443973318,0.0004929508035098097,nan,nan,0,31.172727272727276,11.146837375286067,6.8,59.5,0.3953488372093023,20.79545454545455,7.314181571858583,6.7,36.5,0.46511627906976744,31.92093023255814,9.307300413929514,6.7,52.8,0.5952380952380952,34.21627906976744,15.422619001076072,6.8,69.9,0.21428571428571427,63.16334313214739,9.565222408258265,51.109979456071,94.1079167764328,0.30952380952380953,43.11,0.39152405026706527,42.6,43.6,1,0.02,0.9,nan,23870.804347826088,181.7610255689569,635.0,1,0.02,60.0,nan,31480.695652173912,220.5212076526307,770.0,2,0.04,65.0,28.0,1.3,0.6403124237432849
7,135,0.02064019636153624,0.005504590389186227,0.20439516012590603,0.003357879234167894,-0.026031475599191455,0.00556562635256948,0.48300557336336597,0.005126339195472002,0.8773664452786603,0.01897991994034166,0.42328684050939963,0.007712033266915019,0.8780810670272458,0.01645261468310102,0.42328684050939963,0.007736994455679455,-0.5279119260756571,0.18129214328773635,0.5046637211585665,1.8012717297141208,0.3599351416301116,0.5046637211585665,-1.7224198671671962,0.10046677303617506,0.5193912616593029,2.5619610017880095,0.31443694116993365,0.5033064772300673,698.5978726206941,3.999483857281557,0.2457105219825457,568.2608309483865,7.850147702744698,0.004145009540101323,634.1476333212556,27.614266647921763,0.001581131826866065,nan,nan,0,57.123809523809534,27.04726441752761,12.7,100.0,0.16129032258064516,50.78412698412698,31.042884859953325,2.9,100.0,0.12903225806451613,57.40793650793651,27.097222382033284,14.9,100.0,0.0967741935483871,53.19365079365079,33.309209713697356,0.0,100.0,0.0967741935483871,111.81110252911196,54.81467233875764,54.000370369100246,200.0,0.0967741935483871,30.09,4.056869694231789,25.0,36.0,4,0.06,1.12,8.33,2130.953125,1301.0964778515597,3463.0,6,0.1,237.67,6.4,5630.390625,5549.172380908446,13891.0,4,0.06,2211.0,5.33,1.2333333333333334,0.8439325934114775
7,135,0.020483007321604196,0.01779220847755704,0.23752151462994836,0.008134305931207826,-0.026122008523658626,0.008254732948501077,0.4717646094582411,0.0061891101822255,0.8775286853895751,0.06407842290122787,0.40480288500942546,0.025765374422861517,0.878621618095422,0.060607808038679184,0.40480288500942546,0.025293464394587645,-0.528117692055513,0.44872271369886674,0.4636778406141573,1.7980179761774668,1.1190527828525634,0.45272245444362486,-1.722459020872036,0.12255393433677017,0.5174439253613092,2.69009656626303,0.8430143257996452,0.2313471573368303,697.4520872397119,6.981688240816237,0.06806368840055267,560.9082740916272,14.959194276901368,0.032452358226639895,646.3080095005608,32.083678772860424,0.0015834790353973544,nan,nan,0,40.78031496062992,17.530230534079273,15.2,100.0,0.29365079365079366,33.48110236220473,20.20648033685469,1.5,95.6,0.2619047619047619,40.3755905511811,18.74317394501633,1.5,95.7,0.29365079365079366,38.38267716535432,20.395615147433883,4.5,100.0,0.30952380952380953,79.12101536233365,33.31966337470174,50.71745261741761,195.64948249356553,0.18253968253968253,35.57,1.8919049226506766,27.0,39.5,7,0.05,2.16,21.0,5402.3488372093025,931.5465564531561,2980.0,12,0.09,72.33,9.18,15810.720930232557,1171.5180701921468,3681.0,5,0.04,191.2,25.25,0.6,0.6633249580710799
7,135,0.020808591282375236,0.0038908840411862847,0.20986093552465235,0.0028192161820480397,-0.026020214782059382,0.004984331300542274,0.48735777496839444,0.004962073324905182,0.8771762476310802,0.005724669654002727,0.450063211125158,0.0056890012642225075,0.8778315104199265,0.00572818909053666,0.450063211125158,0.005775772770335367,-0.5326405559065067,0.09710126681915263,0.5107458912768648,1.7927037271004422,0.11544532701678618,0.4804045512010114,-1.7206064434617816,0.10209992817994734,0.5075853350189633,2.545398101842008,0.11003784012674288,0.511378002528445,701.7125401929261,0.48812619358155007,0.4420849420849421,546.5524115755627,0.5453565791766111,0.4967824967824968,618.1064516129032,0.46934098194820817,0.28857327307940606,nan,nan,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,0,nan,0,0,0,0,0,0,nan,nan,0,0,0,0,0,nan,nan,0,0,0,0,0,1.0,1.0
8,140,0.020451312994489428,0.030274927663086232,0.25115448556123393,0.010918354781109538,-0.026941879078931173,0.012070226960791625,0.4539913185358495,0.007974940738232305,0.8771659894101712,0.07807685304676655,0.43668996090262596,0.04782347689560694,0.8785359132998898,0.07680394726020284,0.43645711470968535,0.04753271584506844,-0.5090829331363133,0.40302014396538927,0.4909645045100514,1.7897885112670855,4.2331967754009066,0.4335806421820645,-1.685242273119074,1.295081133848111,0.5039559154019025,2.9786533155617625,4.146057116301054,0.1249884554997999,700.3944251783026,15.576543226363096,0.005692785866186815,579.5968911580111,75.75795899467474,0.0004878048780487805,730.9229419608394,36.167822765912106,0.015370578326782706,nan,nan,0,33.776595744680854,18.588949047994024,9.3,97.5,0.3225806451612903,31.401063829787248,18.61176415135634,8.2,97.3,0.3010752688172043,46.1563829787234,14.634166947124324,15.1,98.7,0.2903225806451613,41.76702127659575,15.607004621478987,7.1,97.4,0.34408602150537637,79.33348698302463,29.28588492568085,45.2784717056572,194.17206287208262,0.17204301075268819,36.4,2.0600836660929125,27.9,38.0,6,0.06,0.98,14.6,3423.795918367347,1325.4304880901338,4752.0,4,0.04,230.0,5.0,4286.8877551020405,1725.3968835512687,6052.0,5,0.05,276.4,6.5,0.4,0.66332495807108
8,140,0.017843951985226224,0.023101874140281923,0.39778381983276045,0.012997999281793465,-0.026924181799528067,0.01076573230839531,0.4657056379213051,0.008478941158364539,0.8774652439337198,0.08791504088918473,0.44879950749025244,0.05807767289144265,0.8785850399303184,0.08634550719252035,0.4491073260824954,0.05778828068713623,-0.5022592725593803,0.8465944737157208,0.5027190642314796,1.8107017903862925,2.7836135796094683,0.44782474861481636,-1.708573847022008,1.1249056722243034,0.5250872152678022,2.878010873702378,2.81030654681533,0.16560640262671866,710.8776706270979,8.594217531449813,0.010336743393009377,634.817130001607,76.47632507694732,5.356760231412042e-05,722.6686012459401,63.944823806742555,0.0010117145899893503,nan,nan,0,28.880597014925375,11.065318129869333,10.7,73.6,0.3939393939393939,27.25970149253731,10.564613698449199,9.5,67.6,0.4393939393939394,39.80447761194029,11.539050283430116,2.8,72.6,0.5454545454545454,34.026865671641794,9.500504025742526,11.9,76.4,0.4393939393939394,67.8674147723319,13.072101323650678,52.497047536028155,144.1831127420961,0.5303030303030303,35.66,2.778088236744947,27.2,36.8,1,0.01,9.5,nan,6986.36231884058,880.0222159747535,2801.0,3,0.04,119.33,30.0,8476.710144927536,888.1756110049616,2794.0,0,0.0,nan,nan,0.42105263157894735,0.7480352843974681
