user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji
7,129,0.01719390010313835,0.005339619912321017,0.41899359021586974,0.004620201871362263,-0.029385590098718144,0.004053893433319742,0.19700876740587933,0.0029367125911736536,0.8773007219684691,0.01007156670730243,0.43033964488322407,0.006785530096515146,0.8779864979907449,0.010089165836077638,0.43033964488322407,0.0068551840644848535,-0.5328716664210992,0.11559171938470668,0.5168348928018861,1.8002511970534072,0.20587540143196642,0.5057462796522764,-1.7034740331491713,0.09986228624152263,0.5171651687048769,2.543014735514346,0.1597564656984798,0.5090252707581228,685.3276173285199,1.4916578004691219,0.24427668827439075,527.0822997946611,2.931686770230986,0.18457368161655988,606.9285949055053,11.1939609443987,0.0036979209466677623,nan,nan,0,41.861111111111114,28.635800027411083,16.4,94.4,0.17647058823529413,45.55555555555555,27.48181665963115,0.0,97.0,0.17647058823529413,47.794444444444444,26.713551954479797,17.6,95.9,0.17647058823529413,46.82222222222222,26.9766886106331,14.9,97.1,0.17647058823529413,92.71853855039502,52.19366019579839,40.824869871194934,192.0130724716419,0.17647058823529413,27.34,1.7652226716005008,25.5,30.1,0,0.0,nan,nan,873.3157894736842,301.42102965638213,884.0,2,0.11,266.5,5.0,862.578947368421,314.30145030217386,912.0,2,0.11,289.0,5.0
7,129,0.03204609493533704,0.07908800965723775,0.015173410404624277,0.00471242774566474,-0.028103460732606035,0.006106464849362469,0.33721098265895955,0.004380780346820808,0.874012715844231,0.03302307307617238,0.42326589595375724,0.011335260115606942,0.8788757956426955,0.025981638448627435,0.4247109826589595,0.011346627491619299,-0.5339498591142259,0.49752045841948106,0.4828757225433526,1.7896141897261757,8.050363741572989,0.4533236994219653,-1.7472176865833395,0.4957669197797956,0.4722543352601156,3.7537901590734317,7.599428814259491,0.00953757225433526,690.944676665847,4.835831692088167,0.04959016393442623,538.2259701981333,10.313111495992194,0.04126750184229919,622.3826086956522,25.427316854426063,0.002953482648289441,nan,nan,0,75.45272727272727,19.81970419507227,40.3,100.0,0.1111111111111111,73.25272727272727,22.03262749606059,35.3,100.0,0.14814814814814814,69.71090909090908,25.981914498199234,27.8,100.0,0.07407407407407407,73.70727272727272,21.46004197696017,33.8,100.0,0.14814814814814814,146.85028996817618,42.42984766206695,91.40929930811197,200.0,0.07407407407407407,32.38,1.7990551093736995,30.0,36.7,8,0.14,0.86,7.43,3196.3818181818183,538.8209178266962,2936.0,4,0.07,243.75,15.67,3999.8727272727274,752.9950393304051,3925.0,5,0.09,314.4,11.75
7,129,0.020100033795201082,0.011157576530047479,0.19967554413951602,0.005769230769230769,-0.026804325785738433,0.006698794225758942,0.4506556712180614,0.005485331891307285,0.8772335248394729,0.04620192260825148,0.4136136271461403,0.021502636203866436,0.8779847791147143,0.045911338418414986,0.4136136271461403,0.021518024110573006,-0.5264812436633998,0.22718951026665427,0.4956063268892794,1.8004819195674213,0.7901312754885328,0.4794511288360146,-1.6919000946329594,0.2991128209838005,0.5069965524234435,2.5903925254189337,0.6608954791517516,0.4339214493341445,694.694308545336,4.090274556855796,0.06539998369077714,545.0333442034893,4.451134784060232,0.07321646962902569,613.28217256565,12.279700157515146,0.06345322567490416,nan,nan,0,48.972222222222214,27.86645013649705,11.1,100.0,0.18867924528301888,51.27777777777777,24.784109803772093,14.5,100.0,0.1509433962264151,48.74814814814813,28.197121870074433,11.6,100.0,0.18867924528301888,43.03703703703704,30.428284212386007,1.5,100.0,0.07547169811320754,98.4773829822184,51.67409305276035,51.28245313945112,200.0,0.07547169811320754,34.33,0.9486378759235846,33.6,36.6,1,0.02,0.8,nan,5300.642857142857,416.86947377238516,1712.0,7,0.13,115.29,7.33,6364.017857142857,433.0918119039718,2066.0,6,0.11,160.17,8.8
7,129,0.019942100909842848,0.013076038019766721,0.26875,0.009316176470588236,-0.02666299053395828,0.006704697056677515,0.46737132352941174,0.006203124999999999,0.8770894219281317,0.07244424442281173,0.43152573529411764,0.04446323529411766,0.8779342141698249,0.07134477124538961,0.43152573529411764,0.04433385614422781,-0.5263459240878596,0.20728309616083948,0.46590073529411763,1.7970609318996416,0.9542844057253491,0.4699448529411765,-1.716250689211542,0.10781595990075393,0.523113684404007,2.6390677443173622,0.6727268052594241,0.3723345588235294,696.5545631698603,4.509582860206009,0.08006496142915144,548.0812967581047,4.371509929823802,0.09086374594729404,610.6421883904584,6.556218086803642,0.1121152906692721,nan,nan,0,29.042105263157897,10.90510820861266,11.9,72.5,0.4107142857142857,37.49473684210527,8.991973439365616,22.1,81.7,0.4107142857142857,26.67894736842105,10.925501102034783,10.3,76.8,0.375,34.33684210526316,9.405012317608493,16.4,76.8,0.6071428571428571,65.720006877943,15.1182877928582,52.664409234320665,154.03772265260218,0.4107142857142857,35.67,0.502735978940923,35.2,36.5,1,0.02,0.4,nan,7237.103448275862,323.31807172713184,1239.0,2,0.04,54.5,42.0,9021.534482758621,437.75872017219876,1668.0,3,0.05,113.0,23.0
7,129,0.019779636363636367,0.013793364144153636,0.3080224016292094,0.010304022110698962,-0.026674181818181823,0.007026238277384173,0.4803258418794094,0.006689941086624481,0.8771359999999999,0.07716203290596885,0.4217033966106626,0.05018255873154411,0.878044361845097,0.07551166373024097,0.4217033966106626,0.049928101679100695,-0.5267847272727273,0.21090301998660682,0.46534293403156596,1.7921963636363636,1.0216182410921564,0.433704269401411,-1.7135595316022987,0.10836099218580324,0.5254582484725051,2.647550907856847,0.71848125465954,0.3543060808844923,699.6433287146467,4.515134315677101,0.09691881317248126,552.1408751334045,4.209346661447189,0.09236453201970443,610.5411745406824,2.834442769232647,0.14363054712492823,nan,nan,0,26.96666666666667,8.246048140868478,13.4,50.7,0.42857142857142855,35.612280701754386,5.730254278532945,16.4,46.3,0.44642857142857145,24.81578947368421,7.146408482678043,10.4,46.3,0.44642857142857145,33.46491228070175,6.539555519743991,17.9,48.5,0.5714285714285714,62.42967676021878,5.325873946950766,52.63553932468062,80.67738220839841,0.5,35.1,0.044971183598039956,34.9,35.2,0,0.0,nan,nan,8372.224137931034,316.9541489250591,1099.0,0,0.0,nan,nan,10496.413793103447,417.21064862607676,1450.0,1,0.02,53.0,nan
7,129,0.0197390636991558,0.013764178100217078,0.3224951158247279,0.010662154619034329,-0.02660364194516152,0.007276353570223153,0.47271839240859614,0.006662712810493998,0.8769441149794182,0.07732775853026366,0.4123639408317053,0.051992743511024286,0.8777589990615856,0.07674297963509176,0.4123639408317053,0.05193041088361582,-0.5253464034047304,0.22523654474550184,0.4628104939994418,1.7937493895206866,1.0235139642343472,0.4262489533910131,-1.71128714943491,0.11027881508636485,0.5294774297076676,2.6500131700231506,0.7140868039546074,0.3599637175551214,698.4139061987537,7.359009319358482,0.13021730217302174,553.9349024771624,4.411731876101282,0.07308641975308643,610.4222770242499,3.0875665557263927,0.13030253206182177,nan,nan,0,33.19818181818182,21.499061213407696,10.4,95.8,0.14814814814814814,42.4709090909091,16.514166620618607,19.4,100.0,0.07407407407407407,32.32000000000001,20.330240798108886,10.3,96.7,0.12962962962962962,40.06545454545455,15.726864314192605,20.9,98.5,0.35185185185185186,75.90785843746103,34.48619658227196,51.549199799802906,194.00956162003973,0.07407407407407407,35.8,1.059481005020854,34.7,37.2,1,0.02,1.4,nan,9626.087719298246,471.79977468524083,1583.0,2,0.04,239.0,16.0,12149.280701754386,605.539363878621,2037.0,2,0.04,290.5,16.0
7,129,0.019773736216525846,0.014521547457937187,0.30519155030433226,0.010257071249552453,-0.026680509809537456,0.00720055188849696,0.47934121016827785,0.006755460078768349,0.8772160962337104,0.07491948125267861,0.41604010025062654,0.04875689223057645,0.8780622218546904,0.07411690933933257,0.41604010025062654,0.048649514088982077,-0.5216081913217815,0.2102083075921628,0.4589330469029717,1.7965960189030503,0.9599793460002911,0.42749731471535984,-1.7096999856795072,0.10848567837739138,0.5334765485141425,2.6358558519317783,0.6728204433596574,0.3662012173290369,701.100626828249,5.5106844160113075,0.0803243062520896,555.6166995397765,4.951542692663703,0.06419002219117284,610.8137246863982,3.3400727726669723,0.1164316169235815,nan,nan,0,28.275438596491227,10.419823898261956,11.9,76.1,0.44642857142857145,36.238596491228066,8.124767297849104,22.4,77.9,0.4642857142857143,23.187719298245614,10.097404046714681,8.8,74.6,0.39285714285714285,35.63859649122807,8.25277740353321,20.0,76.1,0.4642857142857143,63.85857859665332,13.68388125795154,52.88213308859619,152.3679428226292,0.3392857142857143,37.02,0.19439133714323498,36.8,37.3,0,0.0,nan,nan,11124.137931034482,316.82217618067284,1123.0,3,0.05,44.67,14.5,14087.965517241379,415.9853265613916,1471.0,3,0.05,51.33,16.5
7,129,0.01967632813100638,0.01816680639867128,0.332692603413809,0.012195140704290326,-0.026545706158222496,0.007898694400762504,0.4806243272335845,0.007012917115177611,0.8771569155070347,0.09249281813516619,0.43787482700292174,0.06012609564816239,0.8785065310764224,0.0875768537719414,0.4377210518222359,0.059207836409010145,-0.5207964941954333,0.2608442020169326,0.4566353990465939,1.7977396786345812,1.1447617753487727,0.4397201291711518,-1.7077896517259938,0.114373606165399,0.5290635091496233,2.6712347140208474,0.822038976854855,0.338382285099185,700.4283596837945,5.668630546827396,0.09124598534134892,554.9935408103347,5.83577291394165,0.08238255033557047,611.9324679592507,4.017159307391426,0.13737572919234245,nan,nan,0,28.136842105263156,8.50596553465999,10.3,47.8,0.375,35.27719298245614,4.864119167798754,25.4,44.8,0.5178571428571429,23.878947368421056,7.205230479338451,10.4,51.5,0.5357142857142857,34.59473684210526,7.0927791562136,19.4,52.2,0.5178571428571429,62.88079396348906,6.884903112761649,54.92877205982307,96.11789635650584,0.48214285714285715,36.67,0.20488153540693624,36.5,37.0,0,0.0,nan,nan,12473.379310344828,402.26105898028226,1373.0,0,0.0,nan,nan,15837.068965517241,524.9278394437351,1798.0,0,0.0,nan,nan
7,129,0.02845398509174312,0.05206429102398354,0.2344634793204788,0.0059415095692065085,-0.026642775229357804,0.006708778693932082,0.4478532004874203,0.005430435094258475,0.8758959288990825,0.05417397386601163,0.41014981004945883,0.02285714285714286,0.8783929581695569,0.05319279646225196,0.41029316894846246,0.022868976481453026,-0.5185106077981652,1.1433789833649985,0.4734427639595728,1.794800028669725,5.900106304450692,0.4745179557021002,-1.709232368119266,0.2332757599481118,0.5017561465127948,3.4358783825180343,5.547915185516346,0.03411941796287005,695.6935773819251,5.384989663616149,0.0719947699599575,550.6910204081632,6.497431280473959,0.047187525512286714,622.897383483238,26.226608884782976,0.006541826805135334,nan,nan,0,30.981395348837204,12.47131137271968,7.1,70.8,0.42857142857142855,36.641860465116274,12.101801375773341,10.1,77.2,0.40476190476190477,28.70232558139535,12.822173533631295,7.5,78.9,0.3333333333333333,34.15348837209302,13.494880146071752,2.7,78.9,0.4523809523809524,67.36698508138763,20.07370187809431,50.969991171276455,152.79381531986166,0.38095238095238093,35.72,1.8512378592634304,30.7,36.5,1,0.02,5.8,nan,13334.65909090909,153.9247075656587,502.0,4,0.09,31.5,11.67,16941.704545454544,179.3084670141798,574.0,5,0.12,34.6,8.75
7,129,0.02154727793696275,0.0041901876813000265,0.28821355855516173,0.003318000150818188,-0.026573669129844674,0.00489605054180078,0.45328406605836663,0.004671593394163334,0.8772801990649979,0.00553839901878998,0.43707111077595956,0.00540909433677702,0.8779706967653182,0.00553635420311741,0.43707111077595956,0.00549393864772913,-0.5203445935756296,0.09490040545627451,0.518739159942689,1.7953114160760069,0.11305963498329157,0.5193424326973833,-1.7164183381088824,0.10011954514115111,0.5107457959429907,2.541723883653002,0.10698447905266892,0.5168539325842697,693.7129143419758,1.3646844241436362,0.40543201772380405,547.5850734094616,0.8021315624950137,0.44016640835304677,608.5141945512559,0.5640870165713326,0.3443789887088856,nan,nan,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,nan,nan,0,0,0,0,nan,0,0,0,0,0,0,nan,nan,0,0,0,0,0,nan,nan,0,0,0,0,0
