user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji,ir_me,ir_sd
7,132,0.02123981028605306,0.004106536395492735,0.2559845845994219,0.003146816868005632,-0.02670742552245443,0.004872852872906262,0.4418587415697028,0.004581634921811308,0.8772409959982216,0.00552680709239641,0.4362261913584822,0.005370933076409994,0.8779275500072942,0.005527390893677446,0.4362261913584822,0.0054583068316583355,-0.5325707721950496,0.09520741747737857,0.5213073445490254,1.7959982214317476,0.11407800667930301,0.5216037945601423,-1.721667407736772,0.09881095491627452,0.5294597198547395,2.5482980248393203,0.1067657576548277,0.519825094493441,701.3779216411637,0.7290739790344499,0.39275203901454636,553.0322932393893,0.5581867784958368,0.3167519503397366,615.0797247398456,0.5122092341275879,0.2839278220730172,nan,nan,0,30.13461538461539,9.516582382173045,6.8,50.0,0.43137254901960786,22.094230769230766,9.927882520022129,1.3,44.4,0.45098039215686275,32.157692307692315,9.18754060490967,15.3,58.1,0.6274509803921569,18.21153846153846,10.440373811576087,2.8,55.4,0.5686274509803921,55.85937048092467,4.929362442566671,50.27365115047842,83.27316494525712,0.5294117647058824,37.78,0.04788245599211192,37.7,37.9,0,0.0,nan,nan,10483.222222222223,122.07612480298341,417.0,0,0.0,nan,nan,13382.74074074074,122.92065872013558,418.0,1,0.02,17.0,nan,1.1666666666666667,0.9860132971832694
7,132,0.021304712393090727,0.004059124862243578,0.2609643605870021,0.0031111111111111105,-0.026683716250209634,0.004834516056986988,0.4429350104821803,0.004550104821802934,0.8773847056850579,0.00557245334812546,0.4327882599580713,0.005451572327044029,0.8780715669406038,0.005572957928407108,0.4327882599580713,0.005535612223319316,-0.5334705685057857,0.09589199807656183,0.510104821802935,1.7928031192352845,0.11318717189505283,0.5033123689727463,-1.7215369780311927,0.09904293276993223,0.5189098532494759,2.5461745414833006,0.10599413446560017,0.5127882599580713,701.8680816326531,0.47713600665461636,0.2985549840803331,553.3599803825405,0.5816274874788225,0.4568789340309,615.4850220985431,0.5273466945574924,0.47204714741753295,nan,nan,0,29.642307692307693,9.90872471329116,13.5,56.8,0.47058823529411764,20.742307692307694,10.91116834599101,4.1,45.2,0.43137254901960786,32.055769230769236,9.609879000709844,11.0,55.6,0.49019607843137253,19.36346153846154,11.159198152303187,1.4,47.3,0.5882352941176471,55.98215265122681,3.3967925929259333,51.69545434561921,69.05570215413061,0.5294117647058824,37.64,0.04971218181098304,37.6,37.7,0,0.0,nan,nan,10926.345454545455,134.31458570789806,453.0,1,0.02,25.0,nan,13821.581818181818,132.40594478676564,447.0,1,0.02,20.0,nan,0.8333333333333334,0.9860132971832694
7,132,0.020842289626622084,0.007511308650476996,0.23280254777070064,0.003966560509554139,-0.026986704880184703,0.005572450771796132,0.429140127388535,0.0047356687898089155,0.8773728206352998,0.02049639353630233,0.4324044585987261,0.009569267515923574,0.8780863073698637,0.020439192486763208,0.4324044585987261,0.009642755665419351,-0.5330117028898973,0.18759867340291309,0.5011146496815286,1.7935021097046413,0.40050696738088676,0.48089171974522293,-1.7228588488177694,0.10154472807552661,0.5154458598726115,2.5666154150391893,0.2956173914853244,0.47977707006369424,694.7558939096267,4.915744552168048,0.013999181334424888,566.0810546875,7.827461036854007,0.004476275738585497,679.0289404839765,38.25425438651418,0.0008993541002371025,nan,nan,0,42.27735849056605,16.061927813867786,15.1,88.5,0.40384615384615385,35.15094339622641,18.572698797413302,11.0,81.1,0.36538461538461536,39.30566037735849,17.991690063925475,5.4,82.2,0.36538461538461536,36.95283018867924,16.26566709213908,12.5,76.7,0.25,78.88720064779693,30.023716229314054,51.550848683605594,162.45602481902603,0.25,39.85,1.6481552767644585,37.4,42.4,7,0.13,0.77,6.83,12615.277777777777,1077.3777565213202,3077.0,4,0.08,226.0,7.67,16085.518518518518,1557.8334045473962,4731.0,3,0.06,379.67,10.5,0.6666666666666666,0.74535599249993
7,132,0.020060081039541707,0.011825037704731318,0.21588765457975267,0.006638720044714595,-0.0265597708377,0.006754485772012529,0.4471771939631079,0.005510061486864169,0.8776287291273668,0.036491983431819,0.3972191168250419,0.018494270542202356,0.8783620439758725,0.03656861438124021,0.39707937395192844,0.018588003262057104,-0.5346083979598966,0.33724576323318844,0.4605226383454444,1.7947138964577658,0.7635846934772621,0.3767467859139184,-1.6683944665688535,0.6406983448503307,0.43676634991615426,2.6309483548605104,0.689743153258994,0.3205002794857462,707.912707641196,6.37596488516459,0.03314228756541241,600.3890228690228,39.70604477618877,0.005239520958083832,649.6202830188679,25.683448127862658,0.0075815011372251705,nan,nan,0,35.57058823529412,13.109647609233933,9.9,81.8,0.5,27.152941176470588,13.739528675039258,8.1,82.2,0.34,35.780392156862746,12.094011151332959,9.3,78.7,0.3,30.69607843137255,15.143120625167004,9.5,80.0,0.42,67.15593597092176,21.244567221256283,52.408777890731244,157.60003172588515,0.34,42.49,0.7288142977550904,41.7,44.2,1,0.02,0.8,nan,15279.407407407407,252.895566099008,1595.0,3,0.06,120.0,22.0,20456.38888888889,365.3427825555503,2416.0,2,0.04,257.0,44.0,0.25,0.4330127018922193
7,132,0.02008850215677525,0.008221221231596585,0.18170323540349573,0.004247675715879509,-0.026627249739699547,0.006485408373280103,0.45221271848270733,0.005074005206396429,0.8772690763052209,0.02911624120918425,0.4116772034213462,0.011206396429899596,0.8780285074998027,0.027146548752024782,0.4116772034213462,0.011132114120685608,-0.5291447270563736,0.21847822708529516,0.49639271104499816,1.790824780603897,0.4731360205846168,0.46775753068055037,-1.7162888591402647,0.10334039145875906,0.5232428412049089,2.5708508100727245,0.32510115894256075,0.45489029378951285,696.8206606804514,9.087580289622462,0.005684626791893228,583.488839469566,27.20093915948317,0.006177924217462933,684.666447476574,30.32276972218816,0.0013974517057131113,nan,nan,0,33.53269230769231,10.334831343825861,14.8,68.8,0.19607843137254902,23.138461538461538,9.991980512201422,6.8,67.1,0.5098039215686274,31.826923076923077,8.718462183219968,20.5,68.8,0.35294117647058826,35.12307692307693,10.360754638847043,13.7,74.0,0.43137254901960786,64.10413319466255,13.67767382295378,51.935536966512636,139.44636961929126,0.3137254901960784,42.7,0.29335758635049514,42.3,43.3,1,0.02,0.6,nan,16411.545454545456,325.9803573659458,956.0,1,0.02,242.0,nan,21883.563636363637,354.2070151574879,1058.0,3,0.06,116.33,7.0,0.4166666666666667,0.4930066485916347
7,132,0.020155335748119254,0.009697118350137809,0.16955764541971438,0.004291187739463601,-0.026784147105941358,0.006641204566732371,0.4425327389244915,0.005018807467261075,0.8773734067005642,0.03474606752593708,0.4271384786848704,0.011626497631652277,0.8781718209780421,0.032758938864851074,0.42716823406478577,0.011511922308586645,-0.5279933133663022,0.2512522218744969,0.5076623014767344,1.79162777739082,0.6299262945042003,0.47582892170521035,-1.7144375565926029,0.10459099312278444,0.5303705767623293,2.5802426186408938,0.49114691023090745,0.45827528559487324,686.7509887936717,8.457869376783535,0.006757313555830243,578.8086017961605,12.809762069693262,0.0077455504284772575,692.0167984189724,31.727627388192815,0.002470559169892119,nan,nan,0,36.05686274509804,9.885823775804377,17.6,58.7,0.54,19.998039215686276,8.240752159561945,4.2,41.9,0.46,30.941176470588232,8.410012158033418,12.2,52.1,0.58,31.91568627450981,10.631093363227262,11.1,52.7,0.38,62.966087423826245,7.787563692231386,52.33488320422622,84.58681930419183,0.56,42.23,0.23383995049815437,42.0,42.8,0,0.0,nan,nan,17154.185185185186,182.52621060631,648.0,1,0.02,39.0,nan,22666.62962962963,187.4820777899995,677.0,4,0.08,35.75,14.0,0.4166666666666667,0.4930066485916347
7,132,0.02013838156785614,0.018332470475919065,0.23779416930101863,0.009714787495609415,-0.026584012363023327,0.008562697551117424,0.4558482613277134,0.006567615033368458,0.8771206799662827,0.06928967493450998,0.4105374077976818,0.03443554618897085,0.8783079568247955,0.06510409083836126,0.4105374077976818,0.0339622677880876,-0.5274543411070526,0.4986392515754221,0.46343519494204427,1.79676735037932,1.150804580481614,0.42191780821917807,-1.7135438325372296,0.11854997347197634,0.5242009132420091,2.6990234703903266,0.8632103726958444,0.2136986301369863,693.2719737382027,5.680732028108903,0.08010505581089954,575.2089063523248,15.737826427553161,0.03151862464183381,669.6269391775425,26.397829347959586,0.008947627647348548,nan,nan,0,32.5,11.850658766817444,6.8,65.3,0.28846153846153844,24.769811320754716,10.306392683819077,5.4,50.7,0.4807692307692308,35.443396226415096,10.292358576605254,16.4,66.2,0.4423076923076923,33.347169811320754,9.937438335369801,8.3,53.4,0.5384615384615384,65.8843058831516,12.192827020348734,50.946442466574645,108.54501370399288,0.3269230769230769,42.93,0.11541673125192072,42.8,43.3,0,0.0,nan,nan,17909.745454545453,228.5747316172203,785.0,1,0.02,37.0,nan,23602.52727272727,314.51520295935137,1078.0,6,0.11,49.17,7.6,0.3333333333333333,0.4714045207910317
7,132,0.020175389560477954,0.006768684609475294,0.17994409503843467,0.0037994409503843457,-0.02656138634616729,0.005547930044842623,0.44262753319357095,0.004834381551362682,0.8771749004262456,0.021083237785876705,0.4274633123689727,0.009696016771488476,0.8778535506386381,0.02103807719678865,0.4274633123689727,0.009770907153444355,-0.5275536300747676,0.1686023911599851,0.5095737246680643,1.7924477674516108,0.3289602385778128,0.4848357791754018,-1.7124542278127184,0.10285294690759392,0.5175064644629255,2.550305501832521,0.2579300138540311,0.4908798658187155,692.4188910007438,5.062959053468168,0.046694214876033056,575.1568918584509,13.645787104705224,0.06195347302425342,682.5985305044168,26.872928170538593,0.011476221928665787,nan,nan,0,45.3313725490196,15.969928728905,11.6,80.0,0.24,35.55294117647058,18.333718565733474,9.1,86.5,0.18,44.01176470588234,12.712563602845862,24.7,71.2,0.36,43.4470588235294,15.85815004097357,12.2,79.7,0.22,86.18091009635842,26.84645428194209,52.22327067505443,158.05552821714272,0.12,43.37,1.1118319480084407,42.2,46.8,3,0.05,1.97,8.5,19406.314814814814,981.6894135088429,2543.0,1,0.02,227.0,nan,25617.074074074073,1305.3371900387335,3402.0,1,0.02,298.0,nan,0.6666666666666666,0.4714045207910317
7,132,0.020582509389131597,0.0063263300420238235,0.21232561704737085,0.0037620726659512494,-0.02640300452211237,0.0051085631249010305,0.45799478767438295,0.004817568603403341,0.8773273549474976,0.015972846361241865,0.41775256783688486,0.008457764832132461,0.8780077385432642,0.015738768304578838,0.41775256783688486,0.008530479790393291,-0.5252571472369126,0.1255615461355129,0.5024528591139047,1.7990350272093203,0.2367783357940825,0.48405641575961983,-1.7102912323727775,0.10132199937073134,0.5135280141028589,2.5466371104078847,0.18508628753487305,0.4881956155143339,696.3442352163859,4.7365620919380875,0.03551664326422731,566.6728694936188,8.229245813622589,0.030550065876152832,656.1096886098951,32.16109243043773,0.0028911283660994548,nan,nan,0,40.723076923076924,24.670728648967906,11.8,97.4,0.17647058823529413,32.60576923076923,25.866784563200994,4.1,98.5,0.1568627450980392,45.66538461538461,19.669000254357545,17.6,100.0,0.1568627450980392,47.97692307692308,19.402573336313043,20.3,98.5,0.3137254901960784,86.67793685705553,40.45513270531066,52.70351031952236,194.03638833991937,0.11764705882352941,42.6,1.3213899608258828,40.9,46.2,5,0.09,1.02,9.5,21452.98148148148,439.64752256951124,1382.0,3,0.06,137.0,12.0,28396.62962962963,575.0006214584821,1805.0,4,0.08,153.25,11.67,0.3333333333333333,0.4714045207910317
7,132,0.02012898223851142,0.010822738004561874,0.1924296891520406,0.004977796574328611,-0.026585847194812526,0.006269140064592007,0.45266793543384787,0.005204764925636144,0.8772730476458981,0.032893102243139065,0.42299288080637204,0.013366462254176367,0.8781574948967261,0.02824513108298275,0.42299288080637204,0.013205460488114596,-0.5252125185028548,0.2214937139135447,0.506837727336811,1.7944251779798408,0.5061871500146501,0.4777245171295644,-1.712482554451258,0.10616904494739371,0.5238263076272381,2.567984632498428,0.38783772090930546,0.4690539968983505,691.4897115940831,6.7356373076930875,0.042727272727272725,578.1654029998351,11.24031746826948,0.01590703041292343,688.6149073461283,40.09098519764539,0.006287747166377099,nan,nan,0,34.89019607843137,12.063723856872993,2.7,64.9,0.32,27.213725490196076,14.941034686167882,4.1,76.0,0.32,34.02941176470588,11.546195267020877,13.7,74.0,0.48,39.66274509803922,14.660804899717274,13.9,77.0,0.3,70.66806334516357,20.30008498738195,54.45750636964568,137.93835579707334,0.26,42.71,0.8241569594910609,42.0,45.1,4,0.07,1.58,9.67,22761.055555555555,392.04206202276526,1213.0,4,0.08,99.5,9.33,30069.61111111111,502.0927838360624,1535.0,2,0.04,156.0,17.0,0.3333333333333333,0.4714045207910317
