user,seance,ax_me,ax_sd,ax_mcr,ax_mai,ay_me,ay_sd,ay_mcr,ay_mai,az_me,az_sd,az_mcr,az_mai,a_me,a_sd,a_mcr,a_mai,gx_me,gx_sd,gx_mcr,gy_me,gy_sd,gy_mcr,gz_me,gz_sd,gz_mcr,g_me,g_sd,g_mcr,fa_me,fa_sd,fa_mcr,fb_me,fb_sd,fb_mcr,fc_me,fc_sd,fc_mcr,fd_me,fd_sd,fd_mcr,ca_me,ca_sd,ca_min,ca_max,ca_mcr,cb_me,cb_sd,cb_min,cb_max,cb_mcr,cc_me,cc_sd,cc_min,cc_max,cc_mcr,cd_me,cd_sd,cd_min,cd_max,cd_mcr,c_me,c_sd,c_min,c_max,c_mcr,m_me,m_sd,m_min,m_max,m_jc,m_jr,m_jv,m_iji,ns_me,ns_sd,ns_sum,ns_jc,ns_jr,ns_jv,ns_iji,nr_me,nr_sd,nr_sum,nr_jc,nr_jr,nr_jv,nr_iji
7,132,0.021258061315606702,0.004114732454094354,0.2579876959714229,0.003157372494542568,-0.026688163508284558,0.0048802598287676436,0.4405636038896607,0.004568366739432426,0.8772388133743427,0.005533867586608255,0.4396705695574519,0.005411788053185161,0.8779253164515578,0.005532568646757047,0.4396705695574519,0.005495997333978988,-0.5314068856037305,0.09514645311646057,0.524409605080373,1.7962357376723883,0.11431067161265912,0.5235165707481643,-1.7208811272077793,0.09822950211302904,0.5300188548179021,2.5476887093190346,0.1066356731239247,0.5249578247494294,701.2546457934453,0.7594615389535683,0.3880378463617932,553.0015728569823,0.5590587428004429,0.2939325842696629,615.0222471910113,0.5007404692535738,0.24047645802899206,,,0.0,31.28461538461539,9.93720123786444,6.8,50.0,0.42105263157894735,21.74102564102564,9.632123549678212,1.3,44.4,0.3947368421052632,31.628205128205124,9.147759953291878,15.3,58.1,0.631578947368421,18.07435897435897,10.77546400806416,2.8,55.4,0.5263157894736842,56.03574741856657,5.453263991930703,50.27365115047842,83.27316494525714,0.4736842105263158,37.8,0.02154088016177554,37.8,37.9,0,0.0,,,10428.25,89.85759567226357,305.0,0,0.0,,,13327.95,92.07332675644993,312.0,1,0.03,17.0,
7,132,0.021254318919484868,0.00407465228726656,0.25518324607329845,0.003103664921465968,-0.02672599727777197,0.004844151966994332,0.4427225130890052,0.004571727748691098,0.8773835200502567,0.005573714485769207,0.4282722513089005,0.005403141361256549,0.8780705606219864,0.00557599504144947,0.4282722513089005,0.005492667907456924,-0.5350465919798975,0.09613325865809916,0.512565445026178,1.793501204062402,0.11305196830694672,0.512041884816754,-1.7223366834170857,0.0996766365323756,0.5274840330855408,2.54751009476725,0.10692405068759424,0.5127748691099476,701.7692479357288,0.4866901465155553,0.3825465907822788,553.1976368297849,0.5551302970721311,0.4177257525083612,615.3495535714286,0.517462711549719,0.4599843732559438,,,0.0,30.58461538461537,8.521843380141457,13.5,48.0,0.42105263157894735,18.764102564102565,10.425449315275484,4.2,45.2,0.5,32.776923076923076,10.492450559219833,11.0,55.6,0.6052631578947368,19.358974358974358,11.307581254178778,1.4,47.3,0.631578947368421,56.08986003218885,3.130357811976629,51.5702433579676,63.90962368845556,0.5789473684210527,37.7,0.030860669992417725,37.6,37.8,0,0.0,,,10751.414634146342,96.84787558513588,324.0,0,0.0,,,13648.707317073171,95.8419033318168,319.0,0,0.0,,
7,132,0.021278383287920075,0.004523194389604677,0.267968661292154,0.003401839445895309,-0.026693914623069945,0.004900541150489674,0.4490745997501987,0.004670148745316224,0.8773955495004543,0.008492489506217678,0.4319291472692177,0.006348359259679806,0.8780845913237684,0.008504845988797364,0.4319291472692177,0.006431518057523375,-0.5334423251589464,0.1030085734359757,0.4967639377767685,1.794066757493188,0.16004594904849673,0.4931304644033155,-1.722235467756585,0.0995692833832104,0.5074372658112865,2.549082412711228,0.13285186645188515,0.4989213125922562,701.0453338995649,3.0561097871295546,0.22127840305797408,555.3197618794513,5.686282669278848,0.004571550074420582,623.0651063829788,24.35665437252673,0.0006383657835939994,,,0.0,26.669230769230772,9.798434041452452,13.5,56.8,0.4473684210526316,26.01538461538461,10.122469002087623,4.1,48.6,0.631578947368421,31.797435897435893,9.343460270993527,16.2,50.0,0.5,21.63846153846155,10.935559858919337,2.7,50.7,0.5,56.683038965271045,7.729266148867318,51.5508486836056,97.38860302930729,0.3947368421052632,37.59,0.053740558178100035,37.4,37.7,0,0.0,,,11097.90243902439,109.69265375007612,413.0,2,0.05,41.5,27.0,13989.878048780489,105.5508651215141,407.0,2,0.05,39.5,27.0
7,132,0.020728282510740857,0.008078769943026308,0.2192412492140013,0.003976105638230978,-0.027059624855915333,0.005729713869523914,0.4201425277719555,0.0046856005030391935,0.8773111180970345,0.022471245123960905,0.4351289037937539,0.010018863969817656,0.8780307769683886,0.022398451472911557,0.4351289037937539,0.0100888940393157,-0.5322225715183905,0.2049894657044226,0.5091175854118634,1.7927507073247408,0.44194269929909097,0.4790400335359463,-1.7227087917845545,0.10174217390025447,0.5192831691469294,2.5704368688804893,0.3247789234266469,0.4809264305177112,693.2273626373627,3.931313941680896,0.07704143312451918,568.4849972722312,5.784464653571313,0.09199039720646006,693.0733582253459,26.424679221178398,0.013509060955518943,,,0.0,47.4025,14.51946086292463,21.9,88.5,0.4358974358974359,37.405,20.28630018017085,11.0,81.1,0.35897435897435903,41.76000000000001,18.95733103577611,5.4,82.2,0.28205128205128205,40.215,16.428154948137056,16.9,76.7,0.28205128205128205,85.33109067450206,31.264887882413834,51.84525050571171,162.45602481902603,0.2307692307692308,40.62,1.135764199761692,37.7,42.4,6,0.15,0.85,7.2,13056.487804878047,848.1123407510387,2900.0,4,0.1,226.0,7.67,16711.53658536586,1252.0219957851393,4552.0,3,0.07,379.67,10.5
7,132,0.02000635958935223,0.012532141124834814,0.21915318916954388,0.007017990187170634,-0.026565821749795597,0.00696646734834459,0.4479374886425586,0.005604215882246046,0.877710547833197,0.03817508045835488,0.3990550608758859,0.01959658368162821,0.8784542322429689,0.03824771807333458,0.3988733418135562,0.01968857666774336,-0.5346615789951848,0.3346940765301008,0.45475195347992,1.797263559553012,0.78415161579644,0.3617117935671452,-1.6536776596711182,0.7275100893911652,0.3878793385426131,2.640839171559284,0.7299468406607809,0.3049245865891332,707.6105136084284,6.569550178804795,0.034793107233015035,601.2038685569843,40.157967591992886,0.005165970542976479,648.2195041684951,23.87654681797032,0.00877674163466813,,,0.0,34.841025641025645,14.162350195169747,9.9,81.8,0.5,26.941025641025643,15.249392050912045,8.1,82.2,0.34210526315789475,36.32307692307693,12.334077487012207,19.2,78.7,0.3157894736842105,30.507692307692302,16.019353433211524,9.5,80.0,0.3947368421052632,67.19449918443385,22.72808152065473,52.40877789073125,157.60003172588517,0.34210526315789475,42.61,0.7633171432795745,41.7,44.2,1,0.02,0.8,,15188.024390243903,206.2925329749324,1168.0,2,0.05,49.0,8.0,20335.46341463414,316.8592129899854,1822.0,1,0.03,104.0,
7,132,0.020133455582722087,0.007925161700397568,0.18940397350993374,0.004599083036169128,-0.026605196128374947,0.005597149545608872,0.4483391073975953,0.00501936009781944,0.8772939378502291,0.02495993118945609,0.4179743223965763,0.011797432239657638,0.8779850518545425,0.024844849563414064,0.4179743223965763,0.011873314945500441,-0.5311889964340294,0.2422484724526995,0.4938862848991237,1.788903718797758,0.5127084299909912,0.4556755655186469,-1.7172501273560878,0.10408864170687966,0.519869574077848,2.5716782268959055,0.3874868568054212,0.449358059914408,702.1575587905936,10.214887773558107,0.005711725837159815,597.5989035578431,33.166226093486685,0.0023497818059751594,681.0808345684643,31.247537243358067,0.02109464082098061,,,0.0,37.886842105263156,10.046632613458408,18.9,68.8,0.3783783783783784,24.61842105263158,10.585736561976061,6.8,67.1,0.40540540540540543,32.79473684210526,10.712583534487818,9.3,68.8,0.2702702702702703,34.51052631578948,11.957111723807854,15.3,74.0,0.3783783783783784,67.24227888303255,16.035934452796027,54.64265732923317,139.44636961929126,0.2432432432432433,42.65,0.4880662012268892,41.8,43.3,1,0.02,0.6,,15947.725,334.5681535576869,1089.0,2,0.05,252.0,22.0,21338.4,421.60068785522634,1336.0,3,0.08,239.33,11.0
7,132,0.0200848160781783,0.0076217989861329105,0.1685413977503227,0.0037931034482758617,-0.026712758112094403,0.006573675897981032,0.4457453673826864,0.004951599520604775,0.8773110250737463,0.027988195799505653,0.4061952613625887,0.009976030238775704,0.8780841545073084,0.02544207886450828,0.4061405126313848,0.009872609409707895,-0.5302811578171092,0.21479711101440446,0.5032727943210105,1.7949843289085543,0.4382688353348928,0.4664884299806398,-1.7153936209439529,0.10284679410002423,0.5278878952705818,2.5703777167884825,0.2961340054066285,0.4643680280261824,690.1951088127557,9.028108909309626,0.03372481413640772,574.2957533951283,14.390709698204468,0.12245337932521287,686.0465791738383,34.97392197773204,0.00129101667563206,,,0.0,31.87692307692308,9.620396642456347,14.8,58.7,0.3157894736842105,21.41025641025641,7.852544740949442,9.2,40.5,0.5526315789473685,30.53589743589744,5.805324133687361,21.6,47.4,0.4473684210526316,34.761538461538464,8.921239863945996,13.5,60.8,0.5526315789473685,61.76246059151797,8.261123046467821,51.93553696651264,95.30975815728418,0.3157894736842105,42.39,0.21501254569909176,42.0,42.8,1,0.02,0.4,,16761.238095238095,140.39414068695683,487.0,2,0.05,41.5,23.0,22260.857142857138,151.4965929883403,514.0,2,0.05,37.5,3.0
7,132,0.02018954623779437,0.011090392780620887,0.17884155098133078,0.0048061273336524645,-0.026747080222094592,0.007199635323978177,0.4468166586883676,0.005214935375777883,0.8773731571893548,0.04050528011436301,0.4261369076112973,0.013650550502632846,0.8782137313722125,0.03824699127220823,0.4261369076112973,0.013512572306331823,-0.5261344055140724,0.28800945377168885,0.5042604116802297,1.78795807007467,0.733480887738753,0.4704643370033509,-1.714120237411449,0.10671045359187258,0.5296314025849689,2.5920707487196863,0.570368016276957,0.4294877932024893,688.6864642420198,8.65090030885442,0.013236929922135706,577.303849577214,12.672965255855743,0.010570824524312895,687.3405933992667,31.70156335147838,0.001000222271615915,,,0.0,35.6578947368421,9.606621389189618,17.6,57.8,0.6216216216216216,20.70263157894737,8.714974615480898,4.2,41.9,0.5675675675675675,31.68684210526316,9.400984580368826,12.2,52.1,0.5675675675675675,30.597368421052643,10.750336269945116,11.1,52.7,0.32432432432432434,62.766055011506424,8.540952207356144,52.334883204226216,84.58681930419183,0.5945945945945946,42.24,0.2565037429294609,42.0,42.8,0,0.0,,,17236.475,132.6587704413093,461.0,1,0.03,21.0,,22749.825,138.98361189363294,486.0,2,0.05,34.0,18.0
7,132,0.02021138512887076,0.018963788093241583,0.24246638850254984,0.009909133055169215,-0.026518635267939933,0.008541815613372165,0.4577654149281409,0.00657487250811312,0.8769618023363619,0.07222557881635276,0.4097357440890125,0.035230412610106634,0.8782324321356253,0.06731016353910932,0.4097357440890125,0.03465659698460502,-0.5286389764509549,0.5291436760178408,0.4653685674547983,1.7977776747635823,1.212216572338382,0.42151135836810383,-1.7131828295939184,0.11781732815214152,0.5259156235512286,2.7146832492594486,0.9166771351143496,0.1865554010199351,692.7440463185492,5.694994146343883,0.08183109363050366,570.7465954897048,13.167266297303154,0.021246458923512748,664.200655379574,27.348754727631146,0.006882237273323139,,,0.0,34.8175,12.125734771550961,6.8,65.3,0.2564102564102564,25.745,10.699695089113519,5.4,50.7,0.41025641025641024,35.059999999999995,11.271264347889282,16.4,66.2,0.4615384615384616,33.9875,10.0071771119532,8.3,53.4,0.4615384615384616,67.6101045830539,13.303862531930829,50.94644246657465,108.54501370399288,0.35897435897435903,42.93,0.1306885704021141,42.8,43.3,0,0.0,,,17804.634146341465,159.82120438356336,563.0,0,0.0,,,23458.19512195122,221.59710963953228,780.0,5,0.12,48.2,8.25
7,132,0.019982528735632183,0.010954017498279914,0.18374103365826744,0.005637299981607505,-0.0267144827586207,0.006807085348323311,0.4426154129115321,0.005413831156887989,0.8772641162405739,0.0393789233056639,0.4223305435482387,0.017439529108801626,0.8780263962861341,0.038625985016726656,0.4223305435482387,0.017434758240328842,-0.5270645576604746,0.2663954138566697,0.4947116711119287,1.7905490160014714,0.6028898298947156,0.4620619884116619,-1.7139332352400218,0.1090104113127738,0.5198197369631197,2.582904168013243,0.4431274688560182,0.4276648579049021,693.5865716512637,4.306691754631018,0.06937639198218262,581.1268747916897,17.19277470168451,0.016,685.8697249749471,20.251782190922114,0.0232739420935412,,,0.0,32.12368421052632,11.417379047808193,11.6,56.8,0.2702702702702703,22.28108108108108,8.62647834060884,9.1,48.6,0.3888888888888889,36.740540540540536,8.296253125600263,25.3,62.2,0.3611111111111111,31.745945945945945,9.5612278583475,12.2,54.1,0.4166666666666667,64.35141140910913,9.644556561978579,52.22327067505443,102.61330323111132,0.3055555555555556,42.9,0.11993454490872378,42.6,43.0,0,0.0,,,18389.0,151.39154533856902,543.0,2,0.05,30.0,29.0,24263.3,208.6218109402754,719.0,5,0.13,48.6,7.25
